DeployID,Ptt,Instr,Count,Date,Disposition,Code
176778,176778,Mk10,15,12:00:00 15-Nov-2020,dry,0
176778,176778,Mk10,15,13:00:00 15-Nov-2020,dry,0
176778,176778,Mk10,15,14:00:00 15-Nov-2020,neither,2
176778,176778,Mk10,15,15:00:00 15-Nov-2020,neither,2
176778,176778,Mk10,15,16:00:00 15-Nov-2020,deep,1
176778,176778,Mk10,15,17:00:00 15-Nov-2020,deep,1
176778,176778,Mk10,15,18:00:00 15-Nov-2020,deep,1
176778,176778,Mk10,15,19:00:00 15-Nov-2020,deep,1
176778,176778,Mk10,15,20:00:00 15-Nov-2020,deep,1
176778,176778,Mk10,15,21:00:00 15-Nov-2020,deep,1
176778,176778,Mk10,15,22:00:00 15-Nov-2020,deep,1
176778,176778,Mk10,15,23:00:00 15-Nov-2020,neither,2
176778,176778,Mk10,8,00:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,01:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,02:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,03:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,04:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,05:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,06:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,07:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,08:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,09:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,10:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,11:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,12:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,13:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,14:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,15:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,16:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,17:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,18:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,19:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,20:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,21:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,22:00:00 16-Nov-2020,deep,1
176778,176778,Mk10,8,23:00:00 16-Nov-2020,neither,2
176778,176778,Mk10,10,00:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,01:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,02:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,03:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,04:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,05:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,06:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,07:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,08:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,09:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,10:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,11:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,12:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,13:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,14:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,15:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,16:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,17:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,18:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,19:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,20:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,21:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,10,22:00:00 17-Nov-2020,dry,0
176778,176778,Mk10,10,23:00:00 17-Nov-2020,deep,1
176778,176778,Mk10,12,00:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,01:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,02:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,03:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,04:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,05:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,06:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,07:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,08:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,09:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,10:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,11:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,12:00:00 18-Nov-2020,neither,2
176778,176778,Mk10,12,13:00:00 18-Nov-2020,neither,2
176778,176778,Mk10,12,14:00:00 18-Nov-2020,neither,2
176778,176778,Mk10,12,15:00:00 18-Nov-2020,neither,2
176778,176778,Mk10,12,16:00:00 18-Nov-2020,neither,2
176778,176778,Mk10,12,17:00:00 18-Nov-2020,neither,2
176778,176778,Mk10,12,18:00:00 18-Nov-2020,neither,2
176778,176778,Mk10,12,19:00:00 18-Nov-2020,neither,2
176778,176778,Mk10,12,20:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,21:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,22:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,23:00:00 18-Nov-2020,deep,1
176778,176778,Mk10,12,00:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,01:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,02:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,03:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,04:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,05:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,06:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,07:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,08:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,09:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,10:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,11:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,12:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,13:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,14:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,15:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,16:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,17:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,18:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,19:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,20:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,21:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,12,22:00:00 19-Nov-2020,neither,2
176778,176778,Mk10,12,23:00:00 19-Nov-2020,deep,1
176778,176778,Mk10,14,00:00:00 20-Nov-2020,deep,1
176778,176778,Mk10,14,01:00:00 20-Nov-2020,deep,1
176778,176778,Mk10,14,02:00:00 20-Nov-2020,deep,1
176778,176778,Mk10,14,03:00:00 20-Nov-2020,deep,1
176778,176778,Mk10,14,04:00:00 20-Nov-2020,deep,1
