DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
171263,171263,UT,19:35:37 09-Sep-2019,,,,,,CRC 4.15,19:35:37 09-Sep-2019,Status,36,183,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,19:44:35 09-Sep-2019,,,,,,CRC 192.45,19:44:35 09-Sep-2019,Status,88,16,90,12,104,39,139,82,25,243,114,84,251,23,83,126,106,204,77,102,221,83,44,,,,,,,,,
171263,171263,UT,08:12:44 10-Sep-2019,,,,,,CRC 5.2,08:12:44 10-Sep-2019,Status,69,251,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,10:28:12 10-Sep-2019,,,,,,CRC 249.94,10:27:56 10-Sep-2019,Status,95,48,90,12,104,39,174,82,53,41,190,3,214,6,98,230,3,167,19,215,144,0,0,,,,,,,,,
171263,171263,UT,23:12:56 10-Sep-2019,,,A,14.1672,144.7364,CRC 222.251,23:12:38 10-Sep-2019,Status,91,208,90,12,104,39,174,82,53,92,201,135,146,144,24,94,247,57,169,92,60,67,17,,,,,,,,,
171263,171263,UT,11:48:41 11-Sep-2019,,,B,14.3328,144.6800,CRC 96.212,03:48:24 11-Sep-2019,Status,76,16,90,12,104,39,174,82,53,143,6,3,25,76,57,3,1,136,18,215,112,0,0,,,,,,,,,
171263,171263,UT,11:49:28 11-Sep-2019,,,B,14.3328,144.6800,CRC 8.10,11:49:28 11-Sep-2019,Status,24,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,08:13:39 14-Sep-2019,,,B,14.6475,144.8294,,,,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,20:22:14 14-Sep-2019,,,B,14.6478,144.9344,CRC 20.105,04:57:10 19-Sep-2019,Status,66,144,90,76,120,51,235,192,217,147,146,150,6,157,188,51,63,142,59,78,161,225,223,,,,,,,,,
171263,171263,UT,23:54:40 14-Sep-2019,,,B,14.6554,145.1697,CRC,02:52:06 28-Jul-2019,Fast-GPS,123,240,90,12,104,39,174,82,55,95,100,66,112,64,115,222,78,238,89,50,222,13,240,,,,,,,,,
171263,171263,UT,09:23:48 15-Sep-2019,,,B,14.6469,145.3322,CRC 167.170,,,40,229,192,0,0,0,0,18,0,14,1,0,1,16,0,170,0,0,0,,,,,,,,,,,,,
171263,171263,UT,21:52:52 15-Sep-2019,,,B,14.7989,145.5557,CRC 176.79,21:52:28 07-Sep-2019,Status,86,16,90,12,104,39,174,82,51,215,71,37,5,89,207,130,68,231,39,200,99,188,107,,,,,,,,,
171263,171263,UT,22:56:03 15-Sep-2019,,,B,14.8190,145.6003,CRC 14.10,22:56:03 15-Sep-2019,Status,30,1,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,23:22:25 16-Sep-2019,,,B,14.5927,145.7801,CRC 6.15,23:22:25 16-Sep-2019,Status,38,62,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,07:06:05 17-Sep-2019,,,B,14.4970,145.7106,CRC (both failed),,,34,230,0,0,0,0,0,0,0,0,96,126,6,16,0,17,198,144,114,51,216,156,55,24,33,124,2,254,3,224,222,
171263,171263,UT,12:07:00 17-Sep-2019,,,B,14.5803,145.5808,CRC 106.42,12:06:33 17-Sep-2019,Status,77,80,90,12,104,39,174,82,120,176,104,66,150,8,126,16,31,12,34,24,94,230,25,,,,,,,,,
171263,171263,UT,06:52:50 18-Sep-2019,,,2,14.7825,145.7159,CRC 11.10,06:52:50 18-Sep-2019,Status,27,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,07:00:44 18-Sep-2019,,,2,14.7825,145.7159,CRC 180.55,07:00:16 18-Sep-2019,Status,86,144,90,12,104,35,174,83,57,28,4,0,212,17,19,158,7,97,18,249,49,100,34,,,,,,,,,
171263,171263,UT,09:22:19 19-Sep-2019,,,B,15.1565,145.0930,CRC (both failed),,,34,230,64,0,0,1,1,25,1,12,101,221,225,53,145,64,158,114,184,17,81,199,52,171,164,83,32,211,255,223,98,
171263,171263,UT,10:08:53 21-Sep-2019,,,B,14.9066,145.6484,CRC (both failed),,,40,230,128,0,0,0,0,0,14,0,0,0,0,0,0,135,149,192,61,44,239,82,160,41,103,22,189,12,210,215,200,
171263,171263,UT,22:45:23 21-Sep-2019,,,B,14.9015,145.6602,CRC 133.10,17:48:44 08-Sep-2019,Status,80,176,146,178,107,50,81,58,180,71,11,5,92,64,156,90,120,7,63,146,163,10,189,,,,,,,,,
171263,171263,UT,00:50:13 22-Sep-2019,,,B,14.9051,145.6579,CRC 90.214,00:49:07 22-Sep-2019,Status,75,80,90,12,104,39,174,82,59,3,17,194,255,233,83,18,51,151,144,215,80,128,1,,,,,,,,,
171263,171263,UT,07:39:59 23-Sep-2019,,,B,14.9401,145.6522,CRC (both failed),,,40,114,73,201,226,142,60,213,226,139,100,207,178,204,22,146,252,97,92,15,239,9,172,22,29,73,162,153,31,135,165,
171263,171263,UT,11:20:33 23-Sep-2019,,,B,14.9417,145.6511,CRC (both failed),,,34,230,192,0,0,0,0,0,0,1,9,118,73,0,22,80,23,29,92,145,200,64,79,222,71,20,55,146,161,237,215,
171263,171263,UT,00:07:58 24-Sep-2019,,,B,14.9776,145.6501,CRC 242.243,00:07:21 24-Sep-2019,Status,94,80,90,12,104,39,174,82,60,0,117,66,20,20,71,16,37,152,16,215,122,21,48,,,,,,,,,
171263,171263,UT,10:45:04 24-Sep-2019,,,B,14.9780,145.6456,CRC 147.250,10:45:04 24-Sep-2019,Status,82,120,88,15,105,7,174,18,3,201,147,64,234,10,245,152,133,199,174,137,201,96,162,,,,,,,,,
171263,171263,UT,21:35:03 24-Sep-2019,,,B,15.1075,145.6429,CRC 233.80,21:35:03 24-Sep-2019,Status,93,48,90,12,104,39,174,82,52,119,82,103,20,243,35,185,194,115,173,68,253,106,23,,,,,,,,,
171263,171263,UT,21:35:55 24-Sep-2019,,,B,15.1075,145.6429,CRC 4.14,21:35:55 24-Sep-2019,Status,68,57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,10:57:12 25-Sep-2019,,,B,15.0893,145.6783,CRC (both failed),00:00:00 24-Sep-2019,Percent,34,231,0,0,0,0,0,32,0,0,10,253,40,1,0,111,231,0,0,0,0,0,0,0,14,0,224,224,0,0,91,
171263,171263,UT,08:11:01 26-Sep-2019,,,B,15.1983,145.7304,CRC (both failed),,,40,231,32,0,0,224,0,224,14,14,16,1,5,0,0,90,172,155,182,65,199,5,32,33,63,234,25,188,105,182,151,
171263,171263,UT,09:30:58 26-Sep-2019,,,B,15.2209,145.7417,CRC 199.43,09:30:58 26-Sep-2019,Status,88,240,90,12,111,226,52,204,138,179,111,12,21,250,104,153,227,242,180,37,163,23,165,,,,,,,,,
171263,171263,UT,11:39:23 26-Sep-2019,,,B,15.2405,145.7307,CRC 10.12,11:39:23 26-Sep-2019,Status,10,89,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,20:32:45 26-Sep-2019,,,B,15.2534,145.7079,CRC 10.5,20:32:45 26-Sep-2019,Status,10,88,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171263,171263,UT,23:12:25 26-Sep-2019,,,B,15.2884,145.6975,CRC 146.154,00:23:52 27-Sep-2019,Status,82,80,90,12,104,54,252,11,109,129,125,28,167,38,158,66,146,132,196,189,51,111,56,,,,,,,,,
171263,171263,UT,09:38:39 27-Sep-2019,,,B,15.3388,145.6854,CRC (both failed),,,34,231,64,0,0,0,0,0,194,43,252,232,68,4,158,89,141,90,122,116,79,124,0,255,1,240,255,192,7,192,232,
171263,171263,UT,19:27:29 28-Sep-2019,,,A,15.2626,145.8407,CRC 112.183,19:26:45 28-Sep-2019,Status,78,16,90,12,104,39,174,82,62,77,171,67,86,53,61,6,39,40,195,15,63,225,79,,,,,,,,,
171263,171263,UT,00:11:55 29-Sep-2019,,,B,15.2948,145.8373,CRC (both failed),,,40,231,128,0,0,0,0,0,0,0,0,0,0,129,3,49,17,157,40,241,92,112,253,66,31,76,128,254,247,31,0,
