DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178575,178575,Mk10,Strong,11-Feb-2019,17:00:40,11-Feb-2019,17:00:41
178575,178575,Mk10,Strong,28-Jun-2020,07:40:57,28-Jun-2020,07:41:16
