DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
178575,178575,Mk10,DS,10,0,0,60,60,17:07:04 11-Feb-2019,NK,1,47.6939,-122.1637,47.6939,-122.1637,50,,401677327,-120
178575,178575,Mk10,DS,11,0,0,72,60,17:07:40 11-Feb-2019,NN,1,47.6856,-122.1598,47.6856,-122.1598,46,,401677314,-121
178575,178575,Mk10,DS,13,0,0,60,60,17:19:40 11-Feb-2019,MA,3,47.6782,-122.1389,47.6782,-122.1389,56,,401677313,-113
178575,178575,Mk10,DS,11,0,1,72,60,17:49:40 11-Feb-2019,MC,2,47.6755,-122.1354,47.6755,-122.1354,56,,401677327,-112
178575,178575,Mk10,DS,8,0,2,68,60,18:23:52 11-Feb-2019,MB,3,47.6745,-122.1298,47.6745,-122.1298,66,,401677346,-125
178575,178575,Mk10,DS,11,0,0,60,60,18:47:10 11-Feb-2019,NN,3,47.6684,-122.1316,47.6684,-122.1316,56,,401677368,-127
178575,178575,Mk10,DS,11,0,0,60,60,19:00:40 11-Feb-2019,MA,3,47.6770,-122.1338,47.6770,-122.1338,56,,401677370,-114
178575,178575,Mk10,DS,11,0,1,60,60,19:35:40 11-Feb-2019,MC,3,47.6800,-122.1385,47.6800,-122.1385,56,,401677388,-116
178575,178575,Mk10,DS,4,0,0,160,60,20:03:20 11-Feb-2019,MB,2,47.6808,-122.1421,47.6808,-122.1421,56,,401677384,-129
178575,178575,Mk10,DS,7,0,2,60,60,20:34:40 11-Feb-2019,MA,1,47.6838,-122.1343,47.6838,-122.1343,58,,401677383,-126
178575,178575,Mk10,DS,3,0,1,120,120,21:09:40 11-Feb-2019,MC,A,47.6994,-122.1381,47.6994,-122.1381,8,,401677361,-128
178575,178575,Mk10,DS,3,0,1,17,15,07:03:26 09-Sep-2019,NP,,,,,,,,401650000,-130
