DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
142752,142752,Mk10,Strong,20-Sep-2014,00:17:01,20-Sep-2014,00:17:03
142752,142752,Mk10,Strong,09-Nov-2016,23:36:30,09-Nov-2016,23:37:59
