DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
171223,171223,Mk10,,73,2806,99,2,4298,,,,,45,14:32:50 09-May-2017,23:56:26 03-May-2018,359,14:34:50 09-May-2017,00:00:00 03-May-2018,358,,,
