DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
171223,171223,,Mk10,15:00:00 09-May-2017,,,,0.0,19.8,Status
171223,171223,,Mk10,20:00:00 22-May-2017,,,,0.0,29.3,Status
171223,171223,,Mk10,21:00:00 11-Jun-2017,,,,0.0,29.7,Status
171223,171223,,Mk10,09:00:00 22-Jun-2017,,,,0.0,29.8,Status
171223,171223,,Mk10,08:00:00 28-Jun-2017,,,,0.0,30.0,Status
171223,171223,,Mk10,21:00:00 30-Jun-2017,,,,0.0,29.7,Status
171223,171223,,Mk10,20:00:00 05-Jul-2017,,,,0.0,29.7,Status
171223,171223,,Mk10,19:00:00 06-Jul-2017,,,,0.0,29.6,Status
171223,171223,,Mk10,18:00:00 07-Aug-2017,,,,0.0,30.9,Status
171223,171223,,Mk10,23:00:00 13-Aug-2017,,,,0.0,30.7,Status
171223,171223,,Mk10,08:00:00 15-Aug-2017,,,,0.0,31.3,Status
171223,171223,,Mk10,09:00:00 21-Aug-2017,,,,0.0,30.7,Status
171223,171223,,Mk10,12:00:00 03-Sep-2017,,,,0.0,30.3,Status
171223,171223,,Mk10,20:00:00 14-Sep-2017,,,,0.0,30.1,Status
171223,171223,,Mk10,00:00:00 23-Sep-2017,,,,0.0,30.0,Status
171223,171223,,Mk10,05:00:00 28-Sep-2017,,,,0.0,30.3,Status
171223,171223,,Mk10,07:00:00 30-Sep-2017,,,,0.0,30.3,Status
171223,171223,,Mk10,08:00:00 11-Oct-2017,,,,0.0,30.0,Status
171223,171223,,Mk10,17:00:00 20-Oct-2017,,,,0.0,29.4,Status
171223,171223,,Mk10,09:00:00 29-Oct-2017,,,,0.0,29.6,Status
171223,171223,,Mk10,09:00:00 23-Nov-2017,,,,0.0,29.4,Status
171223,171223,,Mk10,09:00:00 01-Dec-2017,,,,0.0,29.9,Status
171223,171223,,Mk10,06:00:00 09-Dec-2017,,,,0.0,29.3,Status
171223,171223,,Mk10,06:00:00 29-Dec-2017,,,,0.0,28.8,Status
171223,171223,,Mk10,21:00:00 30-Dec-2017,,,,0.0,28.7,Status
171223,171223,,Mk10,12:00:00 09-Jan-2018,,,,0.0,28.7,Status
171223,171223,,Mk10,18:00:00 19-Jan-2018,,,,0.0,28.2,Status
171223,171223,,Mk10,19:00:00 22-Jan-2018,,,,0.0,27.6,Status
171223,171223,,Mk10,13:00:00 06-Feb-2018,,,,0.0,28.2,Status
171223,171223,,Mk10,00:00:00 16-Mar-2018,,,,0.0,28.4,Status
171223,171223,,Mk10,09:00:00 19-Mar-2018,,,,0.0,28.1,Status
171223,171223,,Mk10,20:00:00 21-Mar-2018,,,,0.0,27.9,Status
171223,171223,,Mk10,11:00:00 22-Mar-2018,,,,0.0,28.2,Status
171223,171223,,Mk10,07:00:00 16-Apr-2018,,,,0.0,28.5,Status
171223,171223,,Mk10,23:00:00 26-Apr-2018,,,,0.0,28.5,Status
171223,171223,,Mk10,19:00:00 29-Apr-2018,,,,0.0,27.9,Status
171223,171223,,Mk10,00:00:00 04-May-2018,,,,0.0,28.9,Status
