DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178569,178569,Mk10,Strong,11-Feb-2019,17:00:31,11-Feb-2019,17:00:32
178569,178569,Mk10,Strong,12-Feb-2020,08:17:36,12-Feb-2020,08:17:52
178569,178569,Mk10,Strong,29-May-2020,08:22:44,29-May-2020,08:22:59
