DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
178569,178569,,Mk10,11:00:00 07-Sep-2019,,,,0.0,29.6,Status
178569,178569,,Mk10,12:00:00 10-Sep-2019,,,,0.0,29.5,Status
178569,178569,,Mk10,12:00:00 11-Sep-2019,,,,0.0,29.3,Status
178569,178569,,Mk10,11:00:00 25-Sep-2019,,,,0.0,29.6,Status
178569,178569,,Mk10,23:00:00 27-Sep-2019,,,,0.0,29.5,Status
178569,178569,,Mk10,12:00:00 29-Sep-2019,,,,0.0,29.5,Status
178569,178569,,Mk10,12:00:00 02-Oct-2019,,,,0.0,29.5,Status
178569,178569,,Mk10,10:00:00 04-Oct-2019,,,,0.0,29.7,Status
178569,178569,,Mk10,12:00:00 07-Oct-2019,,,,0.0,29.6,Status
178569,178569,,Mk10,22:00:00 19-Oct-2019,,,,0.0,29.5,Status
178569,178569,,Mk10,12:00:00 01-Nov-2019,,,,0.0,29.2,Status
178569,178569,,Mk10,22:00:00 13-Nov-2019,,,,0.0,29.5,Status
178569,178569,,Mk10,22:00:00 14-Nov-2019,,,,0.0,29.5,Status
178569,178569,,Mk10,19:00:00 21-Nov-2019,,,,0.0,29.2,Status
178569,178569,,Mk10,23:00:00 27-Nov-2019,,,,0.0,28.7,Status
178569,178569,,Mk10,20:00:00 28-Nov-2019,,,,0.0,28.5,Status
178569,178569,,Mk10,00:00:00 02-Dec-2019,,,,0.0,28.9,Status
178569,178569,,Mk10,00:00:00 11-Dec-2019,,,,0.0,29.1,Status
178569,178569,,Mk10,22:00:00 13-Dec-2019,,,,0.0,28.8,Status
178569,178569,,Mk10,21:00:00 17-Dec-2019,,,,0.0,28.3,Status
178569,178569,,Mk10,10:00:00 05-Jan-2020,,,,0.0,28.0,Status
178569,178569,,Mk10,00:00:00 08-Jan-2020,,,,0.0,27.5,Status
178569,178569,,Mk10,08:00:00 14-Jan-2020,,,,0.0,27.8,Status
178569,178569,,Mk10,00:00:00 07-Feb-2020,,,,0.0,27.8,Status
178569,178569,,Mk10,22:00:00 18-Feb-2020,,,,0.0,27.1,Status
178569,178569,,Mk10,12:00:00 28-Feb-2020,,,,0.0,27.4,Status
178569,178569,,Mk10,09:00:00 29-Feb-2020,,,,0.0,27.5,Status
178569,178569,,Mk10,12:00:00 02-Mar-2020,,,,0.0,27.6,Status
178569,178569,,Mk10,09:00:00 10-Mar-2020,,,,0.0,27.8,Status
178569,178569,,Mk10,23:00:00 12-Mar-2020,,,,0.0,27.7,Status
178569,178569,,Mk10,19:00:00 20-Mar-2020,,,,0.0,27.7,Status
178569,178569,,Mk10,20:00:00 24-Mar-2020,,,,0.0,27.5,Status
178569,178569,,Mk10,23:00:00 10-Apr-2020,,,,0.0,28.0,Status
178569,178569,,Mk10,08:00:00 14-Apr-2020,,,,0.0,28.4,Status
178569,178569,,Mk10,23:00:00 15-Apr-2020,,,,0.0,28.2,Status
178569,178569,,Mk10,00:00:00 25-Apr-2020,,,,0.0,28.6,Status
178569,178569,,Mk10,21:00:00 26-Apr-2020,,,,0.0,28.6,Status
178569,178569,,Mk10,08:00:00 17-May-2020,,,,0.0,28.9,Status
178569,178569,,Mk10,23:00:00 19-May-2020,,,,0.0,29.3,Status
