DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
178569,178569,Mk10,DS,1,0,1,,,16:48:31 11-Feb-2019,MB,B,47.6676,-122.1326,47.6676,-122.1326,6,,401677524,-135
178569,178569,Mk10,DS,11,0,1,60,60,17:07:31 11-Feb-2019,NK,3,47.6759,-122.1269,47.6759,-122.1269,50,,401677508,-121
178569,178569,Mk10,DS,12,0,1,65,60,17:07:31 11-Feb-2019,NN,0,47.6781,-122.1526,47.6781,-122.1526,50,,401677511,-120
178569,178569,Mk10,DS,9,0,0,82,60,17:23:31 11-Feb-2019,MA,2,47.6792,-122.1463,47.6792,-122.1463,56,,401677514,-113
178569,178569,Mk10,DS,12,0,0,60,60,17:51:01 11-Feb-2019,MC,3,47.6768,-122.1381,47.6768,-122.1381,56,,401677529,-116
178569,178569,Mk10,DS,10,0,1,66,60,18:24:07 11-Feb-2019,MB,3,47.6759,-122.1296,47.6759,-122.1296,57,,401677538,-123
178569,178569,Mk10,DS,1,0,1,,,18:43:31 11-Feb-2019,NK,B,47.6751,-122.1213,47.6751,-122.1213,6,,401677546,-137
178569,178569,Mk10,DS,11,0,0,60,60,18:47:31 11-Feb-2019,NN,3,47.6748,-122.1350,47.6748,-122.1350,56,,401677547,-132
178569,178569,Mk10,DS,11,0,1,60,60,19:01:01 11-Feb-2019,MA,3,47.6779,-122.1346,47.6779,-122.1346,56,,401677546,-114
178569,178569,Mk10,DS,10,0,0,66,60,19:36:01 11-Feb-2019,MC,3,47.6796,-122.1382,47.6796,-122.1382,58,,401677550,-114
178569,178569,Mk10,DS,6,0,3,96,60,20:05:01 11-Feb-2019,MB,2,47.6784,-122.1344,47.6784,-122.1344,56,,401677545,-129
178569,178569,Mk10,DS,5,0,0,75,60,20:34:43 11-Feb-2019,MA,2,47.6814,-122.1353,47.6814,-122.1353,56,,401677546,-123
178569,178569,Mk10,DS,3,0,0,90,60,21:09:11 11-Feb-2019,MC,A,47.6851,-122.1290,47.6851,-122.1290,8,,401677541,-126
178569,178569,Mk10,DS,2,0,1,60,60,21:24:01 11-Feb-2019,NP,B,47.6819,-122.1430,47.6819,-122.1430,6,,401677537,-135
178569,178569,Mk10,DS,4,1,1,,,07:27:06 07-Sep-2019,NP,2,13.6038,144.9245,13.6038,144.9245,60,,401677423,-123
178569,178569,Mk10,DS,1,0,0,,,07:47:26 07-Sep-2019,NK,B,13.6038,144.9245,13.6038,144.9245,6,,401677424,-135
178569,178569,Mk10,DS,1,0,0,,,07:47:26 07-Sep-2019,SR,B,13.6036,144.9244,13.6036,144.9244,,,401677426,-133
178569,178569,Mk10,DS,1,0,0,,,09:21:04 07-Sep-2019,SR,B,13.6025,144.9235,13.6025,144.9235,8,,401677428,-128
178569,178569,Mk10,DS,1,0,0,,,11:02:09 07-Sep-2019,MB,B,13.6018,144.9231,13.6018,144.9231,8,,401677428,-135
178569,178569,Mk10,DS,3,0,0,14,14,11:27:54 07-Sep-2019,MA,A,13.6134,144.9138,13.6134,144.9138,6,,401677428,-117
178569,178569,Mk10,DS,1,0,0,,,12:17:24 07-Sep-2019,MC,B,13.6128,144.9129,13.6128,144.9129,8,,401677427,-125
178569,178569,Mk10,DS,1,0,0,,,20:17:17 07-Sep-2019,NK,B,13.6050,144.9088,13.6050,144.9088,8,,401677429,-128
178569,178569,Mk10,DS,1,0,0,,,20:24:44 07-Sep-2019,SR,B,13.6048,144.9113,13.6048,144.9113,6,,401677428,-131
178569,178569,Mk10,DS,3,0,0,14,14,21:58:39 07-Sep-2019,NK,A,13.6090,144.9389,13.6090,144.9389,8,,401677435,-124
178569,178569,Mk10,DS,3,0,0,19,16,22:23:14 07-Sep-2019,MA,A,13.6001,144.9480,13.6001,144.9480,6,,401677429,-126
178569,178569,Mk10,DS,2,0,0,15,15,23:50:42 07-Sep-2019,NN,B,13.5992,144.9534,13.5992,144.9534,8,,401677423,-125
178569,178569,Mk10,DS,2,0,0,22,22,00:45:24 08-Sep-2019,MC,B,13.5980,144.9506,13.5980,144.9506,8,,401677424,-117
178569,178569,Mk10,DS,5,0,0,15,14,07:12:52 08-Sep-2019,NP,0,13.6038,144.9456,13.6038,144.9456,58,,401677428,-124
178569,178569,Mk10,DS,5,0,1,15,14,07:12:52 08-Sep-2019,SR,1,13.6014,144.9322,13.6014,144.9322,50,,401677427,-128
