Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
171230,22-May-2017,04:23:00,6,1.000000,36,5,0,8,13.45700,144.65100,04:44:58 22-May-2017,P,13.46334,144.66058,54,2,,12.2,3.9,,,,15,31,5157,,,,8,2241,,,,4,12558,,,,23,26315,,,,1,31540,,,,27,19215,,,,11,25599,,,,30,28781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,22-May-2017,10:33:38,1,1.000000,37,,0,9,13.45700,144.65100,04:44:58 22-May-2017,P,13.47095,144.69370,54,,,2.4,3.8,,,,15,17,25123,,,,23,28836,,,,28,11270,,,,11,1986,,,,3,22227,,,,9,26560,,,,1,28395,,,,8,22665,,,,22,12356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,24-May-2017,06:14:54,1,1.000000,44,,0,9,13.46900,144.69901,09:26:38 24-May-2017,N,13.47355,144.69357,54,1,,5.9,4.2,,,,15,22,20394,,,,7,28787,,,,11,9763,,,,27,15938,,,,1,24909,,,,10,7046,,,,8,18540,,,,16,342,,,,4,15119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,30-May-2017,10:45:30,1,1.000000,67,,0,9,13.46500,144.71400,17:42:39 29-May-2017,P,13.47009,144.69447,54,,,13.2,3.7,,,,15,23,8803,,,,6,11732,,,,17,26282,,,,7,20000,,,,9,9419,,,,28,30549,,,,11,5945,,,,19,32192,,,,1,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,06-Jun-2017,10:34:00,1,1.000000,91,,0,9,13.47400,144.70599,09:27:36 07-Jun-2017,K,13.47109,144.69304,54,,,9.3,4.0,,,,15,23,2760,,,,17,12296,,,,9,14615,,,,19,26994,,,,3,22926,,,,7,24828,,,,11,2973,,,,6,1804,,,,28,32213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,10-Jun-2017,15:24:17,1,1.000000,106,183,0,8,13.48400,144.70500,12:14:24 11-Jun-2017,A,13.46811,144.69769,54,,,9.0,3.4,,,,15,5,21331,,,,2,17213,,,,13,28970,,,,30,13430,,,,6,690,,,,15,11060,,,,20,6825,,,,24,32549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,17-Jun-2017,13:06:01,1,1.000000,131,236,0,4,13.47200,144.70200,11:48:37 17-Jun-2017,A,13.46783,144.69742,54,,,3.0,3.3,,,,15,6,4574,,,,19,15954,,,,13,13377,,,,5,12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,24-Jun-2017,03:45:45,1,1.000000,155,313,0,8,13.46100,144.70799,17:50:56 24-Jun-2017,P,13.47347,144.69272,54,1,,7.2,3.6,,,,15,7,32693,,,,1,10362,,,,26,12650,,,,16,30373,,,,11,24236,,,,4,3746,,,,8,17132,,,,22,23469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,24-Jun-2017,09:48:07,1,1.000000,156,313,0,7,13.47347,144.69272,03:45:49.649687 24-Jun-2017,FastGPS,13.47112,144.69299,54,,,6.2,2.7,,,,15,17,3742,,,,9,9229,,,,19,6772,,,,23,26080,,,,28,20236,,,,6,710,,,,3,13216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,25-Jun-2017,17:20:12,1,1.000000,161,316,0,4,13.46800,144.69600,17:31:27 25-Jun-2017,P,13.46814,144.69769,54,,,2.2,3.1,,,,15,24,22945,,,,5,2107,,,,12,7574,,,,15,13176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,27-Jun-2017,18:12:27,2,1.000000,168,350,0,5,13.46800,144.68600,17:12:36 27-Jun-2017,P,13.46871,144.69717,54,,,4.4,3.1,,,,15,12,22868,,,,15,15605,,,,24,4396,,,,20,29217,,,,25,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,30-Jun-2017,15:42:04,1,1.000000,178,388,0,4,13.47000,144.69400,11:19:06 01-Jul-2017,B,13.46892,144.69894,54,,,0.8,2.5,,,,15,20,5588,,,,5,25668,,,,24,21590,,,,15,14321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,02-Jul-2017,22:29:54,1,1.000000,185,420,0,4,13.47399,144.69246,06:27:37.435000 03-Jul-2017,FastGPS,13.48254,144.64708,54,,,22.1,1.2,,,,15,31,22257,,,,32,23216,,,,10,15963,,,,27,19786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,03-Jul-2017,06:27:33,1,1.000000,186,429,0,4,13.48700,144.71300,05:00:49 04-Jul-2017,P,13.47399,144.69246,54,,,0.7,3.4,,,,15,7,30046,,,,3,12380,,,,28,2642,,,,22,8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,15-Jul-2017,18:27:05,1,1.000000,211,464,0,5,13.47300,144.70100,08:10:01 16-Jul-2017,K,13.47129,144.69406,54,,,1.5,2.7,,,,15,12,12296,,,,15,16726,,,,10,14304,,,,18,21784,,,,25,3698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,16-Jul-2017,02:18:00,1,1.000000,212,471,0,4,13.47129,144.69406,18:27:08.677969 15-Jul-2017,FastGPS,13.47409,144.69354,54,,,1.6,1.8,,,,15,16,102,,,,7,1665,,,,26,14531,,,,8,16736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,16-Jul-2017,10:36:55,1,1.000000,213,491,0,4,13.47129,144.69406,18:27:08.677969 15-Jul-2017,FastGPS,13.46870,144.69539,54,,,2.1,2.9,,,,15,17,26718,,,,7,13915,,,,19,4114,,,,2,31280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,18-Jul-2017,23:12:11,1,1.000000,218,722,0,6,13.46900,144.69901,19:16:25 19-Jul-2017,R,13.47392,144.69283,54,,,10.6,3.1,,,,15,14,17570,,,,31,16666,,,,27,7628,,,,32,30631,,,,26,10451,,,,21,29495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,20-Jul-2017,00:39:35,1,1.000000,222,735,0,5,13.46900,144.69901,19:16:25 19-Jul-2017,R,13.47496,144.69408,54,,,8.9,2.6,,,,15,8,3910,,,,16,25836,,,,27,16885,,,,31,16742,,,,26,5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,22-Jul-2017,18:50:45,1,1.000000,232,760,0,6,13.47000,144.69400,19:26:00 22-Jul-2017,R,13.46787,144.69867,54,,,10.5,3.0,,,,15,29,3425,,,,18,12186,,,,32,15086,,,,15,1146,,,,10,21935,,,,31,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,23-Jul-2017,20:35:50,1,1.000000,236,776,0,4,13.47000,144.70300,17:02:55 24-Jul-2017,P,13.47381,144.69391,54,,,0.6,3.1,,,,15,32,9497,,,,26,19375,,,,31,27730,,,,29,31114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,24-Jul-2017,19:16:54,1,1.000000,239,794,0,4,13.47100,144.69400,11:24:14 25-Jul-2017,B,13.46927,144.69829,54,,,0.9,3.0,,,,15,32,12098,,,,29,18774,,,,31,27067,,,,25,30368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,30-Jul-2017,10:23:25,1,1.000000,260,853,0,8,13.46800,144.69400,19:09:05 29-Jul-2017,R,13.46887,144.69627,54,,,12.2,2.8,,,,15,13,19736,,,,5,20954,,,,6,11785,,,,7,4492,,,,2,9373,,,,30,7603,,,,19,7363,,,,17,31226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,03-Aug-2017,14:21:17,1,1.000000,275,924,0,6,13.46400,144.67900,10:18:37 04-Aug-2017,A,13.46858,144.69955,54,,,13.9,1.7,,,,15,12,23346,,,,15,780,,,,24,30920,,,,5,27872,,,,13,14155,,,,20,12908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,05-Aug-2017,03:46:02,2,1.000000,281,,0,9,13.46400,144.67900,10:18:37 04-Aug-2017,A,13.47371,144.69312,54,,,13.2,1.6,,,,15,11,14930,,,,3,9354,,,,7,6494,,,,23,6315,,,,1,15100,,,,30,6546,,,,22,10652,,,,8,14003,,,,17,12340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,05-Aug-2017,09:52:10,1,1.000000,282,933,0,8,13.46400,144.67900,10:18:37 04-Aug-2017,A,13.47080,144.69321,54,,,4.3,1.2,,,,15,13,19733,,,,30,18436,,,,6,30614,,,,7,31347,,,,17,11122,,,,2,6958,,,,15,5210,,,,19,16946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,07-Aug-2017,06:43:17,1,1.000000,289,954,0,6,13.46400,144.78500,06:34:56 08-Aug-2017,P,13.47401,144.69370,54,,,12.2,1.3,,,,15,17,22315,,,,23,32707,,,,9,32437,,,,19,20161,,,,7,27324,,,,1,9737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,08-Aug-2017,22:44:04,1,1.000000,295,979,0,4,13.50300,144.81200,20:00:10 09-Aug-2017,R,13.48202,144.70769,54,,,331.3,6.0,,,,15,27,866,,,,31,18822,,,,8,17234,,,,21,7277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,10-Aug-2017,04:45:37,1,1.000000,299,1000,0,6,13.52500,144.81599,00:09:03 11-Aug-2017,A,13.47411,144.69334,54,,,28.1,1.6,,,,15,23,10543,,,,28,11727,,,,11,22425,,,,3,222,,,,9,21535,,,,7,8156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,10-Aug-2017,17:02:24,1,1.000000,301,1002,0,6,13.47411,144.69334,04:45:39.557500 10-Aug-2017,FastGPS,13.47094,144.69389,54,,,5.5,1.5,,,,15,29,28851,,,,10,2240,,,,31,2074,,,,25,13162,,,,18,4669,,,,24,19702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,13-Aug-2017,01:38:12,1,1.000000,309,1035,0,7,13.47000,144.69099,18:13:01 13-Aug-2017,P,13.47413,144.69229,54,,,3.4,2.4,,,,15,7,7770,,,,11,26336,,,,16,2805,,,,22,31915,,,,30,27556,,,,3,27940,,,,1,32289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,14-Aug-2017,16:24:04,1,1.000000,315,1047,0,5,13.47100,144.69600,11:31:11 15-Aug-2017,A,13.46882,144.69943,54,,,4.6,2.0,,,,15,12,1909,,,,10,28409,,,,25,16121,,,,18,3574,,,,29,12582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,16-Aug-2017,07:34:59,1,1.000000,321,1056,0,8,13.47100,144.69600,11:31:11 15-Aug-2017,A,13.47362,144.69301,54,,,10.4,1.8,,,,15,6,13052,,,,17,27135,,,,19,4771,,,,5,17843,,,,23,30137,,,,2,25588,,,,9,12247,,,,30,32568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,17-Aug-2017,16:36:32,2,1.000000,326,1069,0,5,13.47100,144.68800,08:13:14 17-Aug-2017,R,13.46775,144.69902,54,,,14.2,2.3,,,,15,25,17556,,,,12,6233,,,,18,8902,,,,10,11513,,,,15,20332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,18-Aug-2017,21:39:22,1,1.000000,330,1090,0,5,13.46671,144.68718,03:59:14.900000 19-Aug-2017,FastGPS,13.47383,144.69264,54,1,,1.2,1.8,,,,15,27,18874,,,,31,30338,,,,4,26398,,,,26,10427,,,,8,16698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171230,19-Aug-2017,03:59:13,1,1.000000,331,1091,0,4,13.46800,144.69200,21:34:25 19-Aug-2017,K,13.46671,144.68718,54,,,50.7,0.9,,,,15,23,19157,,,,3,14768,,,,28,25352,,,,8,30207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
