DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171230,171230,Mk10,Strong,09-May-2017,14:33:59,09-May-2017,14:34:00
171230,171230,Mk10,Strong,05-Jun-2017,20:32:13,05-Jun-2017,20:32:14
