DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171259,171259,UT,Strong,27-Oct-2017,08:38:08,27-Oct-2017,08:38:30
171259,171259,UT,Strong,22-May-2018,11:31:23,22-May-2018,11:32:52
