DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
138960,138960,Mk10,Strong,22-May-2014,00:36:18,22-May-2014,00:36:19
138960,138960,Mk10,Strong,29-Dec-2014,16:33:09,29-Dec-2014,16:33:34
