DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt
171233,171233,,Mk10,,,22:27:48 07-Aug-2018,,,,,CRC,0,0,,480,3.568,1.016,0.124,29.00,0.0,22.0,0,,,,,,,,,,,132,22,255,80,16,,,,,,,84,27,,
171233,171233,,Mk10,,,06:00:53 12-Aug-2018,,B,13.3044,144.7686,CRC,0,0,,736,3.568,1.016,0.116,30.10,0.0,22.0,0,,,,,,,,,,,255,21,255,80,16,,,,,,,107,34,,
171233,171233,,Mk10,,,10:33:27 05-Sep-2018,,B,13.3300,144.7818,,0,1,,2272,3.568,1.016,0.108,29.80,83.0,62.0,0,,,,,,,,,,,,1,203,80,23595,,,,,,,,,,
171233,171233,,Mk10,,11:25:42 06-Sep-2018,21:25:42 06-Sep-2018,36000,A,13.3140,144.7829,CRC,0,0,,,,1.016,0.140,,-0.5,20.0,0,,,,,,,,,,,110,19,255,80,16,,,,,,,298,133,,
171233,171233,,Mk10,,,10:56:39 12-Sep-2018,,B,13.3146,144.7605,CRC,0,0,,2720,3.568,1.008,0.116,28.30,0.0,22.0,0,,,,,,,,,,,210,19,255,80,16,,,,,,,332,147,,
171233,171233,,Mk10,,10:36:30 19-Sep-2018,20:36:29 19-Sep-2018,35999,,,,CRC,0,0,,,,1.008,0.144,,-0.5,22.0,0,,,,,,,,,,,209,19,255,78,16,,,,,,,391,180,,
171233,171233,,Mk10,,11:21:46 23-Sep-2018,21:21:45 23-Sep-2018,35999,B,13.3215,144.7760,CRC,0,0,,,,1.008,0.136,,0.0,20.0,0,,,,,,,,,,,255,19,255,78,16,,,,,,,416,190,,
171233,171233,,Mk10,,11:17:40 24-Sep-2018,21:17:39 24-Sep-2018,35999,B,13.3185,144.7840,CRC,0,0,,,,1.016,0.104,,0.0,20.0,0,,,,,,,,,,,239,19,255,78,16,,,,,,,422,192,,
171233,171233,,Mk10,,,23:39:45 13-Oct-2018,,B,13.3149,144.7905,CRC,0,0,,4832,3.568,1.008,0.128,29.10,-0.5,20.0,0,,,,,,,,,,,226,20,255,72,16,,,,,,,568,270,,
171233,171233,,Mk10,,22:18:10 13-Oct-2018,08:18:08 14-Oct-2018,35998,B,13.3161,144.7942,CRC,0,0,,,,1.008,0.120,,0.0,20.0,0,,,,,,,,,,,208,20,255,72,16,,,,,,,570,271,,
171233,171233,,Mk10,,,20:31:42 15-Oct-2018,,B,13.3244,144.7633,CRC,0,0,,4960,3.568,1.008,0.120,29.10,0.0,20.0,0,,,,,,,,,,,108,20,248,72,16,,,,,,,579,274,,
171233,171233,,Mk10,,,10:39:08 18-Oct-2018,,B,13.3182,144.7821,CRC,0,0,,5152,3.568,1.008,0.152,29.20,0.5,24.0,0,,,,,,,,,,,181,21,255,72,16,,,,,,,599,285,,
171233,171233,,Mk10,,,06:50:14 03-Nov-2018,,B,13.3216,144.7732,,1,0,,1157,3.248,,,-37.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171233,171233,,Mk10,,,01:01:57 18-Nov-2018,,B,13.3266,144.7610,CRC,0,0,,7328,3.568,1.008,0.120,29.10,0.5,26.0,0,,,,,,,,,,,114,22,241,65,16,,,,,,,856,433,,
