Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
176764,08-Aug-2018,00:06:00,2,35999.000000,53,18,0,7,13.43228,144.80145,08:09:20 08-Aug-2018,SR,13.42096,144.79506,54,,,9.6,3.0,,,,15,13,20379,,,,2,3666,,,,5,5896,,,,6,9918,,,,19,6072,,,,15,26517,,,,24,11224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,08-Aug-2018,00:40:07,3,35999.000000,54,18,0,7,13.42096,144.79506,10:06:02.002656 08-Aug-2018,FastGPS,13.42077,144.79527,54,,,6.2,3.5,,,,15,2,13563,,,,15,28075,,,,5,1568,,,,13,8786,,,,29,809,,,,24,19617,,,,30,6851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,09-Aug-2018,08:58:00,1,35998.000000,61,18,0,7,13.43207,144.81325,06:34:45 09-Aug-2018,NP,13.41726,144.79245,54,1,,8.9,3.6,,,,15,32,11631,,,,14,24811,,,,31,20022,,,,26,16876,,,,16,20336,,,,29,26938,,,,4,13148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,09-Aug-2018,15:41:03,2,35998.000000,62,19,0,4,13.42050,144.79538,08:34:01.373594 10-Aug-2018,FastGPS,13.42007,144.79530,54,,,1.1,3.9,,,,15,1,5783,,,,22,17893,,,,3,21314,,,,7,17548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,09-Aug-2018,22:34:00,1,35998.000000,63,20,0,7,13.42473,144.79500,10:35:16 10-Aug-2018,NN,13.42050,144.79538,54,,,6.3,3.4,,,,15,30,4834,,,,6,16756,,,,17,27635,,,,7,31494,,,,19,14865,,,,2,12090,,,,5,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,10-Aug-2018,05:21:11,1,35998.000000,64,21,0,7,13.42050,144.79538,08:34:01.373594 10-Aug-2018,FastGPS,13.41708,144.79121,54,,,4.7,3.8,,,,15,12,21050,,,,25,15548,,,,20,12066,,,,15,16476,,,,29,6015,,,,31,18223,,,,10,15033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,11-Aug-2018,15:00:47,1,35998.000000,69,27,0,7,13.39100,144.76105,09:40:02 12-Aug-2018,NK,13.40942,144.78600,54,,,5.4,1.8,,,,15,1,8784,,,,7,5830,,,,22,9790,,,,3,18501,,,,18,7093,,,,11,20104,,,,30,9108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,12-Aug-2018,10:48:07,1,35997.000000,72,31,0,7,13.39100,144.76105,09:40:02 12-Aug-2018,NK,13.40977,144.78636,54,1,,7.5,2.6,,,,15,31,9735,,,,27,21104,,,,21,20454,,,,23,17660,,,,4,3712,,,,26,29174,,,,8,7362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,13-Aug-2018,13:01:55,1,35997.000000,76,33,0,6,13.42922,144.81148,05:39:57 14-Aug-2018,NP,13.40954,144.78615,54,,,8.5,3.7,,,,15,23,24912,,,,18,19580,,,,26,7060,,,,1,30388,,,,22,2840,,,,8,23411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176764,13-Aug-2018,20:38:54,1,35997.000000,77,37,0,7,13.42922,144.81148,05:39:57 14-Aug-2018,NP,13.40983,144.78632,54,,,5.1,2.1,,,,15,9,6877,,,,17,20543,,,,19,15632,,,,5,5949,,,,6,6415,,,,23,8201,,,,7,5290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
