Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5861,176764,19,NP,0,4,24-Jul-2018,21:55:04,47.7769,-122.0893,Speed to avg loc 21 x median,401677570,-127,40,0,24-Jul-2018,21:51:29,47.7769,-122.0893,480,2844,13409,603,91,,,45,100,169,238,206,0,0,62,203,142,199,17,8,134,7,7,7,6,78,,,,,,,,,,,,,
5861,176764,7,NP,0,4,24-Jul-2018,21:55:04,47.7769,-122.0893,Speed to avg loc 21 x median,401677570,-127,40,0,24-Jul-2018,21:52:29,47.7769,-122.0893,480,2844,13409,603,91,,,29,14,137,238,194,101,206,,,,,,,,,,,,,,,,,,,,,,,,,
5861,176764,11,NP,0,4,24-Jul-2018,21:55:04,47.7769,-122.0893,Speed to avg loc 21 x median,401677570,-127,40,0,24-Jul-2018,21:53:29,47.7769,-122.0893,480,2844,13409,603,91,,,59,150,105,238,97,128,65,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
5861,176764,11,NP,0,4,24-Jul-2018,21:55:04,47.7769,-122.0893,Speed to avg loc 21 x median,401677570,-127,40,0,24-Jul-2018,21:58:29,47.7769,-122.0893,480,2844,13409,603,91,,,26,81,137,238,2,89,158,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
5861,176764,11,NP,0,4,24-Jul-2018,21:55:04,47.7769,-122.0893,Speed to avg loc 21 x median,401677570,-127,40,0,24-Jul-2018,21:59:29,47.7769,-122.0893,480,2844,13409,603,91,,,50,198,121,109,33,129,65,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
5861,176764,11,NP,0,5,24-Jul-2018,23:31:28,47.6871,-122.1005,Speed to avg loc 21 x median,401677475,-119,58,0,24-Jul-2018,23:28:29,47.6871,-122.1005,660,2977,119741,74,78,,,28,189,201,240,2,86,93,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
5861,176764,11,NP,0,5,24-Jul-2018,23:31:28,47.6871,-122.1005,Speed to avg loc 21 x median,401677475,-119,58,0,24-Jul-2018,23:29:29,47.6871,-122.1005,660,2977,119741,74,78,,,59,30,105,239,33,128,65,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
5861,176764,15,NP,0,5,24-Jul-2018,23:31:28,47.6871,-122.1005,Speed to avg loc 21 x median,401677475,-119,58,0,24-Jul-2018,23:30:29,47.6871,-122.1005,660,2977,119741,74,78,,,32,122,41,239,32,110,47,12,65,5,65,58,139,224,0,,,,,,,,,,,,,,,,,
5861,176764,11,NP,0,5,24-Jul-2018,23:31:28,47.6871,-122.1005,Speed to avg loc 21 x median,401677475,-119,58,0,24-Jul-2018,23:31:29,47.6871,-122.1005,660,2977,119741,74,78,,,29,196,201,239,34,94,153,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
5861,176764,11,NP,0,5,24-Jul-2018,23:31:28,47.6871,-122.1005,Speed to avg loc 21 x median,401677475,-119,58,0,24-Jul-2018,23:32:29,47.6871,-122.1005,660,2977,119741,74,78,,,59,60,105,238,193,128,65,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
