DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
178577,178577,Mk10,13:11:14.741246 18-Apr-2022,FastGPS,7,13.4486,144.6256,,,,,,,,,,
178577,178577,Mk10,13:45:39 18-Apr-2022,Argos,A,13.4422,144.6428,,,,,,,,,,
178577,178577,Mk10,19:25:22.204436 18-Apr-2022,FastGPS,8,13.4624,144.6459,,,,,,,,,,
178577,178577,Mk10,20:48:55 18-Apr-2022,Argos,B,13.4579,144.6380,,,,,,,,,,
178577,178577,Mk10,21:17:30 18-Apr-2022,Argos,B,13.4529,144.6163,,,,,,,,,,
178577,178577,Mk10,21:17:30 18-Apr-2022,Argos,B,13.4627,144.6397,,,,,,,,,,
178577,178577,Mk10,23:01:09 18-Apr-2022,Argos,B,13.4506,144.6219,1981,2528,1551,97,,,,,,
178577,178577,Mk10,23:01:31 18-Apr-2022,Argos,B,13.4525,144.6199,1429,2133,956,167,,,,,,
178577,178577,Mk10,23:58:30 18-Apr-2022,Argos,B,13.4543,144.6201,1705,2060,1410,166,,,,,,
178577,178577,Mk10,00:34:10 19-Apr-2022,Argos,A,13.4673,144.6420,2472,8036,760,136,,,,,,
178577,178577,Mk10,01:25:27.694328 19-Apr-2022,FastGPS,8,13.4594,144.6320,,,,,,,,,,
178577,178577,Mk10,08:06:29.266463 19-Apr-2022,FastGPS,6,13.4490,144.6209,,,,,,,,,,
178577,178577,Mk10,08:19:34 19-Apr-2022,Argos,B,13.4966,144.7385,6297,8931,4439,111,,,,,,
178577,178577,Mk10,08:33:53 19-Apr-2022,Argos,A,13.4524,144.6324,325,1191,88,83,,,,,,
178577,178577,Mk10,10:00:19 19-Apr-2022,Argos,B,13.4466,144.6345,2690,41356,174,73,,,,,,
178577,178577,Mk10,10:00:19 19-Apr-2022,Argos,B,13.4451,144.6298,156,286,85,92,,,,,,
178577,178577,Mk10,10:59:19 19-Apr-2022,Argos,B,13.4529,144.6273,711,3685,137,29,,,,,,
178577,178577,Mk10,11:46:59 19-Apr-2022,Argos,B,13.4523,144.6303,1080,1740,669,49,,,,,,
178577,178577,Mk10,11:54:26 19-Apr-2022,Argos,A,13.4496,144.6249,162,413,63,70,,,,,,
178577,178577,Mk10,12:40:59 19-Apr-2022,Argos,A,13.4480,144.6286,250,567,110,13,,,,,,
178577,178577,Mk10,20:11:59.730000 19-Apr-2022,FastGPS,8,13.4509,144.6237,,,,,,,,,,
178577,178577,Mk10,20:14:01 19-Apr-2022,Argos,0,13.4505,144.6213,2007,57322,70,82,,,,,,
178577,178577,Mk10,21:00:01 19-Apr-2022,Argos,0,13.4435,144.6294,2148,7293,632,37,,,,,,
178577,178577,Mk10,22:30:29 19-Apr-2022,Argos,B,13.4606,144.6524,3585,63150,203,133,,,,,,
178577,178577,Mk10,22:38:03 19-Apr-2022,Argos,B,13.4686,144.6381,3395,57705,199,101,,,,,,
