DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
178577,178577,,Mk10,21:00:00 18-Apr-2022,,,,0.0,28.4,Status
178577,178577,,Mk10,12:00:00 19-Apr-2022,,,,0.0,28.3,Status
178577,178577,,Mk10,20:00:00 19-Apr-2022,,,,0.0,28.3,Status
178577,178577,,Mk10,10:00:00 21-Apr-2022,,,,0.0,28.7,Status
178577,178577,,Mk10,19:00:00 24-Apr-2022,,,,0.0,28.4,Status
178577,178577,,Mk10,21:00:00 29-Apr-2022,,,,0.0,28.4,Status
178577,178577,,Mk10,08:00:00 02-May-2022,,,,0.0,28.6,Status
178577,178577,,Mk10,11:00:00 10-May-2022,,,,0.0,28.6,Status
178577,178577,,Mk10,22:00:00 12-May-2022,,,,0.0,28.6,Status
178577,178577,,Mk10,19:00:00 13-May-2022,,,,0.0,28.8,Status
178577,178577,,Mk10,09:00:00 14-May-2022,,,,0.0,29.0,Status
178577,178577,,Mk10,00:00:00 19-May-2022,,,,0.0,28.7,Status
178577,178577,,Mk10,20:00:00 21-May-2022,,,,0.0,29.0,Status
178577,178577,,Mk10,09:00:00 23-May-2022,,,,0.0,29.7,Status
178577,178577,,Mk10,20:00:00 24-May-2022,,,,0.0,28.8,Status
178577,178577,,Mk10,12:00:00 26-May-2022,,,,0.0,29.6,Status
178577,178577,,Mk10,20:00:00 27-May-2022,,,,0.0,29.2,Status
178577,178577,,Mk10,20:00:00 28-May-2022,,,,0.0,29.2,Status
178577,178577,,Mk10,09:00:00 30-May-2022,,,,0.0,29.7,Status
178577,178577,,Mk10,20:00:00 30-May-2022,,,,0.0,29.4,Status
178577,178577,,Mk10,22:00:00 31-May-2022,,,,0.0,29.1,Status
178577,178577,,Mk10,11:00:00 01-Jun-2022,,,,0.0,29.6,Status
178577,178577,,Mk10,21:00:00 01-Jun-2022,,,,0.0,29.3,Status
178577,178577,,Mk10,23:00:00 01-Jun-2022,,,,0.0,29.3,Status
178577,178577,,Mk10,20:00:00 03-Jun-2022,,,,0.0,29.1,Status
178577,178577,,Mk10,20:00:00 09-Jun-2022,,,,0.0,29.5,Status
178577,178577,,Mk10,12:00:00 15-Jun-2022,,,,0.0,29.6,Status
178577,178577,,Mk10,09:00:00 22-Jun-2022,,,,0.0,30.2,Status
178577,178577,,Mk10,01:00:00 23-Jun-2022,,,,0.0,29.6,Status
178577,178577,,Mk10,08:00:00 27-Jun-2022,,,,0.0,29.8,Status
178577,178577,,Mk10,23:00:00 27-Jun-2022,,,,0.0,29.5,Status
178577,178577,,Mk10,09:00:00 28-Jun-2022,,,,0.0,29.8,Status
178577,178577,,Mk10,10:00:00 29-Jun-2022,,,,0.0,27.4,Status
178577,178577,,Mk10,22:00:00 02-Jul-2022,,,,0.0,29.6,Status
178577,178577,,Mk10,10:00:00 03-Jul-2022,,,,0.0,29.8,Status
178577,178577,,Mk10,08:00:00 04-Jul-2022,,,,0.0,29.7,Status
178577,178577,,Mk10,21:00:00 04-Jul-2022,,,,0.0,29.2,Status
178577,178577,,Mk10,02:00:00 05-Jul-2022,,,,0.0,29.8,Status
178577,178577,,Mk10,09:00:00 08-Jul-2022,,,,0.0,29.6,Status
178577,178577,,Mk10,23:00:00 09-Jul-2022,,,,0.0,29.5,Status
178577,178577,,Mk10,19:00:00 10-Jul-2022,,,,0.0,29.5,Status
178577,178577,,Mk10,10:00:00 11-Jul-2022,,,,0.0,29.5,Status
178577,178577,,Mk10,12:00:00 11-Jul-2022,,,,0.0,29.6,Status
178577,178577,,Mk10,11:00:00 15-Jul-2022,,,,0.0,29.7,Status
178577,178577,,Mk10,10:00:00 20-Jul-2022,,,,0.0,30.4,Status
178577,178577,,Mk10,11:00:00 21-Jul-2022,,,,0.0,30.3,Status
178577,178577,,Mk10,13:00:00 24-Jul-2022,,,,0.0,30.1,Status
178577,178577,,Mk10,22:00:00 25-Jul-2022,,,,0.0,30.5,Status
178577,178577,,Mk10,20:00:00 26-Jul-2022,,,,0.0,30.1,Status
178577,178577,,Mk10,20:00:00 31-Jul-2022,,,,0.0,30.1,Status
178577,178577,,Mk10,10:00:00 06-Aug-2022,,,,0.0,30.3,Status
178577,178577,,Mk10,11:00:00 08-Aug-2022,,,,0.0,29.3,Status
178577,178577,,Mk10,12:00:00 08-Aug-2022,,,,0.0,29.3,Status
178577,178577,,Mk10,14:00:00 12-Aug-2022,,,,0.0,30.8,Status
178577,178577,,Mk10,22:00:00 21-Aug-2022,,,,0.0,30.4,Status
