DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
178577,178577,,Mk10,,,08:30:07 14-May-2022,,B,13.4713,144.6703,CRC,0,0,,9600,3.568,1.016,0.168,29.00,3.0,32.0,0,,,,,,,,,,,160,18,255,77,16,,,,,,,418,153,0,,,,
178577,178577,,Mk10,,11:30:32 14-May-2022,11:32:13 14-May-2022,101,0,13.4642,144.6649,CRC,0,0,,,,1.016,0.160,,3.0,32.0,0,,,,,,,,,,,128,18,255,77,16,,,,,,,419,153,0,,,,
178577,178577,,Mk10,,20:51:44 15-May-2022,20:53:24 15-May-2022,100,B,13.4829,144.6560,CRC,0,0,,,,1.008,0.156,,3.5,32.0,0,,,,,,,,,,,101,18,255,76,16,,,,,,,424,153,0,,,,
178577,178577,,Mk10,,,00:12:50 19-May-2022,,3,13.4630,144.6390,CRC,0,0,,10880,3.568,1.016,0.164,28.70,3.5,50.0,0,,,,,,,,,,,221,18,255,72,16,,,,,,,440,157,0,,,,
178577,178577,,Mk10,,18:58:15 19-May-2022,18:59:55 19-May-2022,100,2,13.4548,144.6426,CRC,0,0,,,,1.016,0.156,,3.0,50.0,0,,,,,,,,,,,229,18,255,72,16,,,,,,,443,157,0,,,,
178577,178577,,Mk10,,23:13:26 19-May-2022,23:15:06 19-May-2022,100,3,13.4459,144.6573,CRC,0,0,,,,1.008,0.160,,3.5,50.0,0,,,,,,,,,,,96,18,255,72,16,,,,,,,445,158,0,,,,
178577,178577,,Mk10,,,20:09:10 21-May-2022,,0,13.4592,144.6732,CRC,0,0,,11776,3.568,1.008,0.164,29.00,3.0,34.0,0,,,,,,,,,,,210,18,255,72,16,,,,,,,455,161,0,,,,
178577,178577,,Mk10,,,23:52:17 22-May-2022,,B,13.4362,144.6424,,0,0,,12160,3.568,1.016,0.156,29.30,17.5,-24.0,0,,,,,,,,,,,,84,246,72,52326,,,,,,,,,0,,,,
178577,178577,,Mk10,,,09:04:16 23-May-2022,,A,13.4552,144.6299,CRC,0,0,,12288,3.568,1.016,0.168,29.70,3.0,44.0,0,,,,,,,,,,,93,15,255,72,16,,,,,,,464,164,0,,,,
178577,178577,,Mk10,,,20:16:34 24-May-2022,,B,13.4530,144.6174,CRC,0,0,,12992,3.568,1.000,0.160,28.80,3.0,46.0,0,,,,,,,,,,,131,18,245,77,16,,,,,,,526,200,0,,,,
178577,178577,,Mk10,,,11:34:21 26-May-2022,,2,13.4461,144.6234,CRC,0,0,,13952,3.504,1.008,0.192,29.60,3.5,62.0,0,,,,,,,,,,,106,18,255,77,16,,,,,,,562,208,0,,,,
178577,178577,,Mk10,,07:57:59 27-May-2022,07:59:39 27-May-2022,100,2,13.4491,144.6643,CRC,0,0,,,,1.008,0.164,,3.5,62.0,0,,,,,,,,,,,184,17,255,67,16,,,,,,,587,209,0,,,,
178577,178577,,Mk10,,,20:24:16 27-May-2022,,A,13.4585,144.6723,CRC,0,0,,14528,3.568,1.016,0.172,29.20,3.5,62.0,0,,,,,,,,,,,91,17,255,77,16,,,,,,,589,209,0,,,,
178577,178577,,Mk10,,23:45:40 27-May-2022,23:47:20 27-May-2022,100,1,13.4553,144.6585,CRC,0,0,,,,1.016,0.156,,3.5,62.0,0,,,,,,,,,,,185,17,255,77,16,,,,,,,590,209,0,,,,
178577,178577,,Mk10,,,19:48:49 28-May-2022,,A,13.4616,144.6598,CRC,0,0,,14784,3.568,1.016,0.184,29.20,3.5,28.0,0,,,,,,,,,,,167,18,255,72,16,,,,,,,594,210,0,,,,
178577,178577,,Mk10,,,08:49:00 30-May-2022,,3,13.4533,144.6596,CRC,0,0,,15232,3.568,1.008,0.168,29.70,3.0,38.0,0,,,,,,,,,,,178,18,255,70,16,,,,,,,601,211,0,,,,
178577,178577,,Mk10,,,20:29:32 30-May-2022,,2,13.4596,144.6569,CRC,0,0,,15360,3.568,1.016,0.160,29.40,3.5,38.0,0,,,,,,,,,,,159,18,255,70,16,,,,,,,603,211,0,,,,
178577,178577,,Mk10,,22:52:03 30-May-2022,22:53:44 30-May-2022,101,3,13.4586,144.6329,CRC,0,0,,,,1.016,0.164,,3.0,38.0,0,,,,,,,,,,,179,18,255,70,16,,,,,,,603,211,0,,,,
178577,178577,,Mk10,,19:59:05 31-May-2022,20:00:46 31-May-2022,101,1,13.3601,144.6494,CRC,0,0,,,,1.008,0.180,,3.0,44.0,0,,,,,,,,,,,194,18,255,77,16,,,,,,,608,212,0,,,,
178577,178577,,Mk10,,,21:36:13 31-May-2022,,A,13.3350,144.6264,CRC,0,0,,15744,3.568,1.008,0.160,29.10,3.5,44.0,0,,,,,,,,,,,172,18,255,77,16,,,,,,,608,212,0,,,,
178577,178577,,Mk10,,,00:53:18 01-Jun-2022,,A,13.2733,144.6600,,0,0,,15808,3.568,1.016,0.152,29.40,-3.0,70.0,0,,,,,,,,,,,41,18,191,93,64938,,,,,,,,,0,,,,
178577,178577,,Mk10,,,11:08:06 01-Jun-2022,,B,13.2254,144.6604,CRC,0,0,,16000,3.568,1.008,0.168,29.60,3.5,78.0,0,,,,,,,,,,,185,18,255,75,16,,,,,,,610,212,0,,,,
178577,178577,,Mk10,,,20:51:10 01-Jun-2022,,1,13.2699,144.6579,CRC,0,0,,16128,3.568,1.000,0.144,29.30,3.5,78.0,0,,,,,,,,,,,150,18,255,75,16,,,,,,,613,213,0,,,,
178577,178577,,Mk10,,,22:41:41 01-Jun-2022,,3,13.2712,144.6596,CRC,0,0,,16192,3.504,1.008,0.236,29.30,3.0,78.0,0,,,,,,,,,,,191,18,255,75,16,,,,,,,613,213,0,,,,
178577,178577,,Mk10,,,19:41:42 03-Jun-2022,,3,13.4834,144.7028,CRC,0,0,,16896,3.568,1.016,0.156,29.10,4.0,52.0,0,,,,,,,,,,,137,18,255,77,16,,,,,,,630,222,0,,,,
178577,178577,,Mk10,,10:12:29 05-Jun-2022,10:14:10 05-Jun-2022,101,1,13.4490,144.6284,CRC,0,0,,,,1.008,0.164,,4.0,50.0,0,,,,,,,,,,,201,18,255,73,16,,,,,,,639,225,0,,,,
178577,178577,,Mk10,,11:10:40 06-Jun-2022,11:12:21 06-Jun-2022,101,3,13.4479,144.6233,CRC,1,0,,,,1.008,0.148,,3.5,56.0,0,,,,,,,,,,,255,18,255,69,16,,,,,,,652,232,0,,,,
178577,178577,,Mk10,,12:22:47 07-Jun-2022,12:24:28 07-Jun-2022,101,1,13.4452,144.6769,CRC,0,0,,,,1.016,0.168,,4.0,32.0,0,,,,,,,,,,,247,18,255,71,16,,,,,,,697,254,0,,,,
178577,178577,,Mk10,,,20:17:54 09-Jun-2022,,2,13.4517,144.6775,CRC,0,0,,18944,3.568,1.008,0.152,29.50,4.0,32.0,0,,,,,,,,,,,138,18,250,71,16,,,,,,,711,259,0,,,,
178577,178577,,Mk10,,19:45:45 10-Jun-2022,19:47:26 10-Jun-2022,101,3,13.4595,144.6613,CRC,0,0,,,,1.016,0.168,,3.5,28.0,0,,,,,,,,,,,94,18,255,71,16,,,,,,,716,260,0,,,,
178577,178577,,Mk10,,11:31:15 12-Jun-2022,11:32:56 12-Jun-2022,101,B,13.4355,144.6393,CRC,0,0,,,,1.008,0.160,,4.5,40.0,0,,,,,,,,,,,156,18,255,69,16,,,,,,,726,264,0,,,,
178577,178577,,Mk10,,21:45:40 13-Jun-2022,21:47:21 13-Jun-2022,101,1,13.4572,144.6411,CRC,0,0,,,,1.008,0.220,,3.5,30.0,0,,,,,,,,,,,135,18,255,69,16,,,,,,,732,264,0,,,,
178577,178577,,Mk10,,,12:15:56 15-Jun-2022,,1,13.4595,144.6612,CRC,0,0,,20544,3.568,1.008,0.204,29.60,4.0,28.0,0,,,,,,,,,,,133,18,255,73,16,,,,,,,738,264,0,,,,
178577,178577,,Mk10,,10:11:15 17-Jun-2022,10:12:56 17-Jun-2022,101,3,13.4474,144.6256,CRC,0,0,,,,1.016,0.152,,3.5,24.0,0,,,,,,,,,,,255,18,255,68,16,,,,,,,753,271,0,,,,
178577,178577,,Mk10,,09:33:50 18-Jun-2022,09:35:31 18-Jun-2022,101,2,13.4495,144.6207,CRC,0,0,,,,1.016,0.156,,3.0,52.0,0,,,,,,,,,,,255,18,255,68,16,,,,,,,790,283,0,,,,
178577,178577,,Mk10,,,09:08:47 22-Jun-2022,,B,13.4546,144.6596,CRC,0,0,,22912,3.568,1.008,0.172,30.20,3.5,40.0,0,,,,,,,,,,,99,18,255,68,16,,,,,,,839,296,0,,,,
178577,178577,,Mk10,,12:27:58 22-Jun-2022,12:29:40 22-Jun-2022,102,A,13.4616,144.6708,CRC,0,0,,,,1.008,0.172,,4.0,40.0,0,,,,,,,,,,,162,18,255,68,16,,,,,,,840,296,0,,,,
178577,178577,,Mk10,,,00:51:08 23-Jun-2022,,2,13.4605,144.6303,CRC,0,0,,23104,3.568,1.008,0.172,29.60,4.0,34.0,0,,,,,,,,,,,87,18,254,68,16,,,,,,,842,296,0,,,,
178577,178577,,Mk10,,08:04:10 25-Jun-2022,08:05:51 25-Jun-2022,101,B,13.4615,144.6663,CRC,0,0,,,,1.016,0.160,,4.0,32.0,0,,,,,,,,,,,140,18,255,68,16,,,,,,,853,298,0,,,,
178577,178577,,Mk10,,10:51:42 26-Jun-2022,10:53:23 26-Jun-2022,101,1,13.4644,144.6611,CRC,0,0,,,,1.008,0.164,,4.0,26.0,0,,,,,,,,,,,141,18,253,68,16,,,,,,,857,298,0,,,,
178577,178577,,Mk10,,,07:37:55 27-Jun-2022,,2,13.4487,144.6393,CRC,0,0,,24384,3.568,1.000,0.172,29.80,4.0,44.0,0,,,,,,,,,,,222,18,255,68,16,,,,,,,861,298,0,,,,
178577,178577,,Mk10,,,23:07:18 27-Jun-2022,,A,13.4537,144.6033,CRC,0,0,,24576,3.568,1.008,0.224,29.50,4.5,44.0,0,,,,,,,,,,,126,18,255,68,16,,,,,,,863,298,0,,,,
178577,178577,,Mk10,,,09:20:55 28-Jun-2022,,B,13.4478,144.6252,CRC,0,0,,24704,3.568,1.008,0.184,29.80,4.0,46.0,0,,,,,,,,,,,157,18,255,68,16,,,,,,,866,299,0,,,,
178577,178577,,Mk10,,11:11:38 28-Jun-2022,11:13:20 28-Jun-2022,102,B,13.4483,144.6250,CRC,0,0,,,,1.008,0.184,,4.0,46.0,0,,,,,,,,,,,110,18,255,68,16,,,,,,,866,299,0,,,,
178577,178577,,Mk10,,,10:07:40 29-Jun-2022,,3,13.4469,144.6242,CRC,0,0,,25088,3.504,1.016,0.152,27.40,4.0,58.0,0,,,,,,,,,,,255,18,255,68,16,,,,,,,871,300,0,,,,
178577,178577,,Mk10,,22:04:29 29-Jun-2022,22:06:11 29-Jun-2022,102,0,13.4437,144.6808,CRC,0,0,,,,1.008,0.264,,4.0,58.0,0,,,,,,,,,,,82,18,255,68,16,,,,,,,898,304,0,,,,
178577,178577,,Mk10,,,21:37:37 02-Jul-2022,,B,13.4577,144.6584,CRC,0,0,,25984,3.568,1.008,0.168,29.60,4.5,32.0,0,,,,,,,,,,,140,18,252,77,16,,,,,,,913,308,0,,,,
178577,178577,,Mk10,,,10:13:43 03-Jul-2022,,A,13.4525,144.6675,CRC,0,0,,26112,3.568,1.000,0.160,29.80,4.5,26.0,0,,,,,,,,,,,97,18,237,60,16,,,,,,,916,309,0,,,,
178577,178577,,Mk10,,19:24:25 03-Jul-2022,19:26:07 03-Jul-2022,102,3,13.4621,144.6615,CRC,0,0,,,,1.008,0.172,,4.5,26.0,0,,,,,,,,,,,113,18,237,72,16,,,,,,,918,309,0,,,,
178577,178577,,Mk10,,,07:59:54 04-Jul-2022,,B,13.4108,144.6754,CRC,0,0,,26368,3.568,1.008,0.164,29.70,4.0,40.0,0,,,,,,,,,,,171,16,255,77,16,,,,,,,920,309,0,,,,
178577,178577,,Mk10,,11:41:38 04-Jul-2022,11:43:20 04-Jul-2022,102,1,13.4608,144.6696,CRC,0,0,,,,1.008,0.188,,4.5,40.0,0,,,,,,,,,,,151,16,255,77,16,,,,,,,921,309,0,,,,
178577,178577,,Mk10,,,20:39:12 04-Jul-2022,,B,13.4504,144.6573,CRC,0,0,,26496,3.568,1.008,0.172,29.20,4.5,40.0,0,,,,,,,,,,,121,16,255,77,16,,,,,,,922,309,0,,,,
178577,178577,,Mk10,,,02:03:39 05-Jul-2022,,B,13.4473,144.6653,CRC,0,0,,26560,3.568,1.008,0.168,29.80,4.5,38.0,0,,,,,,,,,,,131,18,255,50,16,,,,,,,931,317,0,,,,
178577,178577,,Mk10,,,09:15:11 08-Jul-2022,,B,13.4533,144.6521,CRC,0,0,,27392,3.568,1.008,0.172,29.60,4.5,46.0,0,,,,,,,,,,,154,18,231,56,16,,,,,,,945,319,0,,,,
178577,178577,,Mk10,,20:08:24 08-Jul-2022,20:10:06 08-Jul-2022,102,3,13.4502,144.6184,CRC,0,0,,,,1.008,0.168,,4.0,46.0,0,,,,,,,,,,,88,18,231,77,16,,,,,,,947,319,0,,,,
178577,178577,,Mk10,,,23:29:32 09-Jul-2022,,2,13.4524,144.6242,CRC,0,0,,27904,3.504,1.016,0.184,29.50,4.0,42.0,0,,,,,,,,,,,101,18,255,66,16,,,,,,,960,328,0,,,,
178577,178577,,Mk10,,,19:19:43 10-Jul-2022,,3,13.4467,144.6679,CRC,0,0,,28288,3.568,1.008,0.176,29.50,4.5,54.0,0,,,,,,,,,,,100,18,244,77,16,,,,,,,1025,369,0,,,,
178577,178577,,Mk10,,,10:01:52 11-Jul-2022,,3,13.6847,144.2852,CRC,0,0,,28672,3.504,1.008,0.180,29.50,4.5,52.0,0,,,,,,,,,,,151,18,255,61,16,,,,,,,1030,371,0,,,,
178577,178577,,Mk10,,,12:21:16 11-Jul-2022,,3,13.7314,144.2351,CRC,0,0,,28736,3.568,1.008,0.196,29.60,4.5,52.0,0,,,,,,,,,,,155,18,255,61,16,,,,,,,1030,371,0,,,,
178577,178577,,Mk10,,00:34:55 13-Jul-2022,00:36:37 13-Jul-2022,102,3,14.3951,143.6239,CRC,0,0,,,,1.008,0.180,,4.5,106.0,0,,,,,,,,,,,116,18,191,50,16,,,,,,,1038,373,0,,,,
178577,178577,,Mk10,,12:54:42 14-Jul-2022,12:56:24 14-Jul-2022,102,A,14.9337,143.0096,CRC,0,0,,,,1.008,0.164,,5.0,120.0,0,,,,,,,,,,,65,18,225,64,16,,,,,,,1051,380,0,,,,
178577,178577,,Mk10,,18:48:25 14-Jul-2022,18:50:07 14-Jul-2022,102,3,14.9799,142.8616,CRC,0,0,,,,1.008,0.236,,4.5,120.0,0,,,,,,,,,,,136,18,225,64,16,,,,,,,1053,381,0,,,,
178577,178577,,Mk10,,,11:01:12 15-Jul-2022,,3,15.1567,142.5072,CRC,0,0,,31808,3.504,1.016,0.160,29.70,5.0,94.0,0,,,,,,,,,,,112,17,211,75,16,,,,,,,1060,385,0,,,,
178577,178577,,Mk10,,12:36:35 15-Jul-2022,12:38:17 15-Jul-2022,102,3,15.1778,142.4589,CRC,0,0,,,,1.008,0.176,,5.0,94.0,0,,,,,,,,,,,126,17,211,75,16,,,,,,,1060,385,0,,,,
178577,178577,,Mk10,,09:25:57 17-Jul-2022,09:27:39 17-Jul-2022,102,0,15.8706,141.4708,CRC,0,0,,,,1.008,0.152,,4.0,204.0,0,,,,,,,,,,,177,18,220,73,16,,,,,,,1117,415,0,,,,
178577,178577,,Mk10,,09:59:45 19-Jul-2022,10:01:27 19-Jul-2022,102,0,16.6394,140.4462,CRC,0,0,,,,1.008,0.236,,4.5,158.0,0,,,,,,,,,,,96,18,255,55,16,,,,,,,1170,439,0,,,,
178577,178577,,Mk10,,,09:32:36 20-Jul-2022,,1,16.9823,139.9973,CRC,0,0,,35904,3.568,1.008,0.168,30.40,4.0,160.0,0,,,,,,,,,,,196,18,255,70,16,,,,,,,1182,447,0,,,,
178577,178577,,Mk10,,07:27:26 21-Jul-2022,07:29:08 21-Jul-2022,102,B,17.2581,139.4195,CRC,0,0,,,,1.008,0.172,,4.0,180.0,0,,,,,,,,,,,93,18,255,60,16,,,,,,,1189,451,0,,,,
178577,178577,,Mk10,,,10:43:42 21-Jul-2022,,2,17.2906,139.3165,CRC,0,0,,36608,3.504,1.016,0.156,30.30,4.5,180.0,0,,,,,,,,,,,156,18,255,70,16,,,,,,,1193,454,0,,,,
178577,178577,,Mk10,,12:15:29 21-Jul-2022,12:17:11 21-Jul-2022,102,B,17.3102,139.2646,CRC,0,0,,,,1.008,0.232,,4.0,180.0,0,,,,,,,,,,,132,18,255,70,16,,,,,,,1193,454,0,,,,
178577,178577,,Mk10,,09:59:15 23-Jul-2022,10:00:57 23-Jul-2022,102,3,17.7902,138.2214,CRC,0,0,,,,1.008,0.232,,4.0,90.0,0,,,,,,,,,,,132,17,255,50,16,,,,,,,1209,463,0,,,,
178577,178577,,Mk10,,,12:49:06 24-Jul-2022,,1,18.0781,137.7035,CRC,0,0,,38528,3.504,1.008,0.232,30.10,4.0,92.0,0,,,,,,,,,,,127,18,255,66,16,,,,,,,1224,473,0,,,,
178577,178577,,Mk10,,,21:55:33 25-Jul-2022,,3,18.6070,137.0056,CRC,0,0,,39360,3.568,1.008,0.172,30.50,5.0,192.0,0,,,,,,,,,,,142,18,255,70,16,,,,,,,1268,490,0,,,,
178577,178577,,Mk10,,,19:47:12 26-Jul-2022,,3,19.0399,136.5002,CRC,0,0,,40000,3.504,1.016,0.160,30.10,3.5,190.0,0,,,,,,,,,,,83,18,255,63,16,,,,,,,1272,491,0,,,,
178577,178577,,Mk10,,00:35:36 27-Jul-2022,00:37:18 27-Jul-2022,102,0,19.1427,136.4398,CRC,0,0,,,,1.000,0.232,,4.5,210.0,0,,,,,,,,,,,109,18,252,76,16,,,,,,,1276,494,0,,,,
178577,178577,,Mk10,,19:10:38 28-Jul-2022,19:12:20 28-Jul-2022,102,1,20.0376,134.8166,CRC,0,0,,,,1.008,0.172,,3.5,176.0,0,,,,,,,,,,,69,18,244,67,16,,,,,,,1302,513,0,,,,
178577,178577,,Mk10,,,20:03:13 31-Jul-2022,,3,21.0950,132.4456,CRC,0,0,,43072,3.440,1.008,0.164,30.10,5.0,148.0,0,,,,,,,,,,,98,18,232,69,16,,,,,,,1331,530,0,,,,
178577,178577,,Mk10,,11:03:45 03-Aug-2022,11:05:28 03-Aug-2022,103,0,22.1753,131.8711,CRC,0,0,,,,1.008,0.160,,5.0,190.0,0,,,,,,,,,,,166,17,255,72,16,,,,,,,1398,566,0,,,,
178577,178577,,Mk10,,20:11:30 05-Aug-2022,20:13:12 05-Aug-2022,102,3,22.9125,131.2318,CRC,0,0,,,,1.016,0.168,,5.0,210.0,0,,,,,,,,,,,109,18,255,74,16,,,,,,,1415,574,0,,,,
178577,178577,,Mk10,,,10:15:16 06-Aug-2022,,2,23.1308,130.9346,CRC,0,0,,46848,3.504,1.008,0.168,30.30,4.0,174.0,0,,,,,,,,,,,101,18,255,74,16,,,,,,,1419,576,0,,,,
178577,178577,,Mk10,,20:08:00 06-Aug-2022,20:09:43 06-Aug-2022,103,3,23.1848,130.7438,CRC,0,0,,,,1.008,0.168,,4.0,174.0,0,,,,,,,,,,,173,18,255,74,16,,,,,,,1422,577,0,,,,
178577,178577,,Mk10,,,11:07:52 08-Aug-2022,,3,23.6330,129.8993,CRC,0,0,,48512,3.440,1.008,0.152,29.30,4.0,166.0,0,,,,,,,,,,,196,17,255,70,16,,,,,,,1540,650,0,,,,
178577,178577,,Mk10,,,11:49:57 08-Aug-2022,,1,23.6387,129.8879,CRC,0,0,,48640,3.440,1.008,0.160,29.30,5.0,166.0,0,,,,,,,,,,,185,17,255,70,16,,,,,,,1540,650,0,,,,
178577,178577,,Mk10,,,14:07:54 12-Aug-2022,,2,24.3801,127.0180,CRC,0,0,,51264,3.504,1.016,0.168,30.80,5.0,92.0,0,,,,,,,,,,,77,17,255,76,16,,,,,,,1591,663,0,,,,
178577,178577,,Mk10,,23:54:21 12-Aug-2022,23:56:04 12-Aug-2022,103,2,24.3486,126.6262,CRC,0,0,,,,1.008,0.228,,4.5,92.0,0,,,,,,,,,,,206,17,255,76,16,,,,,,,1592,663,0,,,,
178577,178577,,Mk10,,,11:11:13 13-Aug-2022,,1,24.4335,126.3734,,0,0,,51776,3.504,1.008,0.176,31.00,-2.0,98.0,0,,,,,,,,,,,,17,255,76,26582,,,,,,,,,0,,,,
