DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
171254,171254,Mk10,00:15:07.261249 27-Oct-2017,FastGPS,9,15.2328,145.6912,,,,,,,,,,
171254,171254,Mk10,19:01:10.594374 27-Oct-2017,FastGPS,8,15.2362,145.7025,,,,,,,,,,Solution error 4.6 sec
171254,171254,Mk10,23:35:56 28-Oct-2017,Argos,B,15.2320,145.7380,,,,,,,,,,
171254,171254,Mk10,05:59:32 29-Oct-2017,Argos,B,15.2380,145.7360,,,,,,,,,,
171254,171254,Mk10,09:08:33 29-Oct-2017,Argos,B,15.2390,145.7350,,,,,,,,,,
171254,171254,Mk10,09:25:01 29-Oct-2017,Argos,B,15.2400,145.7350,,,,,,,,,,
171254,171254,Mk10,16:55:31 29-Oct-2017,Argos,B,15.2370,145.7340,,,,,,,,,,
171254,171254,Mk10,18:31:50 29-Oct-2017,Argos,B,15.2390,145.7290,,,,,,,,,,
171254,171254,Mk10,19:33:30 29-Oct-2017,Argos,B,15.2300,145.7120,,,,,,,,,,
171254,171254,Mk10,20:15:57 29-Oct-2017,Argos,A,15.2720,145.6710,,,,,,,,,,
171254,171254,Mk10,21:49:36 29-Oct-2017,Argos,B,15.2980,145.6430,,,,,,,,,,Lat > 4 deviations from mean
171254,171254,Mk10,23:07:23 29-Oct-2017,Argos,B,15.2750,145.6640,,,,,,,,,,
171254,171254,Mk10,00:47:01 30-Oct-2017,Argos,B,15.2390,145.6800,,,,,,,,,,
171254,171254,Mk10,04:10:29 30-Oct-2017,Argos,B,15.2570,145.6670,,,,,,,,,,
171254,171254,Mk10,08:58:39 30-Oct-2017,Argos,B,15.2440,145.6620,,,,,,,,,,
171254,171254,Mk10,10:30:49 30-Oct-2017,Argos,B,15.2500,145.6700,,,,,,,,,,
171254,171254,Mk10,21:21:17 30-Oct-2017,Argos,A,15.2400,145.7100,,,,,,,,,,
171254,171254,Mk10,21:27:12 30-Oct-2017,Argos,B,15.2400,145.7150,,,,,,,,,,
171254,171254,Mk10,22:48:16 30-Oct-2017,Argos,B,15.2400,145.7130,,,,,,,,,,
171254,171254,Mk10,00:28:24 31-Oct-2017,Argos,B,15.2380,145.7090,,,,,,,,,,
171254,171254,Mk10,03:56:32 31-Oct-2017,Argos,B,15.2370,145.7020,,,,,,,,,,
171254,171254,Mk10,07:16:09 31-Oct-2017,Argos,B,15.2360,145.6990,,,,,,,,,,
171254,171254,Mk10,08:43:12 31-Oct-2017,Argos,B,15.2360,145.7000,,,,,,,,,,
171254,171254,Mk10,09:58:33 31-Oct-2017,Argos,B,15.2360,145.6980,,,,,,,,,,
171254,171254,Mk10,16:28:14 31-Oct-2017,Argos,B,15.2290,145.6910,,,,,,,,,,
171254,171254,Mk10,21:00:42 31-Oct-2017,Argos,B,15.2340,145.6990,,,,,,,,,,
171254,171254,Mk10,21:16:09 31-Oct-2017,Argos,B,15.2350,145.6980,,,,,,,,,,
