DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
171254,171254,Mk10,02:48:11 07-Jun-2017,,,3,47.6780,-122.1370,CRC 39614.4775,02:48:11 07-Jun-2017,Status,6,181,28,44,10,0,56,50,71,213,0,5,0,80,168,169,68,0,3,154,190,128,83,128,2,239,192,,,,,
171254,171254,Mk10,03:28:11 07-Jun-2017,,,3,47.6780,-122.1340,CRC 59610.10449,03:28:11 07-Jun-2017,Status,6,173,32,55,10,0,96,50,23,213,0,5,240,80,168,169,64,0,3,232,218,128,19,160,2,255,192,,,,,
171254,171254,Mk10,03:30:11 07-Jun-2017,,,3,47.6780,-122.1340,CRC 26769.9185,03:30:11 07-Jun-2017,Status,6,173,32,55,138,0,98,50,23,213,0,5,240,80,168,169,64,0,3,104,145,128,199,53,236,8,15,,,,,
171254,171254,Mk10,04:41:11 07-Jun-2017,,,A,47.6780,-122.1340,CRC 41311.6654,04:41:10 07-Jun-2017,Status,6,5,142,74,74,161,95,50,39,215,0,5,240,80,168,169,64,0,2,128,19,128,2,255,192,0,0,,,,,
171254,171254,Mk10,04:53:11 07-Jun-2017,,,2,47.6790,-122.1330,CRC 36758.36742,04:53:10 07-Jun-2017,Status,6,5,142,77,74,143,150,50,23,213,0,5,240,80,168,169,64,0,2,128,19,128,2,255,192,0,0,,,,,
171254,171254,Mk10,00:15:05 27-Oct-2017,,,,,,CRC 386.5324,00:15:01 27-May-2017,Status,4,5,118,3,193,1,130,48,8,0,0,7,136,115,189,231,84,0,1,247,154,130,85,2,35,126,64,,,,,
171254,171254,Mk10,06:23:30 27-Oct-2017,,,,,,CRC 38352.35192,00:00:00 27-Oct-2017,TAD,25,93,6,182,9,8,111,176,169,128,130,4,129,97,136,,,,,,,,,,,,,,,,,
171254,171254,Mk10,07:44:27 27-Oct-2017,,,,,,CRC 13365.60706,,DiveDuration,67,67,87,116,6,40,137,2,77,33,144,127,226,105,31,,,,,,,,,,,,,,,,,
171254,171254,Mk10,08:31:07 27-Oct-2017,,,,,,CRC 35286.8369,11:50:44 28-Feb-2017,Fast-GPS,120,157,100,184,183,43,13,1,16,147,203,123,228,45,123,19,206,218,86,144,176,3,26,47,5,30,113,102,75,202,133,
171254,171254,Mk10,17:19:50 27-Oct-2017,,,,,,CRC 18510.28964,00:00:00 27-Oct-2017,DiveDepth,52,132,230,182,13,129,136,221,238,22,185,73,52,75,99,,,,,,,,,,,,,,,,,
171254,171254,Mk10,19:01:07 27-Oct-2017,,,,,,CRC 7155.59379,12:00:00 19-Oct-2017,TAD,17,191,54,166,197,0,5,131,123,3,192,,,,,,,,,,,,,,,,,,,,,
171254,171254,Mk10,18:48:10 28-Oct-2017,,,,,,CRC 7260.36863,,TAT,33,197,195,98,121,70,249,57,226,203,243,,,,,,,,,,,,,,,,,,,,,
171254,171254,Mk10,20:10:18 28-Oct-2017,,,,,,CRC 7163.26135,,TAD,17,191,191,124,241,52,99,159,177,44,251,,,,,,,,,,,,,,,,,,,,,
171254,171254,Mk10,20:37:44 28-Oct-2017,,,,,,CRC 14138.29099,00:00:00 27-Oct-2017,DiveDuration,67,115,166,182,0,59,129,0,4,0,48,0,174,61,74,,,,,,,,,,,,,,,,,
171254,171254,Mk10,21:44:58 28-Oct-2017,,,,,,CRC 6404.40613,16:00:00 18-Dec-2014,DiveDuration,65,144,75,37,3,97,175,101,217,176,209,200,201,75,33,51,201,100,148,,,,,,,,,,,,,
171254,171254,Mk10,21:49:58 28-Oct-2017,,,,,,CRC 29318.55996,08:12:59 28-Oct-2017,Fast-GPS,119,40,102,184,132,206,227,13,97,217,46,158,210,164,101,114,12,29,159,50,186,140,189,87,33,13,78,190,172,63,112,
