DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
142753,142753,Mk10,02:33:25 20-Sep-2014,,,3,47.6780,-122.1370,CRC 39648.22561,02:33:23 28-Sep-2014,Status,2,2,120,40,87,154,224,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,03:52:25 20-Sep-2014,,,2,47.6790,-122.1350,Likely MiniPAT,03:52:25 20-Sep-2014,Status,2,18,104,61,23,67,229,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,04:46:25 20-Sep-2014,,,2,47.6770,-122.1370,CRC 58366.11519,04:46:23 20-Aug-2014,Status,2,2,40,75,151,227,254,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:11:27 29-Mar-2015,,,,,,CRC 2520.2621,,DiveDepth,240,157,139,247,67,65,78,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,07:29:01 12-Nov-2015,,,,,,CRC 26498.41482,09:00:00 24-Sep-2014,TAT,166,120,42,112,155,5,55,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,00:59:38 16-May-2016,,,0,15.0700,145.6300,Too short,00:59:38 16-May-2016,Fast-GPS,114,231,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,08:39:09 16-May-2016,,,B,15.0840,145.6350,CRC 23120.41507,06:48:03 16-May-2016,Fast-GPS,117,165,1,96,103,0,231,118,30,31,30,123,98,111,32,97,138,10,90,129,251,9,95,223,208,154,247,234,178,145,140,
142753,142753,Mk10,09:39:10 16-May-2016,,,B,15.0830,145.6400,CRC 59294.1591,08:00:00 16-May-2016,TAT,46,121,225,96,140,121,227,12,115,206,56,231,28,224,28,,,,,,,,,,,,,,,,,
142753,142753,Mk10,10:33:38 16-May-2016,,,B,15.0820,145.6440,CRC 1876.37203,00:00:00 20-Apr-2016,DiveDepth,48,117,65,40,5,128,8,12,32,16,0,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,20:22:54 16-May-2016,,,B,15.0830,145.6740,CRC 29750.25642,18:59:37 16-May-2016,Fast-GPS,119,67,97,97,39,185,93,184,139,233,250,109,234,60,203,55,43,172,162,133,229,11,9,208,153,148,4,128,49,28,46,
142753,142753,Mk10,07:32:25 17-May-2016,,,B,15.0860,145.6510,CRC 6692.54017,09:22:00 21-May-2016,Fast-GPS,113,162,65,106,153,96,62,19,230,17,4,14,172,63,71,51,103,172,177,228,215,179,103,203,14,208,136,52,203,160,140,
142753,142753,Mk10,07:32:25 17-May-2016,,,B,15.0900,145.6550,CRC 6688.14278,01:18:00 16-May-2016,Fast-GPS,113,162,1,96,21,32,28,19,230,19,84,15,164,63,188,108,211,246,117,12,176,5,56,123,142,24,4,80,147,11,23,
142753,142753,Mk10,08:21:12 17-May-2016,,,B,15.0850,145.6540,CRC 29750.55453,18:59:37 16-May-2016,Fast-GPS,119,67,97,97,39,185,89,184,139,225,242,109,234,60,203,55,43,172,34,133,229,11,9,216,153,148,20,144,0,0,0,
142753,142753,Mk10,17:17:54 17-May-2016,,,B,15.0770,145.6740,CRC 59293.21930,,TAT,46,121,208,31,201,15,32,85,8,167,0,164,92,58,125,,,,,,,,,,,,,,,,,
142753,142753,Mk10,06:13:59 18-May-2016,,,B,15.0810,145.6650,CRC 21388.29090,,DiveDepth,53,56,193,97,220,128,178,47,98,4,80,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,07:02:05 18-May-2016,,,B,15.0840,145.6670,CRC 13590.11402,08:00:00 16-May-2016,DiveDuration,67,81,97,96,128,91,130,4,20,12,146,109,154,91,71,,,,,,,,,,,,,,,,,
142753,142753,Mk10,17:07:18 18-May-2016,,,B,15.0800,145.6610,CRC 17711.53512,18:00:00 16-May-2016,TAT,36,82,241,97,32,120,16,29,60,6,95,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:58:18 18-May-2016,,,B,15.0940,145.6540,CRC 58898.27820,04:00:00 16-May-2016,TAD,30,97,33,96,69,41,129,15,106,95,101,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,22:15:50 18-May-2016,,,B,15.0880,145.6450,CRC 40521.24855,06:00:00 18-May-2016,TAD,25,228,145,100,101,131,71,143,163,229,199,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,07:15:29 19-May-2016,,,B,15.0800,145.6470,CRC 60088.3805,12:00:00 18-May-2016,DiveDuration,78,171,129,100,192,139,194,160,159,66,224,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,08:07:38 19-May-2016,,,B,15.0840,145.6660,CRC 31842.31778,06:00:00 18-May-2016,DiveDepth,55,198,33,100,102,128,2,0,56,64,32,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,17:03:52 19-May-2016,,,B,15.0950,145.6690,CRC 62534.20579,12:18:20 19-May-2016,Fast-GPS,127,68,97,102,197,37,34,230,255,146,17,89,105,60,67,107,249,6,4,34,89,248,114,132,162,171,143,204,32,54,41,
142753,142753,Mk10,19:45:44 19-May-2016,,,A,15.0820,145.6590,CRC 7227.56762,12:00:00 16-May-2016,TAT,33,195,177,96,192,120,122,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:50:58 19-May-2016,,,A,15.0820,145.6590,CRC 11688.63185,14:00:00 06-Jul-2013,TAD,18,218,133,204,235,188,80,22,179,242,182,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,21:29:10 19-May-2016,,,2,15.0750,145.6620,CRC 21738.29025,16:36:00 18-May-2016,Fast-GPS,117,78,161,101,6,64,27,90,168,241,34,122,31,173,185,159,146,154,237,39,141,40,205,130,163,96,0,,,,,
142753,142753,Mk10,21:32:31 19-May-2016,,,2,15.0750,145.6620,CRC 29748.46229,12:00:00 19-May-2016,TAD,23,67,65,102,196,2,128,128,246,0,0,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:39:06 20-May-2016,,,B,15.0830,145.6650,CRC 10427.10360,00:00:00 20-May-2016,DiveDepth,50,139,177,104,6,128,4,4,32,5,160,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,00:02:59 21-May-2016,,,B,15.0870,145.6800,CRC 63530.15319,02:00:00 18-May-2016,DiveDuration,79,130,161,100,32,142,131,2,8,8,0,64,0,0,0,,,,,,,,,,,,,,,,,
142753,142753,Mk10,06:52:49 21-May-2016,,,B,15.0880,145.6480,CRC 27288.14090,04:00:00 02-Jul-2016,DiveDepth,54,169,129,196,76,129,215,128,4,80,119,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:45:07 21-May-2016,,,B,15.0830,145.6520,CRC 46463.9936,00:00:00 21-May-2016,TAT,43,87,241,106,0,121,24,33,247,139,192,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,20:50:42 21-May-2016,,,B,15.0810,145.6520,CRC 8248.27514,10:58:43 04-Mar-2014,Fast-GPS,114,3,136,200,175,170,233,59,196,86,13,80,85,164,80,238,136,206,164,224,73,163,34,,,,,,,,,
142753,142753,Mk10,08:20:38 22-May-2016,,,B,15.0770,145.6500,CRC 18724.8798,18:00:00 27-Jun-2015,DiveDuration,68,146,77,183,36,109,219,146,38,219,102,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,09:55:27 22-May-2016,,,B,15.0830,145.6520,CRC 53224.48916,22:48:24 18-May-2016,Fast-GPS,124,254,129,101,103,6,23,48,42,25,76,0,90,200,241,21,94,92,172,153,180,77,199,,,,,,,,,
142753,142753,Mk10,20:59:37 22-May-2016,,,2,15.0810,145.6570,CRC 18698.4630,18:00:00 23-May-2016,TAT,164,144,161,111,36,82,57,172,128,16,2,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,21:00:50 22-May-2016,,,2,15.0810,145.6570,CRC 8021.45790,13:21:11 22-May-2016,Fast-GPS,113,245,81,108,213,82,225,48,93,13,227,34,46,49,140,99,24,198,49,156,231,28,227,12,113,199,156,120,227,199,14,
142753,142753,Mk10,22:33:31 22-May-2016,,,B,15.0820,145.6590,CRC 44547.37147,22:13:23 20-May-2016,Fast-GPS,122,224,49,105,100,213,218,82,132,24,4,74,161,179,50,180,65,75,252,186,149,57,147,207,119,190,176,,,,,
142753,142753,Mk10,11:27:36 23-May-2016,,,B,15.0910,145.6460,CRC 62973.2236,06:00:00 20-May-2016,TAT,47,95,209,104,96,121,129,231,57,153,153,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,20:47:04 23-May-2016,,,B,15.0890,145.6560,CRC 2221.8363,06:00:00 18-May-2016,DiveDuration,64,138,209,100,96,109,130,98,12,32,32,0,64,0,0,,,,,,,,,,,,,,,,,
142753,142753,Mk10,22:15:20 23-May-2016,,,B,15.0730,145.6930,CRC 22456.18915,00:00:00 17-May-2016,DiveDuration,69,123,129,98,0,10,57,121,211,189,28,1,231,220,54,,,,,,,,,,,,,,,,,
142753,142753,Mk10,22:16:07 23-May-2016,,,B,15.0730,145.6930,CRC 23160.65000,22:16:07 23-May-2016,Fast-GPS,117,167,129,64,39,0,231,118,30,23,30,123,83,105,32,194,136,46,94,137,251,9,95,223,208,154,247,234,178,145,140,
142753,142753,Mk10,15:57:30 24-May-2016,,,B,15.0800,145.6510,CRC 12776.11329,10:00:00 20-Apr-2013,DiveDuration,67,30,133,40,168,104,71,253,105,172,91,50,72,204,52,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:39:38 24-May-2016,,,B,15.0750,145.6520,CRC 40554.5805,06:00:00 17-May-2016,TAT,41,230,161,98,96,121,1,119,0,8,225,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,03:09:20 25-May-2016,,,0,15.0880,145.6620,CRC 13843.51730,18:00:00 21-May-2016,TAD,19,97,49,107,37,9,135,137,194,252,0,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,03:15:18 25-May-2016,,,0,15.0880,145.6620,CRC 15332.13537,12:00:00 21-May-2016,TAD,19,190,65,106,196,3,64,145,115,128,0,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,06:37:25 25-May-2016,,,B,15.0910,145.6640,CRC 9833.37187,,DiveDepth,242,102,149,76,179,219,112,251,206,154,163,135,169,20,83,221,58,65,127,92,53,33,34,121,226,144,73,,,,,
142753,142753,Mk10,17:29:16 25-May-2016,,,B,15.0840,145.6510,CRC 18725.26352,00:00:00 18-May-2016,DiveDuration,68,146,81,100,0,107,130,5,5,28,1,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,23:16:43 25-May-2016,,,A,15.0300,145.6470,CRC 38144.3922,12:00:00 22-May-2016,DiveDuration,73,80,1,108,200,134,183,47,112,129,97,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,23:17:47 25-May-2016,,,A,15.0300,145.6470,CRC 32482.51050,,Percent,103,238,38,41,198,190,0,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,00:53:35 26-May-2016,,,B,15.0420,145.6650,CRC 32002.39490,18:00:00 21-May-2016,DiveDuration,71,208,33,107,32,142,137,7,199,218,210,33,8,78,32,,,,,,,,,,,,,,,,,
142753,142753,Mk10,00:54:19 26-May-2016,,,B,15.0420,145.6650,CRC 13481.36904,18:00:00 21-May-2016,DiveDepth,51,74,145,107,32,54,130,4,12,8,8,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,06:15:18 26-May-2016,,,B,15.0760,145.6840,Too short,,DiveDuration,74,30,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,11:59:43 26-May-2016,,,B,15.0940,145.6900,CRC 55200.54155,00:46:48 20-May-2016,Fast-GPS,125,122,1,104,6,236,23,171,231,217,107,123,35,12,156,17,9,74,129,28,55,136,123,,,,,,,,,
142753,142753,Mk10,18:49:52 26-May-2016,,,B,15.0970,145.6860,Too short,18:49:52 26-May-2016,Status,0,173,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,20:15:57 26-May-2016,,,B,15.0820,145.6610,CRC 23620.54217,18:00:00 17-Mar-2016,DiveDuration,69,196,64,227,45,34,209,21,15,117,137,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,04:34:17 27-May-2016,,,B,15.0770,145.6190,CRC 10753.36191,01:00:00 16-Oct-2015,DiveDepth,50,160,30,160,26,80,224,205,209,163,197,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:58:08 27-May-2016,,,B,15.0810,145.6620,CRC 62845.13722,06:00:00 20-May-2014,TAT,47,87,217,104,96,121,0,248,0,0,0,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,20:01:03 27-May-2016,,,B,15.0810,145.6620,CRC 59731.17998,,TAD,30,149,55,111,14,110,8,244,236,29,126,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,20:01:03 27-May-2016,,,A,15.0790,145.6650,CRC 62319.39805,,TAD,31,54,245,65,42,88,180,86,223,248,130,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,20:01:03 27-May-2016,,,A,15.0820,145.6650,CRC 54906.10629,,TAD,29,103,174,43,205,18,35,50,146,110,230,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,00:06:44 28-May-2016,,,B,15.0780,145.6590,CRC 442.31373,23:34:04 27-May-2016,Fast-GPS,112,27,161,119,118,33,39,81,115,59,40,103,239,15,236,22,27,149,230,30,152,210,65,206,94,236,38,135,156,158,0,
142753,142753,Mk10,01:02:03 28-May-2016,,,B,15.0780,145.6600,CRC 13820.29270,17:12:49 27-May-2016,Fast-GPS,115,95,193,119,20,204,84,160,220,27,32,4,71,180,38,232,251,227,252,58,183,60,140,,,,,,,,,
142753,142753,Mk10,11:24:46 28-May-2016,,,B,15.0750,145.6530,CRC 51637.41901,18:00:00 18-May-2016,TAD,28,155,81,101,37,78,141,142,241,32,96,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:27:49 28-May-2016,,,B,15.0840,145.6640,CRC 17886.22812,12:00:00 21-May-2016,DiveDepth,52,93,225,106,192,52,168,,,,,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,19:39:42 28-May-2016,,,B,15.0840,145.6640,CRC 38018.41705,04:00:00 04-May-2016,TAT,41,72,33,72,65,79,26,49,95,77,11,,,,,,,,,,,,,,,,,,,,,
142753,142753,Mk10,07:57:35 29-May-2016,,,B,15.0920,145.6570,CRC 43902.21327,18:00:00 30-Jan-2016,TAD,26,183,224,125,38,181,114,120,55,203,95,,,,,,,,,,,,,,,,,,,,,
