DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
142753,142753,Mk10,Strong,20-Sep-2014,00:21:23,20-Sep-2014,00:21:25
142753,142753,Mk10,Strong,23-May-2016,23:02:36,23-May-2016,23:03:55
