DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171231,171231,Mk10,Weak,09-May-2017,14:34:57,09-May-2017,14:34:57
171231,171231,Mk10,Strong,09-May-2017,14:37:56,09-May-2017,14:37:57
171231,171231,Mk10,Strong,09-May-2017,19:17:56,09-May-2017,19:17:57
