DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
142748,142748,Mk10,Strong,20-Sep-2014,00:20:38,20-Sep-2014,00:20:40
142748,142748,Mk10,Strong,21-May-2016,11:59:02,21-May-2016,11:59:23
142748,142748,Mk10,Strong,02-Apr-2017,11:23:49,02-Apr-2017,11:24:40
