Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
178580,28-Apr-2022,14:38:00,1,81.000000,31,0,0,7,,,,,,,,,,,,,,,15,13,17943,,,,14,17527,,,,20,19822,,,,5,9653,,,,18,30256,,,,15,13287,,,,28,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,14:59:00,1,81.000000,33,0,1,7,,,,,,,,,,,,,,,15,5,3549,,,,13,19180,,,,14,8333,,,,20,7749,,,,24,14894,,,,18,12000,,,,15,28089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,15:03:25,1,81.000000,34,0,0,7,,,,,,,,,,,,,,,15,5,9439,,,,13,14479,,,,15,50,,,,18,28849,,,,20,4945,,,,11,25684,,,,2,14854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,15:04:01,1,81.000000,35,0,0,7,,,,,,,,,,,,,,,15,20,28512,,,,5,1458,,,,15,24684,,,,13,5116,,,,12,12311,,,,24,20588,,,,2,4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,15:09:41,2,81.000000,36,2,0,7,,,,,,,,,,,,,,,15,18,3138,,,,24,28675,,,,15,23727,,,,13,25092,,,,20,16844,,,,28,29386,,,,5,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,15:17:00,1,81.000000,38,2,0,7,,,,,,,,,,,,,,,15,24,479,,,,5,28054,,,,20,28862,,,,15,18502,,,,13,4953,,,,11,16877,,,,18,14950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,15:18:00,1,81.000000,39,2,0,7,,,,,,,,,,,,,,,15,20,23902,,,,5,25149,,,,24,31683,,,,2,5391,,,,12,16462,,,,11,9718,,,,15,15809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,15:39:37,1,81.000000,40,2,0,7,,,,,,,,,,,,,,,15,15,25291,,,,24,23216,,,,18,28327,,,,20,8515,,,,5,21628,,,,12,1981,,,,13,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,16:13:06,1,81.000000,42,2,0,7,,,,,,,,,,,,,,,15,15,6736,,,,24,23450,,,,13,23313,,,,12,31312,,,,5,14456,,,,20,2068,,,,23,4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,16:51:06,2,81.000000,43,2,0,7,,,,,,,,,,,,,,,15,18,15154,,,,23,428,,,,24,16534,,,,5,21898,,,,10,16963,,,,12,24655,,,,25,18126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,17:29:00,1,81.000000,45,3,0,7,,,,,,,,,,,,,,,15,12,18274,,,,10,16047,,,,15,13300,,,,23,15368,,,,25,6268,,,,18,12297,,,,5,8045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,19:43:14,1,81.000000,50,8,0,7,,,,,,,,,,,,,,,15,10,27294,,,,32,3254,,,,25,1056,,,,23,8107,,,,12,25474,,,,29,397,,,,22,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,28-Apr-2022,20:11:53,1,81.000000,53,8,0,4,,,,,,,,,,,,,,,15,29,1174,,,,10,23039,,,,32,6476,,,,23,14834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,13:18:14,2,81.000000,59,10,0,7,,,,,,,,,,,,,,,15,20,22496,,,,5,21706,,,,2,28293,,,,30,6317,,,,15,22963,,,,13,10691,,,,6,14485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,13:27:54,1,81.000000,60,11,0,7,,,,,,,,,,,,,,,15,13,521,,,,11,20090,,,,2,24920,,,,20,749,,,,30,9519,,,,5,6596,,,,28,12268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,13:36:00,2,81.000000,61,12,0,7,,,,,,,,,,,,,,,15,13,8502,,,,15,30149,,,,2,4268,,,,11,27371,,,,29,25958,,,,30,998,,,,20,27104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,15:06:24,1,81.000000,65,13,0,7,,,,,,,,,,,,,,,15,5,19016,,,,15,8762,,,,18,23168,,,,13,8562,,,,20,32685,,,,11,2999,,,,2,28454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,15:32:20,1,81.000000,66,14,0,7,,,,,,,,,,,,,,,15,24,1590,,,,20,29664,,,,5,4006,,,,18,3597,,,,12,3315,,,,15,4650,,,,2,17242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,16:34:10,1,81.000000,68,17,0,5,,,,,,,,,,,,,,,15,24,1550,,,,18,25667,,,,23,14508,,,,15,18724,,,,13,30986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,17:06:10,1,81.000000,69,18,0,7,,,,,,,,,,,,,,,15,23,10301,,,,18,29802,,,,24,23494,,,,12,9590,,,,15,482,,,,10,14785,,,,13,6164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,17:41:03,1,81.000000,70,18,0,6,,,,,,,,,,,,,,,15,24,22454,,,,12,15862,,,,15,28474,,,,18,2084,,,,23,8010,,,,5,29889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178580,29-Apr-2022,20:10:50,1,81.000000,73,26,0,5,,,,,,,,,,,,,,,15,25,19461,,,,29,871,,,,32,10788,,,,23,31522,,,,15,24593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
