DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178580,178580,Mk10,Strong,29-Apr-2022,09:49:40,29-Apr-2022,09:51:01
178580,178580,Mk10,Strong,11-Nov-2022,22:28:41,11-Nov-2022,22:30:04
