DeployID,Ptt,Instr,Count,Date,Disposition,Code
178580,178580,Mk10,3,14:00:00 28-Apr-2022,dry,0
178580,178580,Mk10,3,15:00:00 28-Apr-2022,neither,2
178580,178580,Mk10,3,16:00:00 28-Apr-2022,deep,1
178580,178580,Mk10,3,17:00:00 28-Apr-2022,deep,1
178580,178580,Mk10,3,18:00:00 28-Apr-2022,deep,1
178580,178580,Mk10,3,19:00:00 28-Apr-2022,deep,1
178580,178580,Mk10,3,20:00:00 28-Apr-2022,neither,2
178580,178580,Mk10,3,21:00:00 28-Apr-2022,neither,2
178580,178580,Mk10,3,22:00:00 28-Apr-2022,neither,2
178580,178580,Mk10,3,23:00:00 28-Apr-2022,neither,2
178580,178580,Mk10,2,00:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,01:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,02:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,03:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,04:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,05:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,06:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,07:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,08:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,09:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,10:00:00 29-Apr-2022,dry,0
178580,178580,Mk10,2,11:00:00 29-Apr-2022,dry,0
178580,178580,Mk10,2,12:00:00 29-Apr-2022,dry,0
178580,178580,Mk10,2,13:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,14:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,15:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,16:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,17:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,18:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,19:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,20:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,21:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,2,22:00:00 29-Apr-2022,deep,1
178580,178580,Mk10,2,23:00:00 29-Apr-2022,neither,2
178580,178580,Mk10,1,00:00:00 30-Apr-2022,neither,2
178580,178580,Mk10,1,01:00:00 30-Apr-2022,deep,1
178580,178580,Mk10,1,02:00:00 30-Apr-2022,deep,1
178580,178580,Mk10,1,03:00:00 30-Apr-2022,deep,1
178580,178580,Mk10,1,04:00:00 30-Apr-2022,deep,1
178580,178580,Mk10,1,05:00:00 30-Apr-2022,deep,1
178580,178580,Mk10,1,06:00:00 30-Apr-2022,neither,2
178580,178580,Mk10,1,07:00:00 30-Apr-2022,deep,1
178580,178580,Mk10,1,08:00:00 30-Apr-2022,deep,1
178580,178580,Mk10,1,09:00:00 30-Apr-2022,neither,2
178580,178580,Mk10,1,10:00:00 30-Apr-2022,neither,2
178580,178580,Mk10,1,11:00:00 30-Apr-2022,neither,2
