DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
178580,178580,,Mk10,,,23:32:14 16-Sep-2022,,B,13.4082,144.7787,CRC,0,0,,23394,3.504,1.016,0.196,29.30,-2.0,26.0,0,,,,,,,,,,,77,20,241,50,16,,,,,,,5330,4874,0,,,,
178580,178580,,Mk10,,08:48:51 17-Sep-2022,08:50:13 17-Sep-2022,82,2,13.4248,144.8015,CRC,0,0,,,,1.016,0.212,,-1.5,34.0,0,,,,,,,,,,,68,20,174,50,16,,,,,,,5351,4894,0,,,,
178580,178580,,Mk10,,20:21:10 21-Sep-2022,20:22:32 21-Sep-2022,82,B,13.4458,144.8010,CRC,0,0,,,,1.016,0.192,,-2.0,22.0,0,,,,,,,,,,,134,20,119,50,16,,,,,,,5538,5074,0,,,,
178580,178580,,Mk10,,22:26:50 24-Sep-2022,22:28:12 24-Sep-2022,82,0,13.4084,144.7917,CRC,0,0,,,,1.008,0.184,,-2.0,22.0,0,,,,,,,,,,,71,21,98,50,16,,,,,,,5724,5258,0,,,,
178580,178580,,Mk10,,08:40:01 27-Sep-2022,08:41:23 27-Sep-2022,82,B,13.4117,144.7887,CRC,0,0,,,,1.008,0.224,,-1.5,26.0,0,,,,,,,,,,,53,21,123,50,16,,,,,,,5856,5388,0,,,,
178580,178580,,Mk10,,08:40:01 27-Sep-2022,08:41:24 27-Sep-2022,83,B,13.4196,144.7833,CRC,0,0,,,,1.008,0.224,,-1.5,26.0,0,,,,,,,,,,,53,21,123,50,16,,,,,,,5856,5388,0,,,,
178580,178580,,Mk10,,,21:02:33 05-Oct-2022,,B,13.3835,144.7842,CRC,0,0,,26082,3.504,1.016,0.204,29.60,-1.5,20.0,0,,,,,,,,,,,114,20,154,50,16,,,,,,,6068,5581,0,,,,
178580,178580,,Mk10,,,22:30:57 06-Oct-2022,,A,13.4107,144.8043,CRC,0,0,,26210,3.440,1.016,0.228,29.90,-2.0,18.0,0,,,,,,,,,,,98,20,159,50,16,,,,,,,6096,5607,0,,,,
178580,178580,,Mk10,,,21:44:40 10-Oct-2022,,1,13.4040,144.7893,CRC,0,0,,26850,3.504,1.016,0.168,29.40,-2.0,18.0,0,,,,,,,,,,,82,21,180,73,16,,,,,,,6215,5716,0,,,,
178580,178580,,Mk10,,,21:54:08 11-Oct-2022,,B,13.4323,144.7887,,0,0,,6712,2.992,,,-2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
178580,178580,,Mk10,,,19:16:49 14-Oct-2022,,0,13.3964,144.7562,CRC,0,0,,27298,3.440,1.016,0.220,29.40,-2.0,22.0,0,,,,,,,,,,,109,21,255,51,16,,,,,,,6323,5816,0,,,,
178580,178580,,Mk10,,,23:47:23 24-Oct-2022,,0,13.4083,144.7959,,0,0,,28578,3.440,1.016,0.180,29.80,-2.0,26.0,0,,,,,,,,,,,,21,132,50,16,,,,,,,,,0,,,,
178580,178580,,Mk10,,20:47:30 30-Oct-2022,20:48:53 30-Oct-2022,83,0,13.4283,144.8147,CRC,0,0,,,,1.016,0.172,,-2.0,28.0,0,,,,,,,,,,,91,21,144,50,16,,,,,,,7761,7243,0,,,,
178580,178580,,Mk10,,,23:12:33 30-Oct-2022,,0,13.4154,144.7830,CRC,0,0,,29730,3.440,1.016,0.172,29.80,-1.5,28.0,0,,,,,,,,,,,88,21,144,50,16,,,,,,,7770,7251,0,,,,
178580,178580,,Mk10,,22:28:41 11-Nov-2022,22:30:04 11-Nov-2022,83,0,13.4034,144.7814,CRC,0,0,,,,1.016,0.188,,-2.0,18.0,0,,,,,,,,,,,56,20,125,50,16,,,,,,,8954,8431,0,,,,
