DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
152578,152578,Mk10,DS,1,0,0,,,19:09:32 25-Aug-2015,A,,,,,,,,,
152578,152578,Mk10,DS,2,0,0,60,60,19:58:32 25-Aug-2015,B,,,,,,,,,
152578,152578,Mk10,DS,2,0,0,180,180,20:05:01 25-Aug-2015,P,B,47.6760,-122.1470,,,,,401677431,-132
152578,152578,Mk10,DS,3,0,0,90,60,20:44:31 25-Aug-2015,A,A,47.6800,-122.1370,,,,,401677430,-129
152578,152578,Mk10,DS,10,0,0,80,60,21:44:19 25-Aug-2015,P,1,47.6770,-122.1360,,,,,401677427,-115
152578,152578,Mk10,DS,1,0,0,,,22:22:31 25-Aug-2015,N,B,47.6770,-122.1340,,,,,401677426,-133
152578,152578,Mk10,DS,4,0,0,60,60,23:28:01 25-Aug-2015,P,1,47.6780,-122.1330,,,,,401677424,-129
152578,152578,Mk10,DS,5,0,0,90,60,00:00:43 26-Aug-2015,K,3,47.6780,-122.1360,,,,,401677423,-128
152578,152578,Mk10,DS,7,0,1,90,60,00:02:06 26-Aug-2015,N,3,47.6780,-122.1350,,,,,401677423,-120
152578,152578,Mk10,DS,2,0,0,90,90,07:41:41 30-Sep-2015,A,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,23:46:48 15-Oct-2015,P,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,03:45:18 16-Oct-2015,K,,,,,,,,,
152578,152578,Mk10,DS,2,0,0,90,90,07:10:48 16-Oct-2015,A,,,,,,,,,
152578,152578,Mk10,DS,1,0,1,,,03:46:38 24-Oct-2015,K,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,03:49:39 09-Nov-2015,K,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,03:05:48 12-Nov-2015,P,,,,,,,,,
152578,152578,Mk10,DS,4,2,1,,,04:44:48 12-Nov-2015,P,,,,,,,,,
152578,152578,Mk10,DS,2,0,1,59,59,06:48:09 12-Nov-2015,N,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,07:39:14 12-Nov-2015,K,,,,,,,,,
152578,152578,Mk10,DS,2,0,2,472,472,08:44:31 12-Nov-2015,R,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,11:19:09 12-Nov-2015,A,,,,,,,,,
152578,152578,Mk10,DS,1,0,1,,,15:40:16 12-Nov-2015,P,,,,,,,,,
152578,152578,Mk10,DS,2,0,0,51,51,17:25:27 12-Nov-2015,P,,,,,,,,,
152578,152578,Mk10,DS,2,0,0,45,45,19:16:52 12-Nov-2015,N,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,19:50:09 12-Nov-2015,R,,,,,,,,,
152578,152578,Mk10,DS,1,0,1,,,20:08:16 12-Nov-2015,K,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,07:08:41 13-Nov-2015,K,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,08:14:39 13-Nov-2015,N,,,,,,,,,
152578,152578,Mk10,DS,1,0,0,,,08:48:37 13-Nov-2015,K,,,,,,,,,
152578,152578,Mk10,DS,1,0,1,,,09:55:33 13-Nov-2015,R,,,,,,,,,
