,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
138963,21-Jul-2014,02:12:00,1,11.000000,36,14,0,5,,,,,,,,,,,,,,15,27,11166,,,,3,30131,,,,31,14959,,,,16,4596,,,,23,17546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,21-Jul-2014,02:24:00,2,11.000000,37,15,0,5,,,,,,,,,,,,,,15,16,9681,,,,27,16000,,,,31,5996,,,,19,11522,,,,3,23514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,21-Jul-2014,02:54:00,1,11.000000,41,16,1,5,,,,,,,,,,,,,,15,3,26610,,,,23,19389,,,,19,28548,,,,31,11253,,,,27,26982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,21-Jul-2014,03:30:00,1,11.000000,44,19,1,7,,,,,,,,,,,,,,15,3,12408,,,,19,18419,,,,27,6840,,,,16,24568,,,,13,11554,,,,31,29022,,,,23,30258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,21-Jul-2014,04:12:00,1,11.000000,50,20,1,5,,,,,,,,,,,,,,15,3,5000,,,,16,3413,,,,11,2210,,,,27,20525,,,,7,27066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,21-Jul-2014,04:24:00,1,11.000000,52,20,1,7,,,,,,,,,,,,,,15,16,5317,,,,11,1104,,,,1,724,,,,19,17690,,,,13,3044,,,,27,29060,,,,3,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,21-Jul-2014,05:58:29,1,11.000000,56,23,0,7,,,,,,,,,,,,,,15,16,28807,,,,32,13215,,,,1,8836,,,,20,30556,,,,3,31678,,,,19,11490,,,,11,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,21-Jul-2014,12:15:58,1,11.000000,60,28,0,5,,,,,,,,,,,,,,15,13,15136,,,,4,2708,,,,17,14564,,,,10,314,,,,6,26823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,21-Jul-2014,15:48:25,1,11.000000,61,31,0,4,,,,,,,,,,,,,,15,26,6817,,,,5,17311,,,,9,24618,,,,30,30516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,23-Jul-2014,02:31:27,1,12.000000,68,54,0,4,,,,,,,,,,,,,,15,27,19526,,,,3,22746,,,,19,20274,,,,31,22848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,23-Jul-2014,20:47:28,1,12.000000,73,65,0,4,,,,,,,,,,,,,,15,22,27018,,,,18,10288,,,,12,23070,,,,25,21904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,24-Jul-2014,13:14:13,1,12.000000,77,,0,9,,,,,,,,,,,,,,15,6,17556,,,,7,412,,,,10,17484,,,,4,23345,,,,8,22766,,,,30,1716,,,,13,19994,,,,17,26202,,,,26,31384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,25-Jul-2014,14:27:57,1,12.000000,86,104,0,6,,,,,,,,,,,,,,15,6,13737,,,,2,13244,,,,30,10936,,,,26,4125,,,,8,20248,,,,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,25-Jul-2014,16:38:32,1,12.000000,87,105,0,6,,,,,,,,,,,,,,15,5,18261,,,,26,26298,,,,15,2138,,,,24,16462,,,,2,4718,,,,12,8760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,26-Jul-2014,08:01:13,1,12.000000,91,119,0,8,,,,,,,,,,,,,,15,4,18818,,,,28,3876,,,,1,9876,,,,17,3816,,,,20,4492,,,,23,31900,,,,3,1250,,,,32,15362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,26-Jul-2014,10:07:10,1,12.000000,93,120,0,5,,,,,,,,,,,,,,15,13,18656,,,,23,28418,,,,28,31396,,,,17,28136,,,,10,31016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,27-Jul-2014,08:36:44,2,12.000000,98,139,0,8,,,,,,,,,,,,,,15,20,17232,,,,1,29384,,,,23,12364,,,,11,9014,,,,13,5704,,,,28,10504,,,,7,20223,,,,10,13833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,27-Jul-2014,17:47:57,1,12.000000,99,150,0,4,,,,,,,,,,,,,,15,15,14906,,,,18,31212,,,,24,484,,,,26,26498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,28-Jul-2014,02:42:38,1,12.000000,102,156,0,5,,,,,,,,,,,,,,15,27,27056,,,,3,25536,,,,16,7422,,,,23,2072,,,,19,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,28-Jul-2014,04:43:36,1,12.000000,103,157,0,5,,,,,,,,,,,,,,15,11,15970,,,,19,20778,,,,3,8158,,,,7,25717,,,,1,18179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138963,28-Jul-2014,06:39:24,1,12.000000,104,158,0,4,,,,,,,,,,,,,,15,7,20568,,,,20,12019,,,,30,31122,,,,1,14776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
