DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
138965,138965,Mk10,Strong,22-May-2014,00:36:32,22-May-2014,00:36:33
138965,138965,Mk10,Strong,17-Feb-2015,00:06:30,17-Feb-2015,00:06:41
