DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
149126,149126,Mk10,Strong,03-May-2015,18:25:46,03-May-2015,18:25:46
149126,149126,Mk10,Strong,07-Jun-2015,20:52:50,07-Jun-2015,20:52:52
149126,149126,Mk10,Strong,29-Apr-2016,08:36:26,29-Apr-2016,08:36:25
