DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
131990,131990,Mk10,02:55:33 06-Aug-2013,Argos,2,47.6830,-122.1360,,,,,,,,,,Speed to avg loc 50 x median
131990,131990,Mk10,03:30:03 06-Aug-2013,Argos,3,47.6790,-122.1400,,,,,,,,,,Speed to avg loc 50 x median
131990,131990,Mk10,03:59:33 06-Aug-2013,Argos,3,47.6770,-122.1350,,,,,,,,,,Speed to avg loc 50 x median
131990,131990,Mk10,04:27:03 06-Aug-2013,Argos,B,47.6760,-122.1410,,,,,,,,,,Speed to avg loc 50 x median
131990,131990,Mk10,04:32:33 06-Aug-2013,Argos,1,47.6770,-122.1430,,,,,,,,,,Speed to avg loc 50 x median
131990,131990,Mk10,05:11:03 06-Aug-2013,Argos,3,47.6780,-122.1350,,,,,,,,,,Speed to avg loc 50 x median
131990,131990,Mk10,06:14:33 06-Aug-2013,Argos,2,47.6770,-122.1350,,,,,,,,,,Speed to avg loc 50 x median
131990,131990,Mk10,06:53:33 06-Aug-2013,Argos,A,47.6770,-122.1360,,,,,,,,,,Speed to avg loc 50 x median
131990,131990,Mk10,06:50:50 16-Jul-2014,Argos,3,13.4650,144.6490,,,,,,,,,,
131990,131990,Mk10,07:18:26 16-Jul-2014,Argos,A,13.4650,144.6490,,,,,,,,,,
131990,131990,Mk10,07:25:56 16-Jul-2014,Argos,B,13.4650,144.6490,,,,,,,,,,
131990,131990,Mk10,09:06:39 16-Jul-2014,Argos,B,13.4650,144.6520,,,,,,,,,,
131990,131990,Mk10,12:16:47 16-Jul-2014,Argos,B,13.4650,144.6510,,,,,,,,,,
131990,131990,Mk10,17:53:19 16-Jul-2014,Argos,B,13.4640,144.6520,,,,,,,,,,
131990,131990,Mk10,18:10:41 16-Jul-2014,Argos,B,13.4630,144.6520,,,,,,,,,,
131990,131990,Mk10,21:45:03 16-Jul-2014,Argos,B,13.4630,144.6530,,,,,,,,,,
131990,131990,Mk10,00:00:31 17-Jul-2014,Argos,B,13.4610,144.6520,,,,,,,,,,
131990,131990,Mk10,04:13:43 17-Jul-2014,Argos,B,13.4600,144.6520,,,,,,,,,,
131990,131990,Mk10,06:37:09 17-Jul-2014,Argos,B,13.4620,144.6480,,,,,,,,,,
131990,131990,Mk10,11:13:48 17-Jul-2014,Argos,B,13.4620,144.6460,,,,,,,,,,
131990,131990,Mk10,15:07:13 17-Jul-2014,Argos,B,13.4640,144.6470,,,,,,,,,,
