DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
131990,131990,Mk10,Strong,06-Aug-2013,02:51:32,06-Aug-2013,02:51:34
131990,131990,Mk10,Strong,28-Dec-2014,05:40:54,28-Dec-2014,05:42:14
