,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
131990,16-Jul-2014,06:11:00,1,55.000000,36,9,0,6,,,,,,,,,,,,,,15,23,3399,,,,1,15122,,,,16,13192,,,,7,12308,,,,3,22339,,,,32,6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,06:17:00,1,55.000000,37,9,0,5,,,,,,,,,,,,,,15,7,16362,,,,23,30518,,,,11,13193,,,,20,16231,,,,1,18186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,06:23:00,1,55.000000,38,,0,9,,,,,,,,,,,,,,15,7,24917,,,,32,5300,,,,8,26883,,,,27,28376,,,,1,25915,,,,23,31823,,,,30,4950,,,,11,14442,,,,13,9885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,06:35:00,2,55.000000,40,9,1,7,,,,,,,,,,,,,,15,1,27656,,,,3,11806,,,,20,22665,,,,11,4800,,,,30,29849,,,,9,25750,,,,7,27758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,06:41:00,1,55.000000,41,,1,9,,,,,,,,,,,,,,15,11,9261,,,,7,4592,,,,9,14519,,,,8,5554,,,,30,18072,,,,20,22214,,,,23,4357,,,,1,4252,,,,13,1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,06:59:00,1,55.000000,44,,1,9,,,,,,,,,,,,,,15,30,7237,,,,1,24757,,,,23,5839,,,,20,17679,,,,8,23400,,,,7,24472,,,,32,4270,,,,11,18593,,,,16,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,07:05:00,1,55.000000,45,,1,9,,,,,,,,,,,,,,15,23,2140,,,,20,30614,,,,7,11469,,,,32,1954,,,,1,12421,,,,13,13564,,,,16,6039,,,,9,2942,,,,30,5792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,07:11:00,1,55.000000,46,9,1,4,,,,,,,,,,,,,,15,20,16221,,,,13,12364,,,,11,27306,,,,1,5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,07:35:00,1,55.000000,48,11,1,6,,,,,,,,,,,,,,15,32,3723,,,,4,25904,,,,9,12072,,,,1,8719,,,,23,2596,,,,27,9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,07:47:00,1,55.000000,50,11,1,7,,,,,,,,,,,,,,15,8,9010,,,,4,23998,,,,32,25356,,,,20,15755,,,,27,26553,,,,13,4530,,,,30,13861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,09:22:32,1,55.000000,53,,0,9,,,,,,,,,,,,,,15,20,10397,,,,4,13702,,,,17,26279,,,,1,15650,,,,28,23136,,,,32,28097,,,,11,28954,,,,6,11914,,,,9,25015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131990,16-Jul-2014,09:28:20,1,55.000000,54,,0,9,,,,,,,,,,,,,,15,20,10954,,,,1,19640,,,,11,460,,,,28,10806,,,,23,16336,,,,17,26987,,,,32,16133,,,,13,26420,,,,4,32428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
