DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
224326,224326,0.500000,UT,08:00:00 14-Jul-2022,,,,0.0,29.8,Status
224326,224326,0.500000,UT,10:00:00 14-Jul-2022,,,,0.0,29.8,Status
224326,224326,0.500000,UT,10:00:00 16-Jul-2022,,,,0.0,29.8,Status
224326,224326,0.500000,UT,11:00:00 17-Jul-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,09:00:00 19-Jul-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,21:00:00 19-Jul-2022,,,,0.0,29.8,Status
224326,224326,0.500000,UT,02:00:00 21-Jul-2022,,,,0.0,30.0,Status
224326,224326,0.500000,UT,20:00:00 25-Jul-2022,,,,0.0,29.7,Status
224326,224326,0.500000,UT,08:00:00 26-Jul-2022,,,,0.0,29.8,Status
224326,224326,0.500000,UT,09:00:00 27-Jul-2022,,,,0.0,29.6,Status
224326,224326,0.500000,UT,11:00:00 28-Jul-2022,,,,0.0,30.0,Status
224326,224326,0.500000,UT,11:00:00 05-Aug-2022,,,,0.0,30.0,Status
224326,224326,0.500000,UT,07:00:00 08-Aug-2022,,,,0.0,30.3,Status
224326,224326,0.500000,UT,09:00:00 10-Aug-2022,,,,0.0,30.0,Status
224326,224326,0.500000,UT,11:00:00 10-Aug-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,20:00:00 11-Aug-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,01:00:00 13-Aug-2022,,,,0.0,30.0,Status
224326,224326,0.500000,UT,09:00:00 13-Aug-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,08:00:00 14-Aug-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,12:00:00 16-Aug-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,11:00:00 18-Aug-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,13:00:00 18-Aug-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,00:00:00 27-Aug-2022,,,,0.0,30.0,Status
224326,224326,0.500000,UT,13:00:00 27-Aug-2022,,,,0.0,29.9,Status
224326,224326,0.500000,UT,08:00:00 28-Aug-2022,,,,0.0,29.9,Status
