DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
224326,224326,UT,09:19:15 14-Jul-2022,,,0,13.4111,144.6539,CRC (both failed),,,40,141,161,7,65,17,1,16,136,0,84,16,0,64,0,197,157,172,0,0,0,0,0,0,2,0,255,0,0,0,59,
224326,224326,UT,13:08:34 14-Jul-2022,,,0,13.4156,144.6316,CRC 195.0,,,54,73,24,237,85,116,131,4,174,132,98,67,49,74,139,,,,,,,,,,,,,,,,,
224326,224326,UT,11:07:25 16-Jul-2022,,,1,13.4204,144.6409,CRC (both failed),,,32,158,0,0,0,0,0,24,97,135,7,8,243,199,28,114,57,246,33,24,226,51,4,244,107,155,196,57,59,138,243,
224326,224326,UT,07:58:47 19-Jul-2022,,,B,13.4142,144.6471,CRC 11.10,07:58:47 19-Jul-2022,Status,11,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224326,224326,UT,13:17:08 25-Jul-2022,,,B,13.4313,144.6611,CRC (both failed),,,32,143,38,0,0,0,0,0,0,0,0,255,75,0,0,68,32,207,255,254,223,255,223,250,255,255,155,8,115,223,207,
224326,224326,UT,07:45:00 26-Jul-2022,,,3,13.4173,144.6414,CRC (both failed),,,32,159,64,0,0,0,0,0,0,0,64,95,94,108,16,108,28,74,137,221,230,116,141,252,13,190,224,160,30,240,73,
224326,224326,UT,09:04:12 27-Jul-2022,,,A,13.4254,144.6498,CRC 8.0,,,104,138,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224326,224326,UT,11:46:50 27-Jul-2022,,,A,13.4159,144.6457,CRC 11.7,11:46:50 27-Jul-2022,Status,91,93,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224326,224326,UT,11:15:52 31-Jul-2022,,,A,13.4145,144.6371,CRC 8.11,,,104,72,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224326,224326,UT,11:32:12 31-Jul-2022,,,B,13.4127,144.6376,CRC 2.11,,,194,117,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224326,224326,UT,11:32:27 31-Jul-2022,,,B,13.4127,144.6376,CRC 203.209,11:32:27 31-Jul-2022,Status,89,109,20,142,166,125,241,62,97,152,59,8,222,199,220,,,,,,,,,,,,,,,,,
224326,224326,UT,11:25:00 02-Aug-2022,,,A,13.4168,144.6431,CRC 4.13,11:25:00 02-Aug-2022,Status,20,75,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
