DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
224326,224326,0.500000,UT,1.00a,,08:06:55 13-Jul-2022,,A,13.4239,144.6262,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,08:07:10 13-Jul-2022,,A,13.4239,144.6262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,08:07:44 13-Jul-2022,,A,13.4239,144.6262,,,,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,08:13:38 13-Jul-2022,,1,13.4271,144.6260,,,,,,3.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,1.00a,,08:14:09 13-Jul-2022,,1,13.4271,144.6260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,08:14:24 13-Jul-2022,,1,13.4271,144.6260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,08:14:39 13-Jul-2022,,1,13.4271,144.6260,,,,,,,,,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,08:14:54 13-Jul-2022,,1,13.4271,144.6260,,,,,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,07:46:07 14-Jul-2022,,2,13.4155,144.6490,,,,,,,,,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,07:46:22 14-Jul-2022,,2,13.4155,144.6490,,,,,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,07:46:37 14-Jul-2022,,2,13.4155,144.6490,,,,,,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,1.00a,,07:46:52 14-Jul-2022,,2,13.4155,144.6490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,07:47:32 14-Jul-2022,07:47:07 14-Jul-2022,-24,2,13.4155,144.6490,CRC,,,,757,3.475,,,29.75,,,,,,,,,,,,,,255,46,255,0,,,,,,,10,,,0,97,,,
224326,224326,0.500000,UT,,,07:47:22 14-Jul-2022,,2,13.4155,144.6490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,09:19:00 14-Jul-2022,,0,13.4111,144.6539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,09:19:45 14-Jul-2022,,0,13.4111,144.6539,,,,,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,09:20:00 14-Jul-2022,,0,13.4111,144.6539,,,,,,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,1.00a,,09:44:03 14-Jul-2022,,A,13.4201,144.6460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,09:45:02 14-Jul-2022,09:44:38 14-Jul-2022,-23,A,13.4201,144.6460,CRC,,,,782,3.500,,,29.80,,,,,,,,,,,,,,255,46,255,0,,,,,,,6,,,0,92,,,
224326,224326,0.500000,UT,1.00a,,10:17:47 14-Jul-2022,,A,13.4152,144.6541,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,10:18:06 14-Jul-2022,,A,13.4152,144.6541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,10:18:21 14-Jul-2022,,A,13.4152,144.6541,,,,,,,,,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,11:13:36 14-Jul-2022,,B,13.4221,144.6460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,11:30:06 14-Jul-2022,,A,13.4209,144.6416,,,,,,,,,29.70,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,,,11:30:21 14-Jul-2022,,A,13.4209,144.6416,,,,,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
224326,224326,0.500000,UT,1.00a,,11:30:50 14-Jul-2022,,A,13.4209,144.6416,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
