DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178563,178563,Mk10,Strong,11-Feb-2019,17:02:09,11-Feb-2019,17:02:10
178563,178563,Mk10,Strong,21-May-2020,10:03:43,21-May-2020,10:04:05
