DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
178563,178563,Mk10,DS,9,0,0,67,60,17:06:33 11-Feb-2019,NK,1,47.7054,-122.1606,47.7054,-122.1606,48,,401677361,-124
178563,178563,Mk10,DS,11,0,0,72,60,17:07:39 11-Feb-2019,NN,1,47.6882,-122.1705,47.6882,-122.1705,56,,401677351,-117
178563,178563,Mk10,DS,11,0,0,66,60,17:19:39 11-Feb-2019,MA,3,47.6777,-122.1394,47.6777,-122.1394,56,,401677350,-110
178563,178563,Mk10,DS,12,0,0,60,60,17:51:09 11-Feb-2019,MC,3,47.6767,-122.1404,47.6767,-122.1404,56,,401677366,-109
178563,178563,Mk10,DS,6,0,1,72,60,18:20:09 11-Feb-2019,MB,2,47.6748,-122.1298,47.6748,-122.1298,66,,401677386,-121
178563,178563,Mk10,DS,11,0,0,60,60,18:47:09 11-Feb-2019,NN,3,47.6660,-122.1296,47.6660,-122.1296,56,,401677414,-131
178563,178563,Mk10,DS,12,0,3,60,60,19:01:09 11-Feb-2019,MA,3,47.6766,-122.1360,47.6766,-122.1360,56,,401677418,-115
178563,178563,Mk10,DS,9,0,0,82,60,19:37:09 11-Feb-2019,MC,3,47.6804,-122.1384,47.6804,-122.1384,57,,401677428,-117
178563,178563,Mk10,DS,2,0,0,540,540,20:00:09 11-Feb-2019,MB,B,47.6815,-122.1403,47.6815,-122.1403,6,,401677423,-132
178563,178563,Mk10,DS,4,0,1,100,60,20:34:54 11-Feb-2019,MA,1,47.6871,-122.1492,47.6871,-122.1492,58,,401677422,-125
178563,178563,Mk10,DS,3,0,2,120,60,21:09:29 11-Feb-2019,MC,A,47.7033,-122.1450,47.7033,-122.1450,8,,401677398,-127
178563,178563,Mk10,DS,3,0,1,60,60,21:23:39 11-Feb-2019,NP,A,47.7009,-122.1467,47.7009,-122.1467,6,,401677388,-131
178563,178563,Mk10,DS,2,0,1,22,22,06:34:14 03-Sep-2019,NP,,,,,,,,401650000,-129
178563,178563,Mk10,DS,1,0,1,,,09:25:35 03-Sep-2019,NK,,,,,,,,401650000,-125
178563,178563,Mk10,DS,3,0,1,23,15,22:05:00 03-Sep-2019,MA,,,,,,,,401650000,-125
178563,178563,Mk10,DS,3,0,1,15,15,22:46:35 03-Sep-2019,MC,,,,,,,,401650000,-125
178563,178563,Mk10,DS,1,0,1,,,20:22:12 04-Sep-2019,SR,Z,16.7187,117.2600,16.7187,117.2600,1,,401650000,-137
178563,178563,Mk10,DS,4,0,0,15,15,20:37:53 04-Sep-2019,NP,0,21.8811,115.9121,21.8811,115.9121,50,,401677475,-127
178563,178563,Mk10,DS,1,0,0,,,22:47:04 04-Sep-2019,NN,Z,21.1302,116.3127,21.1302,116.3127,1,,401673390,-128
178563,178563,Mk10,DS,1,0,1,,,22:56:55 04-Sep-2019,MB,Z,22.1103,116.2259,22.1103,116.2259,1,,401681270,-133
178563,178563,Mk10,DS,3,0,0,21,20,00:10:25 05-Sep-2019,MC,A,15.1792,145.9748,16.1946,141.4916,60,,401677475,-122
178563,178563,Mk10,DS,1,0,0,,,07:52:52 05-Sep-2019,NP,B,15.1348,145.9082,15.1348,145.9082,8,,401677467,-133
178563,178563,Mk10,DS,1,0,1,,,10:17:29 05-Sep-2019,NK,B,15.1423,145.8291,15.1423,145.8291,7,,401677496,-127
178563,178563,Mk10,DS,1,0,0,,,21:06:37 05-Sep-2019,NK,B,15.1497,145.7031,15.1497,145.7031,8,,401677493,-130
