DeployID,Ptt,Instr,Id,StartMin,StartMax,EndMin,EndMax,MinDurationMinutes,MaxDurationMinutes,LocationQuality,Latitude,Longitude
176770,176770,Mk10,1,04:49:00 04-Jun-2019,04:49:00 04-Jun-2019,05:41:00 04-Jun-2019,05:41:00 04-Jun-2019,52,52,,,
