Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5861,149136,7,B,2,1,04-May-2015,17:16:57,47.6770,-122.1340,,401677536,-124,,0,04-May-2015,17:14:43,,,240,,,,,,,0,117,222,48,62,114,146,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,B,2,1,04-May-2015,17:16:57,47.6770,-122.1340,,401677536,-124,,0,04-May-2015,17:16:43,,,240,,,,,,,0,117,222,48,62,114,145,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,B,2,1,04-May-2015,17:16:57,47.6770,-122.1340,,401677536,-124,,0,04-May-2015,17:17:43,,,240,,,,,,,0,117,222,48,62,114,144,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,B,2,1,04-May-2015,17:16:57,47.6770,-122.1340,,401677536,-124,,0,04-May-2015,17:18:43,,,240,,,,,,,0,21,222,48,62,114,143,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,A,3,2,04-May-2015,18:09:12,47.6790,-122.1400,,401677537,-116,,0,04-May-2015,18:00:43,,,540,,,,,,,0,117,220,48,62,114,144,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,A,3,2,04-May-2015,18:09:12,47.6790,-122.1400,,401677537,-116,,0,04-May-2015,18:01:43,,,540,,,,,,,0,117,220,48,62,114,145,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,A,3,2,04-May-2015,18:09:12,47.6790,-122.1400,,401677537,-116,,2,04-May-2015,18:07:43,,,540,,,,,,,0,117,220,48,61,114,145,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,A,3,2,04-May-2015,18:09:12,47.6790,-122.1400,,401677537,-116,,0,04-May-2015,18:08:43,,,540,,,,,,,0,117,220,47,62,114,145,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,A,3,2,04-May-2015,18:09:12,47.6790,-122.1400,,401677537,-116,,0,04-May-2015,18:09:43,,,540,,,,,,,0,117,220,47,61,114,145,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,B,2,3,04-May-2015,18:57:27,47.6780,-122.1360,,401677534,-122,,0,04-May-2015,18:55:43,,,240,,,,,,,0,115,219,48,61,114,152,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,B,2,3,04-May-2015,18:57:27,47.6780,-122.1360,,401677534,-122,,2,04-May-2015,18:59:43,,,240,,,,,,,0,115,219,47,61,114,152,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,P,2,4,04-May-2015,19:24:12,47.6780,-122.1350,,401677533,-127,,3,04-May-2015,19:25:43,,,180,,,,,,,0,115,218,47,61,114,154,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149136,7,P,2,4,04-May-2015,19:24:12,47.6780,-122.1350,,401677533,-127,,2,04-May-2015,19:28:43,,,180,,,,,,,0,115,218,47,61,114,155,,,,,,,,,,,,,,,,,,,,,,,,,
