DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171244,171244,Mk10,Strong,06-Jun-2017,15:10:27,06-Jun-2017,15:10:28
171244,171244,Mk10,Strong,06-Jun-2017,19:38:27,06-Jun-2017,19:38:28
