DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt
166337,166337,,Mk10,,18:08:36 07-Oct-2016,18:08:37 07-Oct-2016,1,,,,CRC,0,0,,,,,,,0.0,0.0,0,,,,,,,,,,,255,61,61,80,,,,,,,,41,6,,
166337,166337,,Mk10,,,18:55:37 07-Oct-2016,,,,,CRC,1,0,,67,3.504,0.992,0.148,22.50,0.5,0.0,0,,,,,,,,,,,255,61,61,80,,,,,,,,41,6,,
166337,166337,,Mk10,,18:56:36 07-Oct-2016,18:56:37 07-Oct-2016,1,,,,CRC,1,0,,,,1.000,0.148,,0.0,0.0,0,,,,,,,,,,,255,61,61,80,,,,,,,,41,6,,
166337,166337,,Mk10,,,19:41:37 07-Oct-2016,,3,47.6770,-122.1350,CRC,1,0,,113,3.440,0.992,0.148,23.10,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,19:42:36 07-Oct-2016,19:42:37 07-Oct-2016,1,3,47.6770,-122.1350,CRC,1,0,,,,0.992,0.148,,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,,19:43:37 07-Oct-2016,,3,47.6770,-122.1350,CRC,1,0,,115,3.440,1.000,0.148,23.10,0.0,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,19:44:36 07-Oct-2016,19:44:37 07-Oct-2016,1,3,47.6770,-122.1350,CRC,1,0,,,,0.992,0.144,,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,,19:45:37 07-Oct-2016,,3,47.6770,-122.1350,CRC,1,0,,117,3.440,0.992,0.148,23.00,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,19:46:36 07-Oct-2016,19:46:37 07-Oct-2016,1,3,47.6770,-122.1350,CRC,1,0,,,,0.992,0.144,,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,21:34:36 07-Oct-2016,21:34:37 07-Oct-2016,1,3,47.6770,-122.1350,CRC,1,0,,,,1.000,0.144,,0.0,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,,21:35:37 07-Oct-2016,,3,47.6770,-122.1350,CRC,1,0,,227,3.504,0.992,0.148,23.40,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,21:36:36 07-Oct-2016,21:36:37 07-Oct-2016,1,3,47.6770,-122.1350,CRC,1,0,,,,0.992,0.144,,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,,21:37:37 07-Oct-2016,,3,47.6770,-122.1350,CRC,1,0,,229,3.504,1.000,0.144,23.30,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,21:38:36 07-Oct-2016,21:38:37 07-Oct-2016,1,3,47.6770,-122.1350,CRC,1,0,,,,0.992,0.148,,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,,21:39:37 07-Oct-2016,,3,47.6770,-122.1350,CRC,1,0,,231,3.440,0.976,0.144,23.30,0.0,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,,21:41:37 07-Oct-2016,,3,47.6770,-122.1350,CRC,1,0,,233,3.504,0.992,0.148,23.30,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,23:18:36 07-Oct-2016,23:18:37 07-Oct-2016,1,3,47.6780,-122.1340,CRC,1,0,,,,0.992,0.148,,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,,23:19:37 07-Oct-2016,,3,47.6780,-122.1340,CRC,1,0,,331,3.504,1.000,0.148,23.30,0.0,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,,23:21:37 07-Oct-2016,,3,47.6780,-122.1340,CRC,1,0,,333,3.504,0.992,0.148,23.40,0.5,0.0,0,,,,,,,,,,,255,61,61,109,,,,,,,,41,6,,
166337,166337,,Mk10,,00:02:36 08-Oct-2016,00:02:37 08-Oct-2016,1,2,47.6780,-122.1380,CRC,1,0,,,,0.992,0.148,,0.5,-40.0,0,,,,,,,,,,,255,61,255,109,256,,,,,,,41,6,,
166337,166337,,Mk10,,,00:03:37 08-Oct-2016,,2,47.6780,-122.1380,CRC,1,0,,375,3.504,0.992,0.148,23.20,0.0,-40.0,0,,,,,,,,,,,255,61,255,109,256,,,,,,,41,6,,
166337,166337,,Mk10,,08:41:02 01-Nov-2016,08:41:04 01-Nov-2016,2,B,14.9540,145.6340,CRC,0,0,,,,0.992,0.140,,0.5,8.0,0,,,,,,,,,,,104,23,255,80,16,,,,,,,398,339,,
166337,166337,,Mk10,,19:30:57 17-Nov-2016,19:30:58 17-Nov-2016,1,B,14.9860,145.6130,CRC,0,0,,,,0.992,0.192,,0.5,12.0,0,,,,,,,,,,,123,20,255,75,16,,,,,,,541,428,,
166337,166337,,Mk10,,20:10:15 19-Nov-2016,20:10:16 19-Nov-2016,1,B,14.9870,145.5910,CRC,0,0,,,,0.992,0.128,,0.5,12.0,0,,,,,,,,,,,94,20,251,75,16,,,,,,,550,431,,
166337,166337,,Mk10,,17:34:55 26-Nov-2016,17:34:56 26-Nov-2016,1,A,14.9910,145.6120,CRC,0,0,,,,0.992,0.156,,0.0,8.0,0,,,,,,,,,,,165,20,255,72,16,,,,,,,593,453,,
166337,166337,,Mk10,,,19:38:15 06-Dec-2016,,B,14.9890,145.6070,CRC,0,0,,3981,3.568,0.992,0.148,28.70,1.0,12.0,0,,,,,,,,,,,134,20,255,69,16,,,,,,,660,489,,
166337,166337,,Mk10,,,00:00:11 13-Dec-2016,,0,14.9830,145.6080,,1,0,,222,2.864,0.512,0.412,-5.50,,-40.0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,
166337,166337,,Mk10,,20:44:31 18-Dec-2016,20:44:32 18-Dec-2016,1,B,14.9900,145.6000,CRC,0,0,,,,0.992,0.172,,0.5,12.0,0,,,,,,,,,,,100,21,255,77,16,,,,,,,743,531,,
166337,166337,,Mk10,,,21:29:21 22-Dec-2016,,A,14.9970,145.5850,CRC,0,0,,5133,3.568,0.992,0.144,28.10,0.5,8.0,0,,,,,,,,,,,162,22,255,51,16,,,,,,,789,567,,
166337,166337,,Mk10,,17:09:33 25-Dec-2016,17:09:34 25-Dec-2016,1,B,14.9860,145.6140,CRC,0,0,,,,0.992,0.136,,0.5,8.0,0,,,,,,,,,,,187,24,255,77,16,,,,,,,816,585,,
166337,166337,,Mk10,,,00:41:30 28-Dec-2016,,B,14.9820,145.6130,CRC,0,0,,5517,3.568,0.992,0.132,28.30,1.0,12.0,0,,,,,,,,,,,97,23,255,77,16,,,,,,,839,599,,
166337,166337,,Mk10,,12:03:30 03-Jan-2017,12:03:31 03-Jan-2017,1,B,14.9780,145.6050,CRC,0,0,,,,0.992,0.148,,0.5,16.0,0,,,,,,,,,,,214,27,255,77,16,,,,,,,884,622,,
166337,166337,,Mk10,,11:04:49 06-Jan-2017,11:04:50 06-Jan-2017,1,B,14.9490,145.6260,CRC,0,0,,,,0.992,0.140,,0.5,8.0,0,,,,,,,,,,,90,28,255,77,16,,,,,,,911,638,,
166337,166337,,Mk10,,10:47:57 07-Jan-2017,10:47:58 07-Jan-2017,1,B,14.9440,145.6250,CRC,0,0,,,,0.992,0.216,,0.5,8.0,0,,,,,,,,,,,122,29,243,77,16,,,,,,,922,646,,
166337,166337,,Mk10,,,08:57:17 16-Jan-2017,,B,15.0070,145.6490,CRC,0,0,,7181,3.568,0.992,0.136,27.90,0.5,8.0,0,,,,,,,,,,,109,26,234,71,16,,,,,,,1033,729,,
166337,166337,,Mk10,,,08:25:05 17-Jan-2017,,B,14.9480,145.6320,CRC,0,0,,7309,3.504,0.992,0.156,27.80,0.0,10.0,0,,,,,,,,,,,117,27,240,50,16,,,,,,,1057,750,,
166337,166337,,Mk10,,,20:05:30 18-Jan-2017,,B,14.9430,145.6170,CRC,0,0,,7437,3.568,0.992,0.172,27.30,0.0,8.0,0,,,,,,,,,,,228,28,234,78,16,,,,,,,1089,777,,
166337,166337,,Mk10,,10:54:03 19-Jan-2017,10:54:03 19-Jan-2017,0,B,14.9360,145.6170,CRC,0,0,,,,0.992,0.144,,0.0,8.0,0,,,,,,,,,,,71,29,232,68,16,,,,,,,1096,782,,
166337,166337,,Mk10,,,12:03:19 25-Jan-2017,,B,14.9500,145.6310,CRC,0,0,,8141,3.568,0.992,0.204,27.50,0.0,8.0,0,,,,,,,,,,,82,31,213,75,16,,,,,,,1177,842,,
166337,166337,,Mk10,,20:13:21 25-Jan-2017,20:13:20 25-Jan-2017,0,B,14.9570,145.6380,CRC,0,0,,,,0.976,0.152,,0.5,8.0,0,,,,,,,,,,,139,31,213,75,16,,,,,,,1179,843,,
166337,166337,,Mk10,,,07:37:29 26-Jan-2017,,B,14.9620,145.6480,CRC,0,0,,8205,3.504,0.992,0.180,27.60,0.5,8.0,0,,,,,,,,,,,171,32,225,50,16,,,,,,,1197,860,,
166337,166337,,Mk10,,19:21:35 30-Jan-2017,19:21:34 30-Jan-2017,0,B,14.9510,145.6310,CRC,0,0,,,,0.992,0.144,,0.5,10.0,0,,,,,,,,,,,82,38,242,81,16,,,,,,,1240,887,,
166337,166337,,Mk10,,,05:49:44 31-Jan-2017,,B,14.9500,145.6300,CRC,0,0,,8653,3.504,0.992,0.208,28.00,0.5,16.0,0,,,,,,,,,,,137,39,231,75,16,,,,,,,1248,894,,
