DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166337,166337,Mk10,Strong,07-Oct-2016,18:08:36,07-Oct-2016,18:08:37
166337,166337,Mk10,Strong,07-Jan-2017,10:47:57,07-Jan-2017,10:47:58
