Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
171222,17-May-2017,09:10:21,1,1.000000,35,,0,9,13.44457,144.63609,23:33:14.813125 17-May-2017,FastGPS,13.44411,144.63571,54,,,4.2,2.8,,,,15,1,24380,,,,7,18113,,,,11,20137,,,,3,12897,,,,8,24104,,,,28,13539,,,,22,4763,,,,27,30789,,,,30,14024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,17-May-2017,23:33:10,2,1.000000,37,,0,9,13.44500,144.63800,16:28:40 18-May-2017,P,13.44457,144.63609,54,,,7.5,3.8,,,,15,29,31931,,,,32,8662,,,,12,16970,,,,10,8440,,,,25,29978,,,,18,22240,,,,24,9324,,,,14,9896,,,,31,27864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,18-May-2017,12:57:38,1,1.000000,39,18,0,8,13.44457,144.63609,23:33:14.813125 17-May-2017,FastGPS,13.44408,144.63646,54,,,21.0,3.3,,,,15,17,14711,,,,9,6993,,,,19,26958,,,,5,16250,,,,7,19766,,,,23,24710,,,,28,10628,,,,6,5941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,19-May-2017,10:34:15,1,1.000000,42,,0,9,13.44900,144.65601,21:00:42 19-May-2017,R,13.44408,144.63571,54,,,9.8,4.3,,,,15,3,1626,,,,23,24360,,,,28,17749,,,,22,2028,,,,11,31076,,,,7,22495,,,,30,22474,,,,1,27868,,,,8,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,24-May-2017,09:21:00,1,1.000000,57,60,0,6,13.44327,144.65114,15:25:19.714063 24-May-2017,FastGPS,13.44248,144.64627,54,,,9.8,4.1,,,,15,22,20440,,,,3,26125,,,,17,834,,,,28,15035,,,,11,3326,,,,1,2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,24-May-2017,15:25:15,1,1.000000,58,60,0,6,13.43600,144.63699,08:14:33 25-May-2017,K,13.44327,144.65114,54,,,3.8,3.7,,,,15,5,24907,,,,13,4483,,,,30,13059,,,,6,10987,,,,2,27713,,,,15,20519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,29-May-2017,00:49:22,1,1.000000,73,88,0,8,13.44300,144.64799,20:50:21 29-May-2017,R,13.44436,144.64819,54,1,,6.1,3.6,,,,15,29,29624,,,,31,29,,,,32,9416,,,,21,29565,,,,26,20122,,,,4,6633,,,,10,6066,,,,14,22415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,06-Jun-2017,23:06:42,1,1.000000,102,139,0,5,13.44200,144.64301,17:35:55 07-Jun-2017,P,13.44465,144.64799,54,,,5.3,3.3,,,,15,29,30392,,,,32,21820,,,,14,26410,,,,31,5578,,,,26,23358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,08-Jun-2017,23:42:17,1,1.000000,109,,0,9,13.43900,144.64900,17:13:35 09-Jun-2017,P,13.44433,144.64838,54,1,,7.9,3.3,,,,15,32,5431,,,,29,29699,,,,31,5,,,,26,21746,,,,21,4527,,,,10,4804,,,,25,2533,,,,14,32737,,,,4,31632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,23-Jun-2017,10:31:23,1,1.000000,157,213,0,5,13.44400,144.62900,05:06:44 24-Jun-2017,P,13.44240,144.64703,54,,,5.9,3.7,,,,15,17,22268,,,,6,14249,,,,9,9816,,,,19,3514,,,,23,3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,30-Jun-2017,16:15:02,1,1.000000,180,270,0,6,13.44600,144.65100,11:05:38 29-Jun-2017,A,13.44424,144.64803,54,,,5.0,3.4,,,,15,15,8266,,,,5,13903,,,,21,2419,,,,12,18583,,,,24,14297,,,,2,30158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,01-Jul-2017,23:57:05,1,1.000000,184,288,0,8,13.44424,144.64803,16:15:06.383437 30-Jun-2017,FastGPS,13.44497,144.64619,54,2,,8.1,3.3,,,,15,27,13149,,,,4,7783,,,,26,24038,,,,31,17576,,,,21,2802,,,,16,32232,,,,14,10597,,,,8,16808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,04-Jul-2017,15:44:19,1,1.000000,192,315,0,7,13.44243,144.64577,09:24:50.509375 06-Jul-2017,FastGPS,13.44297,144.64720,54,,,5.6,3.3,,,,15,5,18788,,,,24,21956,,,,15,24313,,,,20,21693,,,,12,14672,,,,2,11547,,,,13,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,06-Jul-2017,09:24:47,1,1.000000,198,326,0,5,13.45600,144.65401,04:22:22 07-Jul-2017,P,13.44243,144.64577,54,,,4.3,2.5,,,,15,17,19458,,,,9,23434,,,,19,17062,,,,6,24734,,,,23,15370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,10-Jul-2017,00:12:54,1,1.000000,209,,0,9,13.43800,144.65300,05:33:09 09-Jul-2017,P,13.44435,144.64828,54,1,,12.2,2.6,,,,15,31,636,,,,27,16906,,,,4,6448,,,,16,28524,,,,8,26743,,,,23,21920,,,,26,5326,,,,14,23729,,,,32,27882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,15-Jul-2017,22:39:39,1,1.000000,228,418,0,4,13.44100,144.64700,20:53:42 16-Jul-2017,R,13.44359,144.64250,54,,,1.3,2.0,,,,15,31,3691,,,,14,3362,,,,32,26563,,,,26,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,17-Jul-2017,14:18:46,1,1.000000,233,432,0,8,13.44200,144.64500,18:44:18 17-Jul-2017,R,13.44427,144.64796,54,,,12.7,2.9,,,,15,5,27075,,,,15,10822,,,,13,8032,,,,20,30169,,,,12,15916,,,,24,21567,,,,2,27168,,,,29,26932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,30-Jul-2017,23:55:14,1,1.000000,278,478,0,6,13.44500,144.64999,12:04:42 30-Jul-2017,A,13.44416,144.64839,54,1,,6.1,2.1,,,,15,27,22685,,,,16,32511,,,,31,24244,,,,4,19816,,,,11,17074,,,,8,11235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,02-Aug-2017,00:08:45,1,1.000000,285,,0,9,13.44389,144.64787,04:52:48.478437 03-Aug-2017,FastGPS,13.44415,144.64822,54,1,,8.4,2.5,,,,15,8,9112,,,,31,10385,,,,27,14222,,,,16,11174,,,,26,6516,,,,11,26933,,,,4,1584,,,,23,32553,,,,9,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171222,03-Aug-2017,04:52:46,1,1.000000,289,484,0,6,13.44278,144.64726,17:37:20.957187 03-Aug-2017,FastGPS,13.44389,144.64787,54,,,4.6,1.5,,,,15,3,2414,,,,17,31819,,,,23,28678,,,,11,10346,,,,28,4027,,,,1,19340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
