DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
171222,171222,Mk10,14:44:43 09-May-2017,,,3,47.6760,-122.1400,CRC 60192.5927,14:44:43 09-May-2017,Status,4,180,174,235,42,0,35,51,39,228,16,5,0,80,76,77,72,0,3,235,32,128,19,1,2,113,192,,,,,
171222,171222,Mk10,14:42:43 09-May-2017,,,3,47.6770,-122.1320,CRC 47646.64030,14:42:43 09-May-2017,Status,4,180,174,234,170,0,33,51,39,228,16,5,0,80,76,77,64,0,3,186,30,128,19,0,2,127,192,,,,,
171222,171222,Mk10,14:45:43 09-May-2017,,,3,47.6770,-122.1320,CRC 21536.13986,14:45:42 09-May-2017,Status,4,5,82,235,106,84,32,51,23,212,16,5,0,80,76,77,72,0,98,128,19,0,2,127,192,0,0,,,,,
171222,171222,Mk10,15:22:43 09-May-2017,,,3,47.6770,-122.1340,CRC 27339.13351,,TAD,22,172,184,245,170,6,73,51,39,228,16,5,0,208,76,77,68,0,3,182,92,132,19,32,2,127,192,,,,,
171222,171222,Mk10,15:25:43 09-May-2017,,,3,47.6770,-122.1340,CRC 5519.37262,15:25:42 09-May-2017,Status,6,5,82,246,106,21,143,51,39,228,16,5,0,80,76,77,68,0,2,128,19,4,2,127,192,0,0,,,,,
171222,171222,Mk10,16:24:43 09-May-2017,,,3,47.6780,-122.1350,CRC 6418.62882,16:24:43 09-May-2017,Status,6,172,201,6,42,0,135,51,39,228,16,5,0,80,76,77,68,0,3,25,18,128,19,5,255,255,255,,,,,
171222,171222,Mk10,17:01:43 09-May-2017,,,A,47.6780,-122.1400,CRC 1427.8401,17:01:42 09-May-2017,Status,6,5,83,16,106,5,147,51,23,164,16,5,0,80,76,77,65,132,2,128,19,0,2,127,192,0,0,,,,,
171222,171222,Mk10,17:32:43 09-May-2017,,,3,47.6780,-122.1360,CRC 34151.17769,17:32:43 09-May-2017,Status,6,172,217,24,42,0,203,51,23,228,0,5,0,80,76,77,68,0,3,133,103,192,19,0,2,127,192,,,,,
171222,171222,Mk10,17:33:43 09-May-2017,,,3,47.6780,-122.1360,CRC 10873.37490,17:33:42 09-May-2017,Status,6,5,83,24,106,42,121,51,23,228,0,5,0,80,76,77,70,0,2,128,19,0,2,127,192,0,0,,,,,
171222,171222,Mk10,17:38:43 09-May-2017,,,3,47.6780,-122.1360,CRC 50203.50539,17:38:43 09-May-2017,Status,6,172,219,25,170,0,209,51,23,212,0,5,0,80,76,77,64,0,67,196,27,128,19,0,2,127,200,,,,,
