DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt
171222,171222,,Mk10,,,14:32:43 09-May-2017,,A,47.6710,-122.1300,CRC,0,0,,23,3.504,1.000,0.196,19.60,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,14:34:43 09-May-2017,,A,47.6710,-122.1300,CRC,0,0,,25,3.504,1.008,0.200,19.60,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,14:35:42 09-May-2017,14:35:43 09-May-2017,1,A,47.6710,-122.1300,CRC,0,0,,,,1.008,0.196,,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,14:37:42 09-May-2017,14:37:43 09-May-2017,1,3,47.6760,-122.1400,CRC,0,0,,,,1.008,0.196,,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,14:38:43 09-May-2017,,3,47.6760,-122.1400,CRC,0,0,,29,3.504,0.992,0.200,19.80,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,14:39:42 09-May-2017,14:39:43 09-May-2017,1,3,47.6760,-122.1400,CRC,0,0,,,,1.008,0.200,,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,14:40:43 09-May-2017,,3,47.6760,-122.1400,CRC,0,0,,31,3.504,1.008,0.200,19.80,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,14:41:42 09-May-2017,14:41:43 09-May-2017,1,3,47.6760,-122.1400,CRC,0,0,,,,1.008,0.200,,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,14:43:42 09-May-2017,14:43:43 09-May-2017,1,3,47.6770,-122.1320,CRC,0,0,,,,1.008,0.200,,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,14:44:43 09-May-2017,,3,47.6770,-122.1320,CRC,0,0,,35,3.504,1.008,0.200,19.90,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,15:23:42 09-May-2017,15:23:43 09-May-2017,1,3,47.6770,-122.1340,CRC,1,0,,,,1.008,0.200,,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,15:24:43 09-May-2017,,3,47.6770,-122.1340,CRC,1,0,,75,3.440,1.008,0.196,20.40,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,15:26:43 09-May-2017,,3,47.6770,-122.1340,CRC,1,0,,77,3.440,1.016,0.196,20.50,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,15:27:42 09-May-2017,15:27:43 09-May-2017,1,3,47.6770,-122.1340,CRC,1,0,,,,1.008,0.200,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,15:28:43 09-May-2017,,3,47.6770,-122.1340,CRC,1,0,,79,3.440,1.008,0.196,20.50,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,15:29:42 09-May-2017,15:29:43 09-May-2017,1,3,47.6770,-122.1340,CRC,1,0,,,,1.016,0.200,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,15:55:42 09-May-2017,15:55:43 09-May-2017,1,B,47.6780,-122.1340,CRC,1,0,,,,1.000,0.200,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,16:18:43 09-May-2017,,3,47.6780,-122.1350,CRC,1,0,,129,3.440,1.008,0.200,21.10,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,16:19:42 09-May-2017,16:19:43 09-May-2017,1,3,47.6780,-122.1350,CRC,1,0,,,,1.008,0.200,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,16:20:43 09-May-2017,,3,47.6780,-122.1350,CRC,1,0,,131,3.440,1.008,0.200,21.10,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,16:21:42 09-May-2017,16:21:43 09-May-2017,1,3,47.6780,-122.1350,CRC,1,0,,,,1.008,0.196,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,16:22:43 09-May-2017,,3,47.6780,-122.1350,CRC,1,0,,133,3.440,1.008,0.200,21.10,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,16:23:42 09-May-2017,16:23:43 09-May-2017,1,3,47.6780,-122.1350,CRC,1,0,,,,1.000,0.196,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,16:46:43 09-May-2017,,A,47.6770,-122.1360,CRC,1,0,,157,3.440,1.008,0.196,21.40,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,16:47:42 09-May-2017,16:47:43 09-May-2017,1,A,47.6770,-122.1360,CRC,1,0,,,,1.008,0.196,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,16:49:42 09-May-2017,16:49:43 09-May-2017,1,A,47.6770,-122.1360,CRC,1,0,,,,1.008,0.196,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,17:03:42 09-May-2017,17:03:43 09-May-2017,1,A,47.6780,-122.1400,CRC,1,0,,,,1.008,0.200,,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,17:05:42 09-May-2017,17:05:43 09-May-2017,1,A,47.6780,-122.1400,CRC,1,0,,,,1.016,0.196,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,17:34:43 09-May-2017,,3,47.6780,-122.1360,CRC,1,0,,205,3.440,1.008,0.196,22.10,1.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,17:35:42 09-May-2017,17:35:43 09-May-2017,1,3,47.6780,-122.1360,CRC,1,0,,,,1.008,0.196,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,17:36:43 09-May-2017,,3,47.6780,-122.1360,CRC,1,0,,207,3.440,1.008,0.196,22.10,1.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,17:37:42 09-May-2017,17:37:43 09-May-2017,1,3,47.6780,-122.1360,CRC,1,0,,,,1.008,0.192,,1.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,18:00:43 09-May-2017,,2,47.6760,-122.1350,CRC,1,0,,231,3.440,1.008,0.196,22.40,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,18:01:42 09-May-2017,18:01:43 09-May-2017,1,2,47.6760,-122.1350,CRC,1,0,,,,1.008,0.192,,1.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,18:03:42 09-May-2017,18:03:43 09-May-2017,1,2,47.6760,-122.1350,CRC,1,0,,,,1.000,0.196,,1.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,18:27:42 09-May-2017,18:27:43 09-May-2017,1,3,47.6770,-122.1340,CRC,1,0,,,,1.008,0.196,,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,,18:28:43 09-May-2017,,3,47.6770,-122.1340,CRC,1,0,,259,3.440,1.008,0.192,22.60,0.5,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
171222,171222,,Mk10,,18:29:42 09-May-2017,18:29:43 09-May-2017,1,3,47.6770,-122.1340,CRC,1,0,,,,1.000,0.192,,0.0,0.0,0,,,,,,,,,,,255,19,19,80,,,,,,,,38,4,,
