"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",176763,5861,47.722,-122.08792,0,07/24/2018 21:53:28,Argos,0,240,NP,,401677344.06,07/24/2018 21:52:09,1,4,0,-132,401677344.06,-122.08792,47.722,-122.08792,47.722,50,3,2059,8735,485,112,992,30,55,153,238,194,98,149,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",176763,5861,47.722,-122.08792,0,07/24/2018 21:53:28,Argos,0,240,NP,,401677344.06,07/24/2018 21:53:09,1,4,0,-132,401677344.06,-122.08792,47.722,-122.08792,47.722,50,3,2059,8735,485,112,992,59,150,105,238,97,128,65,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",176763,5861,47.722,-122.08792,0,07/24/2018 21:53:28,Argos,0,240,NP,,401677344.06,07/24/2018 21:55:09,1,4,0,-132,401677344.06,-122.08792,47.722,-122.08792,47.722,50,3,2059,8735,485,112,992,22,18,249,238,98,109,11,,,,,,,,,,,,,,,,,,,,,,,,,
"",176763,5861,47.722,-122.08792,0,07/24/2018 21:53:28,Argos,0,240,NP,,401677344.06,07/24/2018 21:56:09,1,4,0,-132,401677344.06,-122.08792,47.722,-122.08792,47.722,50,3,2059,8735,485,112,992,59,240,105,174,1,128,65,144,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",176763,5861,47.67421,-122.15272,0,07/24/2018 23:30:48,Argos,0,600,NP,,401677284.38,07/24/2018 23:29:09,1,10,2,-117,401677284.38,-122.15272,47.67421,-122.15272,47.67421,58,3,1757,39257,78,78,1355,59,30,105,239,33,128,65,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",176763,5861,47.67421,-122.15272,0,07/24/2018 23:30:48,Argos,0,600,NP,,401677284.38,07/24/2018 23:30:09,1,10,2,-117,401677284.38,-122.15272,47.67421,-122.15272,47.67421,58,3,1757,39257,78,78,1355,45,90,233,239,32,110,39,18,193,133,192,187,11,97,0,,,,,,,,,,,,,,,,,
"",176763,5861,47.67421,-122.15272,0,07/24/2018 23:30:48,Argos,0,600,NP,,401677284.38,07/24/2018 23:31:09,1,10,2,-117,401677284.38,-122.15272,47.67421,-122.15272,47.67421,58,3,1757,39257,78,78,1355,27,164,73,239,34,107,140,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",176763,5861,47.67421,-122.15272,0,07/24/2018 23:30:48,Argos,0,600,NP,,401677284.38,07/24/2018 23:32:09,1,10,2,-117,401677284.38,-122.15272,47.67421,-122.15272,47.67421,58,3,1757,39257,78,78,1355,59,60,105,238,193,128,65,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",176763,5861,47.67421,-122.15272,0,07/24/2018 23:30:48,Argos,0,600,NP,,401677284.38,07/24/2018 23:34:09,1,10,2,-117,401677284.38,-122.15272,47.67421,-122.15272,47.67421,58,3,1757,39257,78,78,1355,30,55,153,238,194,98,149,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
"",176763,5861,47.67421,-122.15272,0,07/24/2018 23:30:48,Argos,0,600,NP,,401677284.38,07/24/2018 23:35:09,1,10,2,-117,401677284.38,-122.15272,47.67421,-122.15272,47.67421,58,3,1757,39257,78,78,1355,59,150,105,238,97,128,65,128,0,0,0,,,,,,,,,,,,,,,,,,,,,
