DeployID,Ptt,Instr,Count,Date,Disposition,Code
171255,171255,Mk10,1,17:00:00 04-Aug-2018,dry,0
171255,171255,Mk10,1,18:00:00 04-Aug-2018,dry,0
171255,171255,Mk10,1,19:00:00 04-Aug-2018,dry,0
171255,171255,Mk10,1,20:00:00 04-Aug-2018,neither,2
171255,171255,Mk10,1,21:00:00 04-Aug-2018,neither,2
171255,171255,Mk10,1,22:00:00 04-Aug-2018,neither,2
171255,171255,Mk10,1,23:00:00 04-Aug-2018,neither,2
171255,171255,Mk10,2,00:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,01:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,02:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,03:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,04:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,05:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,06:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,07:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,08:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,09:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,10:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,11:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,12:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,13:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,14:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,15:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,16:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,17:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,18:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,19:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,20:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,21:00:00 05-Aug-2018,deep,1
171255,171255,Mk10,2,22:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,2,23:00:00 05-Aug-2018,neither,2
171255,171255,Mk10,3,00:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,01:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,02:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,03:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,04:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,05:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,06:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,07:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,08:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,09:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,10:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,11:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,12:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,13:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,14:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,15:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,16:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,17:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,18:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,19:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,20:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,21:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,22:00:00 06-Aug-2018,neither,2
171255,171255,Mk10,3,23:00:00 06-Aug-2018,deep,1
171255,171255,Mk10,3,00:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,01:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,02:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,03:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,04:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,05:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,06:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,07:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,08:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,09:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,10:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,11:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,12:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,13:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,14:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,15:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,16:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,17:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,18:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,19:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,20:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,21:00:00 07-Aug-2018,neither,2
171255,171255,Mk10,3,22:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,3,23:00:00 07-Aug-2018,deep,1
171255,171255,Mk10,2,00:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,01:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,02:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,03:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,04:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,05:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,06:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,07:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,08:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,09:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,10:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,11:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,12:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,13:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,14:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,15:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,16:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,17:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,18:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,19:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,2,20:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,21:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,22:00:00 08-Aug-2018,neither,2
171255,171255,Mk10,2,23:00:00 08-Aug-2018,deep,1
171255,171255,Mk10,3,00:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,01:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,02:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,03:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,04:00:00 09-Aug-2018,neither,2
171255,171255,Mk10,3,05:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,06:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,07:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,08:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,09:00:00 09-Aug-2018,neither,2
171255,171255,Mk10,3,10:00:00 09-Aug-2018,neither,2
171255,171255,Mk10,3,11:00:00 09-Aug-2018,neither,2
171255,171255,Mk10,3,12:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,13:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,14:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,15:00:00 09-Aug-2018,neither,2
171255,171255,Mk10,3,16:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,17:00:00 09-Aug-2018,deep,1
171255,171255,Mk10,3,18:00:00 09-Aug-2018,deep,1
