DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171255,171255,Mk10,Strong,05-Aug-2018,00:35:30,05-Aug-2018,10:35:31
171255,171255,Mk10,Strong,08-Jan-2019,09:52:58,08-Jan-2019,19:52:59
