DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
171255,171255,Mk10,08:04:20 05-Aug-2018,,,,,,CRC 41458.21861,18:51:18 04-Aug-2018,Fast-GPS,122,31,42,9,39,52,190,240,196,116,227,101,233,161,4,188,176,26,255,90,108,207,166,1,70,22,7,56,36,29,254,
171255,171255,Mk10,20:55:25 05-Aug-2018,,,,,,CRC 35373.6703,20:16:48 04-Aug-2018,Fast-GPS,120,162,218,9,69,12,30,43,140,231,32,90,232,246,141,154,221,34,23,143,232,132,39,38,168,84,79,18,54,86,22,
171255,171255,Mk10,22:33:27 05-Aug-2018,,,,,,CRC 43506.59839,22:33:27 05-Aug-2018,Fast-GPS,122,159,43,105,147,196,61,84,21,228,42,229,188,220,145,246,227,84,175,217,21,137,51,142,147,229,124,166,22,168,78,
171255,171255,Mk10,05:38:11 06-Aug-2018,,,,,,Too short,05:38:11 06-Aug-2018,Fast-GPS,118,162,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171255,171255,Mk10,07:29:57 06-Aug-2018,,,,,,CRC 18900.46679,21:15:02 04-Aug-2018,Fast-GPS,116,157,74,9,84,240,157,54,112,79,230,138,249,219,199,116,63,131,126,7,135,102,118,55,247,192,146,128,7,217,13,
171255,171255,Mk10,12:01:37 06-Aug-2018,,,,,,CRC 25117.32337,23:48:24 05-Aug-2018,Fast-GPS,118,33,218,11,119,6,28,93,16,10,99,248,250,183,154,32,225,231,64,190,48,216,145,177,27,83,49,139,76,198,255,
171255,171255,Mk10,12:02:31 06-Aug-2018,,,,,,CRC 52522.36411,18:00:00 04-Aug-2018,DiveDepth,60,210,170,9,39,129,0,0,0,4,193,72,47,186,73,,,,,,,,,,,,,,,,,
171255,171255,Mk10,21:19:11 06-Aug-2018,,,B,15.1706,145.7861,CRC 45768.22213,22:43:45 04-Aug-2018,Fast-GPS,123,44,138,9,102,187,92,225,50,29,59,211,134,32,4,90,60,85,39,145,160,80,23,12,130,160,70,3,194,179,22,
171255,171255,Mk10,23:53:55 06-Aug-2018,,,B,15.1688,145.7853,CRC 27180.26300,17:00:00 04-Aug-2018,DDNTimeline,230,162,202,12,4,125,245,235,191,203,4,56,48,13,231,,,,,,,,,,,,,,,,,
171255,171255,Mk10,00:28:11 07-Aug-2018,,,B,15.1666,145.7850,CRC 50746.30996,06:00:00 05-Aug-2018,DiveDuration,76,99,170,10,103,128,0,12,64,80,32,104,2,10,170,,,,,,,,,,,,,,,,,
