DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt
178573,178573,,Mk10,,17:00:37 11-Feb-2019,17:00:38 11-Feb-2019,1,1,47.6954,-122.1662,CRC,1,0,,,,1.032,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:02:37 11-Feb-2019,17:02:38 11-Feb-2019,1,1,47.6954,-122.1662,CRC,1,0,,,,1.032,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:03:38 11-Feb-2019,,1,47.6954,-122.1662,CRC,1,0,,49,3.504,1.024,0.136,3.00,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:04:37 11-Feb-2019,17:04:38 11-Feb-2019,1,1,47.6954,-122.1662,CRC,1,0,,,,1.016,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:05:38 11-Feb-2019,,1,47.6954,-122.1662,CRC,1,0,,51,3.504,1.024,0.132,2.50,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:06:37 11-Feb-2019,17:06:38 11-Feb-2019,1,1,47.6954,-122.1662,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:07:38 11-Feb-2019,,1,47.6954,-122.1662,CRC,1,0,,53,3.504,1.024,0.136,2.10,-0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:08:37 11-Feb-2019,17:08:38 11-Feb-2019,1,1,47.6954,-122.1662,CRC,1,0,,,,1.024,0.136,,-0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:09:38 11-Feb-2019,,1,47.6954,-122.1662,CRC,1,0,,55,3.504,1.032,0.136,1.70,-0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:10:37 11-Feb-2019,17:10:38 11-Feb-2019,1,1,47.6954,-122.1662,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:11:38 11-Feb-2019,,3,47.6783,-122.1412,CRC,1,0,,57,3.504,1.024,0.136,1.60,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:12:37 11-Feb-2019,17:12:38 11-Feb-2019,1,3,47.6783,-122.1412,CRC,1,0,,,,1.032,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:13:38 11-Feb-2019,,1,47.6903,-122.1676,CRC,1,0,,59,3.440,1.024,0.136,1.50,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:14:37 11-Feb-2019,17:14:38 11-Feb-2019,1,1,47.6903,-122.1676,CRC,1,0,,,,1.032,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:15:38 11-Feb-2019,,1,47.6903,-122.1676,CRC,1,0,,61,3.440,1.024,0.140,1.40,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:16:37 11-Feb-2019,17:16:38 11-Feb-2019,1,1,47.6903,-122.1676,CRC,1,0,,,,1.024,0.140,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:17:38 11-Feb-2019,,1,47.6903,-122.1676,CRC,1,0,,63,3.440,1.024,0.136,1.30,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:18:37 11-Feb-2019,17:18:38 11-Feb-2019,1,1,47.6903,-122.1676,CRC,1,0,,,,1.024,0.140,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:19:38 11-Feb-2019,,3,47.6783,-122.1412,CRC,1,0,,65,3.440,1.024,0.136,1.00,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:20:37 11-Feb-2019,17:20:38 11-Feb-2019,1,3,47.6783,-122.1412,CRC,1,0,,,,1.032,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:21:38 11-Feb-2019,,3,47.6783,-122.1412,CRC,1,0,,67,3.440,1.024,0.136,0.90,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:22:37 11-Feb-2019,17:22:38 11-Feb-2019,1,3,47.6783,-122.1412,CRC,1,0,,,,1.008,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:23:38 11-Feb-2019,,3,47.6783,-122.1412,CRC,1,0,,69,3.440,1.024,0.136,0.90,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:46:37 11-Feb-2019,17:46:38 11-Feb-2019,1,2,47.6761,-122.1529,CRC,1,0,,,,1.024,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:47:38 11-Feb-2019,,2,47.6761,-122.1529,CRC,1,0,,93,3.440,1.024,0.136,0.70,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:48:37 11-Feb-2019,17:48:38 11-Feb-2019,1,2,47.6761,-122.1529,CRC,1,0,,,,1.024,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:50:37 11-Feb-2019,17:50:38 11-Feb-2019,1,2,47.6761,-122.1529,CRC,1,0,,,,1.032,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:51:38 11-Feb-2019,,2,47.6761,-122.1529,CRC,1,0,,97,3.440,1.024,0.136,0.90,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,17:54:37 11-Feb-2019,17:54:38 11-Feb-2019,1,2,47.6761,-122.1529,CRC,1,0,,,,1.024,0.140,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:55:38 11-Feb-2019,,2,47.6761,-122.1529,CRC,1,0,,101,3.440,1.024,0.140,1.00,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,17:57:38 11-Feb-2019,,2,47.6761,-122.1529,CRC,1,0,,103,3.440,1.024,0.136,1.10,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:20:37 11-Feb-2019,18:20:38 11-Feb-2019,1,0,47.6700,-122.0600,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:21:38 11-Feb-2019,,0,47.6700,-122.0600,CRC,1,0,,127,3.440,1.024,0.136,1.80,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:22:37 11-Feb-2019,18:22:38 11-Feb-2019,1,0,47.6700,-122.0600,CRC,1,0,,,,1.024,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:28:37 11-Feb-2019,18:28:38 11-Feb-2019,1,0,47.6700,-122.0600,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:29:38 11-Feb-2019,,0,47.6700,-122.0600,CRC,1,0,,135,3.440,1.024,0.140,2.30,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:30:37 11-Feb-2019,18:30:38 11-Feb-2019,1,0,47.6700,-122.0600,CRC,1,0,,,,1.024,0.132,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:47:38 11-Feb-2019,,3,47.6675,-122.1311,CRC,1,0,,153,3.440,1.016,0.136,3.50,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:48:37 11-Feb-2019,18:48:38 11-Feb-2019,1,3,47.6675,-122.1311,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:49:38 11-Feb-2019,,3,47.6675,-122.1311,CRC,1,0,,155,3.440,1.024,0.136,3.80,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:50:37 11-Feb-2019,18:50:38 11-Feb-2019,1,3,47.6675,-122.1311,CRC,1,0,,,,1.024,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:51:38 11-Feb-2019,,3,47.6675,-122.1311,CRC,1,0,,157,3.440,1.024,0.136,3.10,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:52:37 11-Feb-2019,18:52:38 11-Feb-2019,1,3,47.6675,-122.1311,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:53:38 11-Feb-2019,,3,47.6675,-122.1311,CRC,1,0,,159,3.440,1.024,0.136,3.90,1.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:54:37 11-Feb-2019,18:54:38 11-Feb-2019,1,3,47.6675,-122.1311,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:55:38 11-Feb-2019,,3,47.6675,-122.1311,CRC,1,0,,161,3.440,1.024,0.136,4.00,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:56:37 11-Feb-2019,18:56:38 11-Feb-2019,1,3,47.6675,-122.1311,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:57:38 11-Feb-2019,,3,47.6675,-122.1311,CRC,1,0,,163,3.440,1.024,0.136,4.00,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,18:58:37 11-Feb-2019,18:58:38 11-Feb-2019,1,3,47.6769,-122.1344,CRC,1,0,,,,1.024,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,18:59:38 11-Feb-2019,,3,47.6769,-122.1344,CRC,1,0,,165,3.440,1.024,0.136,4.00,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,19:00:37 11-Feb-2019,19:00:38 11-Feb-2019,1,3,47.6769,-122.1344,CRC,1,0,,,,1.024,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,19:01:38 11-Feb-2019,,3,47.6769,-122.1344,CRC,1,0,,167,3.440,1.024,0.136,3.90,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,19:26:37 11-Feb-2019,19:26:38 11-Feb-2019,1,3,47.6796,-122.1411,CRC,1,0,,,,1.024,0.136,,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,19:27:38 11-Feb-2019,,3,47.6796,-122.1411,CRC,1,0,,193,3.440,1.024,0.136,5.10,0.0,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,19:28:37 11-Feb-2019,19:28:38 11-Feb-2019,1,3,47.6796,-122.1411,CRC,1,0,,,,1.024,0.136,,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
178573,178573,,Mk10,,,19:29:38 11-Feb-2019,,3,47.6796,-122.1411,CRC,1,0,,195,3.440,1.032,0.136,5.10,0.5,0.0,0,,,,,,,,,,,255,29,29,80,,,,,,,,30,0,,
