DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171257,171257,UT,Strong,26-Oct-2017,04:51:44,26-Oct-2017,04:51:32
171257,171257,UT,Strong,22-Mar-2018,09:20:12,22-Mar-2018,09:20:09
