,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
178576,09-Sep-2019,03:44:00,2,10.000000,32,0,1,7,,,,,,,,,,,,,,15,17,31291,,,,9,27547,,,,19,25601,,,,7,3983,,,,30,28185,,,,6,27638,,,,5,9229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,05:18:32,1,10.000000,34,3,0,4,,,,,,,,,,,,,,15,7,18278,,,,6,31154,,,,13,32126,,,,5,18908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,05:24:44,1,10.000000,35,4,0,7,,,,,,,,,,,,,,15,17,20404,,,,7,11539,,,,5,23122,,,,6,31445,,,,19,17177,,,,2,5364,,,,13,15774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,05:46:50,1,10.000000,36,8,0,7,,,,,,,,,,,,,,15,6,15336,,,,13,24640,,,,15,8524,,,,30,29240,,,,5,416,,,,17,16978,,,,7,3781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,05:55:44,1,10.000000,37,10,0,7,,,,,,,,,,,,,,15,5,13104,,,,30,1958,,,,13,11586,,,,6,11621,,,,15,8698,,,,7,23665,,,,2,25687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,06:42:39,1,10.000000,39,15,0,7,,,,,,,,,,,,,,15,30,10101,,,,15,18836,,,,2,5004,,,,6,3793,,,,13,31054,,,,29,7741,,,,5,19358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,06:43:59,1,10.000000,40,15,0,7,,,,,,,,,,,,,,15,15,12580,,,,2,30196,,,,5,12058,,,,13,21886,,,,30,31349,,,,6,23707,,,,7,32681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,06:46:44,1,10.000000,41,15,0,7,,,,,,,,,,,,,,15,5,29144,,,,15,31645,,,,2,13792,,,,30,6912,,,,13,2220,,,,29,18737,,,,6,29298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,07:06:00,1,10.000000,43,15,0,7,,,,,,,,,,,,,,15,2,14608,,,,15,23272,,,,13,15821,,,,5,12297,,,,29,31856,,,,30,18396,,,,6,22679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178576,09-Sep-2019,07:23:09,1,10.000000,44,15,0,6,,,,,,,,,,,,,,15,15,1577,,,,5,22566,,,,13,19698,,,,29,28909,,,,2,30006,,,,30,21787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
