DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171228,171228,Mk10,Strong,09-May-2017,14:34:06,09-May-2017,14:34:07
171228,171228,Mk10,Strong,17-Feb-2018,08:07:26,17-Feb-2018,08:07:25
