Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
176762,08-Aug-2018,11:27:01,1,36001.000000,57,10,0,7,13.42351,144.78673,15:50:03.402656 09-Aug-2018,FastGPS,13.41704,144.79153,54,1,,3.5,4.4,,,,15,31,4520,,,,27,12903,,,,8,10754,,,,14,24670,,,,16,6302,,,,26,16280,,,,4,7426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,08-Aug-2018,17:29:00,1,36001.000000,58,11,0,7,13.42351,144.78673,15:50:03.402656 09-Aug-2018,FastGPS,13.41744,144.79189,54,,,9.0,4.5,,,,15,23,17344,,,,17,24877,,,,28,13545,,,,1,7214,,,,11,13723,,,,22,23089,,,,9,31112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,09-Aug-2018,05:49:58,3,36001.000000,60,12,0,7,13.42733,144.78453,17:34:32 09-Aug-2018,NP,13.42351,144.78673,54,,,8.5,4.4,,,,15,12,22686,,,,15,18636,,,,10,6716,,,,20,5320,,,,32,2946,,,,25,4418,,,,31,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,09-Aug-2018,12:02:49,2,36001.000000,61,12,0,7,13.42733,144.78453,17:34:32 09-Aug-2018,NP,13.41781,144.79047,54,1,,8.4,4.9,,,,15,27,7867,,,,31,7208,,,,4,5986,,,,26,10964,,,,16,18322,,,,18,32427,,,,21,5866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,09-Aug-2018,18:15:02,1,36001.000000,62,12,0,7,13.42733,144.78453,17:34:32 09-Aug-2018,NP,13.41740,144.79216,54,,,14.3,4.9,,,,15,3,24765,,,,17,11750,,,,23,20510,,,,9,13086,,,,11,8202,,,,28,26452,,,,22,26612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,10-Aug-2018,12:52:39,1,36001.000000,65,13,0,7,13.42416,144.78821,17:25:33.000781 11-Aug-2018,FastGPS,13.41757,144.79254,54,1,,2.9,5.0,,,,15,8,26262,,,,16,10788,,,,11,19028,,,,27,15316,,,,18,15177,,,,4,11309,,,,26,22346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,10-Aug-2018,19:00:19,1,36001.000000,66,13,0,5,13.40985,144.78989,20:54:03 11-Aug-2018,NK,13.41731,144.79245,54,,,2.8,3.5,,,,15,17,12262,,,,9,10011,,,,6,23550,,,,23,2068,,,,28,13672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,11-Aug-2018,07:25:27,1,36001.000000,68,15,0,7,13.40985,144.78989,20:54:03 11-Aug-2018,NK,13.42416,144.78821,54,1,,3.6,5.0,,,,15,10,9684,,,,32,29319,,,,31,19056,,,,29,19488,,,,4,5638,,,,26,21675,,,,14,11891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,11-Aug-2018,14:20:31,2,36001.000000,69,16,0,7,13.40985,144.78989,20:54:03 11-Aug-2018,NK,13.41724,144.79231,54,,,1.5,5.0,,,,15,22,15121,,,,1,3814,,,,7,9970,,,,18,5572,,,,11,32180,,,,3,9329,,,,27,14771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,12-Aug-2018,14:48:01,2,36001.000000,73,17,0,7,13.42736,144.78450,18:47:22 12-Aug-2018,SR,13.41761,144.79262,54,,,17.0,4.0,,,,15,1,30952,,,,22,11112,,,,7,23220,,,,8,30490,,,,3,6909,,,,11,10294,,,,18,10315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,13-Aug-2018,03:16:25,1,36001.000000,75,17,0,7,13.41761,144.79262,00:48:06.025781 13-Aug-2018,FastGPS,13.42303,144.78664,54,,,3.3,5.1,,,,15,12,28541,,,,15,826,,,,24,13386,,,,5,27395,,,,21,19085,,,,13,13324,,,,25,3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176762,14-Aug-2018,05:07:35,1,36001.000000,79,25,0,7,13.41586,144.78795,23:19:15 14-Aug-2018,MA,13.42317,144.78593,54,,,9.8,4.5,,,,15,12,13888,,,,10,23411,,,,15,15618,,,,29,15994,,,,24,12054,,,,25,20258,,,,32,16554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
