DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
171241,171241,,Mk10,15:00:00 06-Jun-2017,,,,0.0,21.8,Status
171241,171241,,Mk10,22:00:00 28-Oct-2017,,,,0.0,29.3,Status
171241,171241,,Mk10,07:00:00 27-Nov-2017,,,,0.0,29.2,Status
171241,171241,,Mk10,18:00:00 22-Dec-2017,,,,0.0,28.9,Status
171241,171241,,Mk10,08:00:00 24-Dec-2017,,,,0.0,29.1,Status
171241,171241,,Mk10,08:00:00 04-Jan-2018,,,,0.0,28.8,Status
171241,171241,,Mk10,06:00:00 07-Jan-2018,,,,0.0,28.9,Status
171241,171241,,Mk10,00:00:00 11-Jan-2018,,,,0.0,28.7,Status
171241,171241,,Mk10,12:00:00 24-Jan-2018,,,,0.0,28.2,Status
171241,171241,,Mk10,21:00:00 03-Feb-2018,,,,0.0,28.0,Status
171241,171241,,Mk10,11:00:00 06-Feb-2018,,,,0.0,28.1,Status
