DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
176761,176761,Mk10,05:23:39 07-Aug-2018,Argos,A,20.4195,174.1030,30842,121301,7841,89,,,,,,
176761,176761,Mk10,07:01:27 07-Aug-2018,Argos,B,13.5003,144.0529,224325,249948,201328,96,,,,,,
176761,176761,Mk10,07:04:16 07-Aug-2018,Argos,B,9.2452,124.1818,22670,69795,7363,84,,,,,,
176761,176761,Mk10,08:22:53 07-Aug-2018,Argos,A,13.3444,144.7500,4065,37708,438,104,,,,,,
176761,176761,Mk10,08:38:04 07-Aug-2018,Argos,B,13.2814,144.6416,6928,13521,3549,67,,,,,,
176761,176761,Mk10,09:36:54 07-Aug-2018,Argos,B,13.2900,144.6341,4090,5968,2802,69,,,,,,
176761,176761,Mk10,10:03:25 07-Aug-2018,Argos,B,13.3265,144.7084,5529,7262,4210,145,,,,,,
176761,176761,Mk10,11:33:48 07-Aug-2018,Argos,A,13.3267,144.7217,3679,84277,160,75,,,,,,
176761,176761,Mk10,12:33:25 07-Aug-2018,Argos,B,13.3184,144.7267,2628,15101,457,74,,,,,,
176761,176761,Mk10,17:56:57 07-Aug-2018,Argos,B,13.3673,144.7729,1582,27609,90,115,,,,,,
176761,176761,Mk10,19:34:42 07-Aug-2018,Argos,B,13.3708,144.7742,1784,2916,1091,121,,,,,,
176761,176761,Mk10,21:23:12 07-Aug-2018,Argos,B,13.3699,144.7756,2119,3518,1276,115,,,,,,
176761,176761,Mk10,22:07:56 07-Aug-2018,Argos,B,13.3779,144.7716,1765,5275,590,86,,,,,,
176761,176761,Mk10,23:25:46 07-Aug-2018,Argos,B,13.3833,144.7714,2120,4000,1123,85,,,,,,
176761,176761,Mk10,05:11:51 08-Aug-2018,Argos,0,13.3694,144.7900,2070,11817,362,115,,,,,,
176761,176761,Mk10,11:14:27 08-Aug-2018,Argos,3,13.3623,144.7740,190,449,80,38,,,,,,
176761,176761,Mk10,12:57:51 08-Aug-2018,Argos,B,13.3637,144.7735,1357,1490,1236,96,,,,,,
176761,176761,Mk10,17:53:15 08-Aug-2018,Argos,B,13.3683,144.7724,2589,2882,2324,129,,,,,,
176761,176761,Mk10,20:25:21 08-Aug-2018,Argos,B,13.3864,144.7742,2220,3664,1345,73,,,,,,
176761,176761,Mk10,20:54:10 08-Aug-2018,Argos,B,13.3679,144.7712,2808,4211,1872,132,,,,,,
176761,176761,Mk10,22:02:47 08-Aug-2018,Argos,0,13.3610,144.7619,9405,67344,1313,118,,,,,,
176761,176761,Mk10,09:24:53.450000 09-Aug-2018,FastGPS,4,13.3657,144.7750,,,,,,,,,,Solution error 4.5 sec
176761,176761,Mk10,07:40:59 09-Aug-2018,Argos,B,13.3648,144.7444,10766,20772,5579,122,,,,,,
176761,176761,Mk10,10:56:28 09-Aug-2018,Argos,A,13.4008,144.7483,6770,32469,1411,112,,,,,,
176761,176761,Mk10,10:56:28 09-Aug-2018,Argos,A,13.3670,144.7895,1656,11079,247,96,,,,,,
176761,176761,Mk10,17:36:13 09-Aug-2018,Argos,B,13.3837,144.7739,3130,5142,1904,95,,,,,,
176761,176761,Mk10,19:11:01 09-Aug-2018,Argos,B,13.3834,144.7890,2487,3953,1564,114,,,,,,
176761,176761,Mk10,17:24:27 10-Aug-2018,Argos,B,13.3958,144.7792,4487,9863,2041,99,,,,,,
176761,176761,Mk10,19:01:53 10-Aug-2018,Argos,B,13.3902,144.7849,3885,5667,2663,92,,,,,,
176761,176761,Mk10,00:08:44 11-Aug-2018,Argos,B,13.3801,144.7925,3784,7795,1836,69,,,,,,
176761,176761,Mk10,00:45:43 11-Aug-2018,Argos,B,13.3854,144.7886,2719,14012,527,44,,,,,,
176761,176761,Mk10,06:22:06 11-Aug-2018,Argos,B,13.3873,144.7612,2974,3792,2331,52,,,,,,
176761,176761,Mk10,08:50:24 11-Aug-2018,Argos,B,13.3798,144.7661,3207,4569,2251,52,,,,,,
176761,176761,Mk10,10:04:36 11-Aug-2018,Argos,B,13.3794,144.7645,2873,3259,2531,94,,,,,,
176761,176761,Mk10,11:56:02 11-Aug-2018,Argos,B,13.3656,144.7699,2302,136554,38,65,,,,,,
176761,176761,Mk10,17:10:11 11-Aug-2018,Argos,B,13.3628,144.7655,3060,5885,1590,75,,,,,,
176761,176761,Mk10,18:49:14 11-Aug-2018,Argos,B,13.3637,144.7663,3208,5456,1885,69,,,,,,
176761,176761,Mk10,21:01:49 11-Aug-2018,Argos,B,13.3641,144.7675,2848,3576,2268,103,,,,,,
176761,176761,Mk10,22:44:07 11-Aug-2018,Argos,B,13.3635,144.7667,2715,5300,1391,96,,,,,,
176761,176761,Mk10,23:01:06 11-Aug-2018,Argos,B,13.3636,144.7688,2268,3632,1415,81,,,,,,
176761,176761,Mk10,23:46:18 11-Aug-2018,Argos,2,13.3665,144.7896,348,2130,56,89,,,,,,
176761,176761,Mk10,00:31:14 12-Aug-2018,Argos,B,13.3671,144.7948,953,1043,871,87,,,,,,
176761,176761,Mk10,07:44:01 12-Aug-2018,Argos,B,13.3627,144.7930,2427,4704,1251,92,,,,,,
176761,176761,Mk10,07:44:01 12-Aug-2018,Argos,B,13.3707,144.7918,2630,3774,1832,71,,,,,,
176761,176761,Mk10,07:56:24 12-Aug-2018,Argos,A,13.3610,144.8177,2013,11964,338,75,,,,,,
176761,176761,Mk10,09:37:37 12-Aug-2018,Argos,A,13.3547,144.7924,1296,4100,409,117,,,,,,
176761,176761,Mk10,10:17:09 12-Aug-2018,Argos,B,13.3551,144.7919,2757,5195,1463,112,,,,,,
176761,176761,Mk10,10:56:35 12-Aug-2018,Argos,B,13.3663,144.7816,1881,3042,1163,89,,,,,,
176761,176761,Mk10,18:43:21 12-Aug-2018,Argos,B,13.3680,144.7387,3393,20997,548,102,,,,,,
176761,176761,Mk10,22:21:00 12-Aug-2018,Argos,B,13.3682,144.7550,3228,6613,1575,97,,,,,,
176761,176761,Mk10,22:50:48 12-Aug-2018,Argos,B,13.3633,144.7691,2381,2993,1893,115,,,,,,
176761,176761,Mk10,00:06:04 13-Aug-2018,Argos,B,13.3691,144.7659,1801,56124,57,136,,,,,,
176761,176761,Mk10,07:32:14 13-Aug-2018,Argos,B,13.3677,144.7671,2776,4194,1837,97,,,,,,
176761,176761,Mk10,08:51:23 13-Aug-2018,Argos,B,13.3695,144.7617,2048,21287,197,97,,,,,,
176761,176761,Mk10,10:05:56 13-Aug-2018,Argos,A,13.3695,144.7792,2424,44671,131,77,,,,,,
176761,176761,Mk10,11:12:32 13-Aug-2018,Argos,3,13.3671,144.7692,223,402,123,58,,,,,,
176761,176761,Mk10,12:11:06 13-Aug-2018,Argos,B,13.3673,144.7684,2139,2421,1889,61,,,,,,
176761,176761,Mk10,19:52:22 13-Aug-2018,Argos,B,13.3667,144.7648,5498,6577,4596,114,,,,,,
176761,176761,Mk10,22:39:37 13-Aug-2018,Argos,B,13.3633,144.7661,2497,13830,450,110,,,,,,
176761,176761,Mk10,09:56:53 14-Aug-2018,Argos,B,13.3586,144.7610,4006,5038,3185,101,,,,,,
176761,176761,Mk10,10:48:57 14-Aug-2018,Argos,B,13.3626,144.7664,2284,95694,54,54,,,,,,
176761,176761,Mk10,11:52:45 14-Aug-2018,Argos,B,13.3611,144.7629,1599,22856,111,31,,,,,,
176761,176761,Mk10,12:33:09 14-Aug-2018,Argos,B,13.3636,144.7639,1610,3790,683,33,,,,,,
176761,176761,Mk10,18:15:54 14-Aug-2018,Argos,B,13.3702,144.7645,2502,3787,1652,74,,,,,,
176761,176761,Mk10,05:27:28 15-Aug-2018,Argos,A,13.3671,144.7762,334,1377,81,43,,,,,,
176761,176761,Mk10,09:40:25 15-Aug-2018,Argos,B,13.3686,144.7778,1840,3014,1122,87,,,,,,
176761,176761,Mk10,11:19:23 15-Aug-2018,Argos,B,13.3687,144.7764,2190,2806,1709,89,,,,,,
176761,176761,Mk10,12:11:28 15-Aug-2018,Argos,B,13.3691,144.7732,1550,32868,73,18,,,,,,
176761,176761,Mk10,01:36:35.044296 16-Aug-2018,FastGPS,7,13.3658,144.7725,,,,,,,,,,
176761,176761,Mk10,18:03:27 15-Aug-2018,Argos,B,13.3692,144.7682,2571,3476,1901,54,,,,,,
176761,176761,Mk10,20:32:38 15-Aug-2018,Argos,B,13.3703,144.7677,1815,19009,173,173,,,,,,
176761,176761,Mk10,20:49:14 15-Aug-2018,Argos,B,13.3656,144.7681,459,1612,130,83,,,,,,
176761,176761,Mk10,22:14:02 15-Aug-2018,Argos,B,13.3663,144.7668,1338,1517,1180,83,,,,,,
176761,176761,Mk10,23:06:33 15-Aug-2018,Argos,B,13.3668,144.7679,1600,1684,1518,117,,,,,,
176761,176761,Mk10,00:43:37 16-Aug-2018,Argos,B,13.3659,144.7678,1901,2398,1506,81,,,,,,
176761,176761,Mk10,06:57:04 16-Aug-2018,Argos,B,13.3667,144.7692,1906,45715,79,98,,,,,,
176761,176761,Mk10,07:22:55 16-Aug-2018,Argos,B,13.3663,144.7711,1970,7840,495,97,,,,,,
176761,176761,Mk10,07:56:25 16-Aug-2018,Argos,B,13.3712,144.7609,1077,4538,255,69,,,,,,
176761,176761,Mk10,11:11:04 16-Aug-2018,Argos,B,13.3738,144.7751,1325,16376,107,22,,,,,,
176761,176761,Mk10,11:12:45 16-Aug-2018,Argos,B,13.3727,144.7745,1303,10079,168,21,,,,,,
176761,176761,Mk10,11:43:38 16-Aug-2018,Argos,B,13.3731,144.7729,1454,3384,624,21,,,,,,
176761,176761,Mk10,02:29:54.009296 17-Aug-2018,FastGPS,7,13.3657,144.7750,,,,,,,,,,
176761,176761,Mk10,18:23:07 16-Aug-2018,Argos,B,13.3747,144.7572,2771,3639,2109,57,,,,,,
176761,176761,Mk10,20:06:00 16-Aug-2018,Argos,B,13.3722,144.7611,3115,4106,2362,72,,,,,,
176761,176761,Mk10,20:27:20 16-Aug-2018,Argos,B,13.3734,144.7781,1411,15002,132,125,,,,,,
176761,176761,Mk10,22:00:56 16-Aug-2018,Argos,B,13.3748,144.7742,1582,2306,1084,111,,,,,,
176761,176761,Mk10,08:50:05.414296 17-Aug-2018,FastGPS,7,13.3655,144.7750,,,,,,,,,,
176761,176761,Mk10,23:47:37 16-Aug-2018,Argos,B,13.3661,144.7610,1611,8965,289,128,,,,,,
176761,176761,Mk10,14:54:26.976874 17-Aug-2018,FastGPS,5,13.3697,144.7720,,,,,,,,,,Solution error 5.0 sec
176761,176761,Mk10,05:01:40 17-Aug-2018,Argos,B,13.3643,144.7416,2827,4197,1904,124,,,,,,
176761,176761,Mk10,06:45:25 17-Aug-2018,Argos,B,13.3557,144.7577,2449,3513,1707,48,,,,,,
176761,176761,Mk10,07:36:42 17-Aug-2018,Argos,B,13.3559,144.7587,2598,3585,1881,53,,,,,,
176761,176761,Mk10,08:27:04 17-Aug-2018,Argos,0,13.3743,144.7334,3701,203770,67,102,,,,,,
176761,176761,Mk10,09:12:57 17-Aug-2018,Argos,1,13.3620,144.7712,1235,6431,237,120,,,,,,
176761,176761,Mk10,09:13:04 17-Aug-2018,Argos,A,13.3568,144.7783,1463,6412,333,119,,,,,,
