Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
4257,85491,7,K, ,2,18-Aug-2013,06:31:14,,,,,,,0,18-Aug-2013,06:31:14,,,,,,,,,,2,6,36,105,212,5,21,,,,,,,,,,,,,,,,,,,,,,,,,
4257,85491,23,R, ,3,18-Aug-2013,07:58:14,,,,,,,0,18-Aug-2013,07:58:14,,,,,,,,,,125,151,198,36,115,16,22,229,47,241,227,165,83,26,156,110,70,221,35,160,137,6,128,,,,,,,,,
4257,85491,23,K, ,4,18-Aug-2013,08:05:44,,,,,,,0,18-Aug-2013,08:05:44,,,,,,,,,,125,151,198,36,115,16,22,229,47,241,227,165,83,26,156,110,70,221,35,160,137,38,128,,,,,,,,,
4257,85491,23,L, ,5,18-Aug-2013,10:23:02,,,,,,,0,18-Aug-2013,10:23:02,,,,,,,,,,125,151,198,36,115,16,22,229,47,241,195,45,196,234,71,5,60,144,174,147,157,179,93,,,,,,,,,
4257,85491,23,L, ,6,18-Aug-2013,12:01:34,,,,,,,0,18-Aug-2013,12:01:34,,,,,,,,,,125,151,198,36,115,16,22,229,47,241,227,165,83,26,156,110,70,221,43,162,137,6,130,,,,,,,,,
4257,85491,23,P, ,7,18-Aug-2013,15:18:31,,,,,,,0,18-Aug-2013,15:18:31,,,,,,,,,,125,151,198,36,115,16,22,229,47,241,227,165,83,26,156,110,70,221,35,160,137,6,128,,,,,,,,,
4257,85491,15,P, ,8,18-Aug-2013,16:59:48,,,,,,,0,18-Aug-2013,16:59:48,,,,,,,,,,16,3,134,36,96,73,125,3,6,70,128,128,0,0,0,,,,,,,,,,,,,,,,,
4257,85491,23,N, ,9,18-Aug-2013,17:48:09,,,,,,,0,18-Aug-2013,17:48:09,,,,,,,,,,125,151,198,36,115,16,22,229,47,241,227,165,83,26,156,110,70,221,35,164,137,6,144,,,,,,,,,
4257,85491,31,B, ,10,18-Aug-2013,22:40:31,,,,,,,0,18-Aug-2013,22:40:31,,,,,,,,,,125,151,198,36,115,16,22,229,47,241,227,165,83,26,188,102,70,93,35,160,169,6,128,162,206,158,11,251,231,209,27,
4257,85491,23,L, ,11,18-Aug-2013,23:05:06,,,,,,,0,18-Aug-2013,23:05:06,,,43,,,,,,,126,154,198,37,99,0,22,208,225,185,61,14,233,154,102,41,225,206,123,33,141,134,0,,,,,,,,,
4257,85491,23,L, ,11,18-Aug-2013,23:05:06,,,,,,,0,18-Aug-2013,23:05:49,,,43,,,,,,,117,139,150,37,0,157,84,187,17,96,242,49,77,236,255,190,89,59,243,33,12,135,0,,,,,,,,,
4257,85491,15,B, ,12,19-Aug-2013,00:20:03,,,,,,,0,19-Aug-2013,00:20:03,,,,,,,,,,64,188,102,36,96,91,129,0,20,0,0,32,0,0,0,,,,,,,,,,,,,,,,,
4257,85491,23,P, ,13,19-Aug-2013,04:03:34,,,,,,,0,19-Aug-2013,04:03:34,,,,,,,,,,117,139,150,37,0,157,84,187,17,96,242,49,77,236,255,190,89,59,243,33,12,135,0,,,,,,,,,
4257,85491,11,N, ,14,19-Aug-2013,05:09:14,,,,,,,0,19-Aug-2013,05:09:14,,,,,,,,,,58,169,70,36,192,87,134,4,0,0,0,,,,,,,,,,,,,,,,,,,,,
4257,85491,23,R, ,15,19-Aug-2013,07:22:17,,,,,,,0,19-Aug-2013,07:22:17,,,,,,,,,,126,154,198,37,99,0,22,208,225,185,61,14,233,154,102,41,225,206,123,33,143,130,8,,,,,,,,,
