DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
85491,85491,Mk10,Strong,18-Aug-2013,06:39:20,18-Aug-2013,06:31:14
85491,85491,Mk10,Strong,09-Oct-2013,20:12:26,09-Oct-2013,20:03:56
