DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
149123,149123,Mk10,02:46:57 19-May-2015,Argos,0,23.8920,-169.4620,,,,,,,,,,
149123,149123,Mk10,07:15:51 19-May-2015,Argos,B,13.4620,144.6710,,,,,,,,,,Rate of Travel: 306.4 m/s
149123,149123,Mk10,08:17:08 19-May-2015,Argos,B,13.4620,144.6690,,,,,,,,,,Rate of Travel: 249.5 m/s
149123,149123,Mk10,09:18:05.973750 19-May-2015,FastGPS,4,24.2167,-166.2723,,,,,,,,,,Solution error 640.0 sec
149123,149123,Mk10,09:08:32 19-May-2015,Argos,B,13.4620,144.6690,,,,,,,,,,Rate of Travel: 215.9 m/s
149123,149123,Mk10,11:29:39 19-May-2015,Argos,B,13.4580,144.6660,,,,,,,,,,Rate of Travel: 157.6 m/s
149123,149123,Mk10,15:22:14.542734 19-May-2015,FastGPS,4,22.8163,-167.6570,,,,,,,,,,Solution error 738.5 sec
149123,149123,Mk10,20:49:46 19-May-2015,Argos,B,13.4640,144.6500,,,,,,,,,,Rate of Travel: 76.1 m/s
149123,149123,Mk10,23:59:06 19-May-2015,Argos,B,13.4610,144.6510,,,,,,,,,,Rate of Travel: 64.8 m/s
149123,149123,Mk10,06:58:25 20-May-2015,Argos,B,13.4520,144.6520,,,,,,,,,,
149123,149123,Mk10,07:36:51 20-May-2015,Argos,B,13.4510,144.6500,,,,,,,,,,
149123,149123,Mk10,08:41:43 20-May-2015,Argos,B,13.4460,144.6550,,,,,,,,,,
149123,149123,Mk10,10:17:49 20-May-2015,Argos,B,13.4460,144.6600,,,,,,,,,,
149123,149123,Mk10,18:42:23 20-May-2015,Argos,B,13.4490,144.6500,,,,,,,,,,
149123,149123,Mk10,20:21:20 20-May-2015,Argos,A,13.4520,144.6700,,,,,,,,,,
149123,149123,Mk10,21:14:33 20-May-2015,Argos,B,13.4500,144.6750,,,,,,,,,,
149123,149123,Mk10,00:25:53 21-May-2015,Argos,B,13.4470,144.6870,,,,,,,,,,
149123,149123,Mk10,06:47:03 21-May-2015,Argos,B,13.4410,144.7090,,,,,,,,,,
149123,149123,Mk10,07:08:57 21-May-2015,Argos,B,13.4490,144.6900,,,,,,,,,,
